# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
time_s,rpm,height_m
-1.8093,1170.3,0.0000
-1.8058,1170.3,0.0000
-1.1550,1170.3,0.0000
-1.1487,1170.3,0.0000
-0.6695,1170.3,0.0000
-0.6104,1170.3,0.0000
-0.2798,1170.3,0.0000
-0.2086,1170.3,0.0000
-0.2054,1170.3,0.0000
-0.1431,1170.3,0.0000
-0.0862,1170.3,0.0000
0.0000,1170.3,0.0000
0.0049,1170.3,0.0750
0.1335,1170.3,0.1635
0.2133,1170.3,0.2148
0.2157,1170.3,0.2288
0.3716,1170.3,0.2055
0.4086,1170.3,0.1449
0.5765,1170.3,0.0470
0.6434,1170.3,0.0000
0.7049,1170.3,0.0000
0.7652,1170.3,0.0000
0.7682,1170.3,0.0000
0.8701,1170.3,0.0000
0.9199,1170.3,0.0000
0.9666,1170.3,0.0000
0.9720,1170.3,0.0000
0.9767,1170.3,0.0000
1.0212,1170.3,0.0000
1.1221,1170.3,0.0000
1.1697,1170.3,0.0000
1.3436,1170.3,0.0000
1.3843,1170.3,0.0000
1.3877,1170.3,0.0000
1.4254,1170.3,0.0000
1.4326,1170.3,0.0000
1.5107,1170.3,0.0000
1.5460,1170.3,0.0000
1.6282,1170.3,0.0000
1.7001,1170.3,0.0000
1.7703,1170.3,0.0000
1.7758,1170.3,0.0000
1.7954,1170.3,0.0000
1.8088,1170.3,0.0000
1.8108,1170.3,0.0000
1.8724,1170.3,0.0000
1.9053,1170.3,0.0000
1.9100,1170.3,0.0000
1.9138,1170.3,0.0000
1.9412,1170.3,0.0000
1.9794,1170.3,0.0000
1.9809,1170.3,0.0000
2.0132,1170.3,0.0000
2.1678,1170.3,0.0000
2.1997,1170.3,0.0000
2.2289,1170.3,0.0000
2.2322,1170.3,0.0000
2.2595,1170.3,0.0000
2.4028,1170.3,0.0000
2.4051,1170.3,0.0000
2.4892,1170.3,0.0000
2.5426,1170.3,0.0000
2.5721,1170.3,0.0000
2.5764,1170.3,0.0000
2.5781,1170.3,0.0000
2.6567,1170.3,0.0000
2.6812,1170.3,0.0000
2.7058,1170.3,0.0000
2.7095,1170.3,0.0000
2.7337,1170.3,0.0049
2.7847,1170.3,0.0274
2.7898,1170.3,0.0535
2.8135,1170.3,0.0617
2.8346,1170.3,0.0519
2.8613,1170.3,0.0238
2.9126,1170.3,0.0026
2.9388,1170.3,0.0000
2.9607,1170.3,0.0000
2.9846,1170.3,0.0000
3.0364,1170.3,0.0000
3.2003,1170.3,0.0000
3.2686,1170.3,0.0000
3.2935,1170.3,0.0000
3.3124,1170.3,0.0000
3.3616,1170.3,0.0000
3.3817,1170.3,0.0000
3.4030,1170.3,0.0000
3.4283,1170.3,0.0000
3.4734,1170.3,0.0000
3.4928,1170.3,0.0000
3.5367,1170.3,0.0000
3.5552,1170.3,0.0043
3.6392,1170.3,0.0238
3.6828,1170.3,0.0395
3.7246,1170.3,0.0492
3.7675,1170.3,0.0504
3.8215,1170.3,0.0410
3.8272,1170.3,0.0418
3.8288,1170.3,0.0418
3.8413,1170.3,0.0418
3.8438,1170.3,0.0418
3.8463,1170.3,0.0418
3.8631,1170.3,0.0410
3.8663,1170.3,0.0412
3.8678,1170.3,0.0490
3.8871,1170.3,0.0489
3.9020,1170.3,0.0443
3.9044,1170.3,0.0331
3.9218,1170.3,0.0173
3.9240,1170.3,0.0000
3.9276,1170.3,0.0000
3.9434,1170.3,0.0000
3.9785,1170.3,0.0000
3.9799,1170.3,0.0000
3.9832,1170.3,0.0000
4.0246,1170.3,0.0000
4.0673,1383.7,0.0000
4.2256,2536.9,0.0000
4.2498,2648.6,0.0000
4.3604,2254.5,0.0000
4.4433,3968.8,0.0000
4.6884,3593.5,0.0000
4.8835,4762.3,0.0000
5.2211,4534.9,0.0000
5.2913,3540.0,0.0038
5.2938,2588.5,0.0497
5.4352,3630.1,0.0968
5.5424,3642.6,0.1398
5.5822,4028.5,0.1738
6.3068,3104.2,0.1995
6.3232,3631.3,0.1984
6.3873,4010.4,0.1672
6.4591,4282.2,0.1553
6.4697,3787.8,0.1441
6.9036,3877.6,0.1296
7.1596,4334.4,0.1259
7.4322,4448.3,0.1122
7.7109,3681.0,0.0927
7.8983,3580.5,0.0719
8.1703,4192.9,0.0543
8.2484,4345.4,0.0294
8.2558,4181.6,0.0059
8.3518,4281.4,0.0000
8.8358,3163.7,0.0000
8.9859,3523.6,0.0000
9.0220,3175.1,0.0000
9.3920,4506.7,0.0000
9.8187,3584.5,0.0000
