# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Achieved Max height at 3500 RPM
time_s,rpm,height_m
-2.1255,298.8,0.0000
-1.8946,298.8,0.0000
-1.6402,298.8,0.0000
-1.6217,298.8,0.0000
-1.6203,298.8,0.0000
-1.6127,298.8,0.0000
-1.5978,298.8,0.0000
-1.5599,298.8,0.0000
-1.5584,298.8,0.0000
-1.2626,298.8,0.0000
-1.2549,298.8,0.0000
-1.2528,298.8,0.0000
-1.2478,298.8,0.0000
-1.2449,298.8,0.0000
-1.2370,298.8,0.0000
-1.0705,298.8,0.0000
-0.9103,298.8,0.0000
-0.9088,298.8,0.0000
-0.7862,298.8,0.0000
-0.6599,298.8,0.0000
-0.3720,298.8,0.0000
-0.2173,298.8,0.0000
-0.2116,298.8,0.0000
0.0000,298.8,0.0000
0.0627,298.8,0.0135
0.0652,298.8,0.0237
0.1318,298.8,0.0293
0.2549,298.8,0.0288
0.3063,298.8,0.0209
0.3096,298.8,0.0189
0.3150,298.8,0.0173
0.3618,298.8,0.0163
0.4713,298.8,0.0161
0.4746,298.8,0.0169
0.4791,298.8,0.0169
0.5234,298.8,0.0169
0.5739,297.7,0.0169
0.6246,297.8,0.0169
0.7256,317.6,0.0093
0.7739,319.1,0.0112
0.8183,322.5,0.0205
0.8620,331.3,0.0349
0.8661,332.3,0.0526
0.9527,337.5,0.0712
1.0369,358.5,0.0931
1.0403,358.2,0.1065
1.0814,359.9,0.1106
1.0839,360.2,0.1044
1.1213,364.6,0.0871
1.1233,364.8,0.0767
1.1268,365.2,0.0669
1.1602,368.7,0.0589
1.1646,369.2,0.0538
1.2062,366.2,0.0527
1.2423,383.1,0.0569
1.3184,388.9,0.0569
1.3922,399.4,0.0569
1.3987,400.3,0.0569
1.4334,404.2,0.0569
1.4369,404.5,0.0569
1.4698,407.6,0.0569
1.5051,412.9,0.0569
1.5429,419.5,0.0569
1.6882,439.4,0.0569
1.7216,436.9,0.0569
1.7530,437.7,0.0569
1.8149,461.5,0.0569
1.8547,458.0,0.0569
1.9170,466.2,0.0569
2.0091,475.3,0.0569
2.0140,475.5,0.0569
2.0732,473.3,0.0636
2.0767,471.8,0.0619
2.1021,495.4,0.0537
2.1036,497.5,0.0409
