# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Achieved Max height at 3500 RPM
time_s,rpm,height_m
-1.1972,640.8,0.0000
-1.1826,640.8,0.0000
-1.1752,640.8,0.0000
-1.1590,640.8,0.0000
-0.9020,640.8,0.0000
-0.9006,640.8,0.0000
-0.7398,640.8,0.0000
-0.7354,640.8,0.0000
-0.7222,640.8,0.0000
-0.5904,640.8,0.0000
-0.4620,640.8,0.0000
-0.4565,640.8,0.0000
-0.3664,640.8,0.0000
-0.2608,640.8,0.0000
-0.1566,640.8,0.0000
-0.1550,640.8,0.0000
-0.0811,640.8,0.0000
-0.0235,640.8,0.0000
0.0000,640.8,0.0000
0.0803,640.8,0.0210
0.0846,640.8,0.0336
0.1533,640.8,0.0378
0.2856,640.8,0.0336
0.2920,640.8,0.0210
0.3589,640.8,0.0000
0.4748,640.8,0.0000
0.4800,640.8,0.0000
0.6526,640.8,0.0000
0.7577,640.8,0.0000
1.0081,640.8,0.0000
1.1866,640.8,0.0000
1.2347,640.8,0.0000
1.2780,640.8,0.0000
1.3186,640.8,0.0000
1.3227,640.8,0.0000
1.3635,640.8,0.0000
1.3981,640.8,0.0000
1.4044,640.8,0.0000
1.4819,640.8,0.0081
1.4867,640.8,0.0218
1.5193,640.8,0.0331
1.5645,640.8,0.0403
1.5973,640.8,0.0417
1.6382,640.8,0.0359
1.7517,640.8,0.0359
1.7813,640.8,0.0359
1.7845,640.8,0.0359
1.8885,640.8,0.0359
1.9298,640.8,0.0334
1.9620,640.8,0.0340
1.9941,640.8,0.0371
1.9956,640.8,0.0419
2.0286,640.8,0.0478
2.0617,640.8,0.0540
2.0662,640.8,0.0599
2.0929,640.8,0.0647
2.0943,640.8,0.0678
2.1569,640.8,0.0684
2.1890,640.8,0.0659
2.1934,640.8,0.0659
2.2263,640.8,0.0650
2.2576,640.8,0.0652
2.2592,640.8,0.0663
2.3164,640.8,0.0679
2.3458,640.8,0.0698
2.3503,640.8,0.0719
2.3820,640.8,0.0739
2.4386,640.8,0.0713
2.4980,640.8,0.0734
2.4995,640.8,0.0787
2.5270,640.8,0.0859
2.5302,640.8,0.0957
2.5345,640.8,0.1061
2.5852,640.8,0.1058
2.6463,640.8,0.1163
2.6767,640.8,0.1338
2.7065,640.8,0.1541
2.7294,640.8,0.1734
2.7615,640.8,0.1975
2.7842,640.8,0.2254
2.7874,640.8,0.2648
2.8156,640.8,0.2686
2.8678,640.8,0.2404
2.8723,640.8,0.1840
2.8955,640.8,0.1286
