# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
time_s,rpm,height_m
0.0000,1252.5,0.0200
0.1629,1252.5,0.0200
0.1644,1252.5,0.0200
0.1838,1252.5,0.0200
0.1935,1252.5,0.0200
0.2044,1252.5,0.0200
0.2487,1252.5,0.0200
0.5049,1252.5,0.0200
0.6656,1252.5,0.0200
0.6687,1252.5,0.0200
0.6707,1252.5,0.0200
0.6721,1252.5,0.0200
0.7581,1252.5,0.0200
0.8059,1252.5,0.0200
0.9675,1252.5,0.0200
0.9738,1252.5,0.0200
1.0251,1252.5,0.0200
1.0831,1252.5,0.0200
1.1227,1252.5,0.0200
1.1241,1252.5,0.0200
1.2177,1252.5,0.0200
1.2191,1252.5,0.0200
1.2351,1252.5,0.0200
1.2924,1252.5,0.0200
1.2938,1252.5,0.0200
1.3939,1252.5,0.0200
1.4348,1252.5,0.0200
1.4567,1252.5,0.0200
1.4581,1252.5,0.0200
1.5238,1252.5,0.0200
1.5252,1252.5,0.0200
1.5556,1252.5,0.0200
1.6180,1252.5,0.0200
1.6218,1252.5,0.0200
1.6417,1252.5,0.0200
1.6488,1252.5,0.0200
1.6804,1252.5,0.0200
1.6856,1252.5,0.0200
1.7405,1252.5,0.0200
1.7911,1252.5,0.0200
1.7932,1252.5,0.0200
1.8183,1252.5,0.0200
1.8413,1252.5,0.0200
1.8711,1252.5,0.0200
1.8921,1252.5,0.0200
1.9934,1252.5,0.0200
2.0107,1252.5,0.0200
2.0157,1252.5,0.0200
2.0181,1252.5,0.0200
2.1075,1252.5,0.0200
2.1508,1252.5,0.0200
2.1699,1252.5,0.0200
2.2220,1252.5,0.0200
2.2254,1252.5,0.0200
2.2566,1252.5,0.0200
2.2579,1252.5,0.0200
2.2604,1252.5,0.0200
2.2747,1252.5,0.0200
2.2771,1252.5,0.0200
2.2789,1252.5,0.0200
2.2803,1252.5,0.0200
2.3140,1252.5,0.0200
2.3735,1252.5,0.0200
2.3769,1252.5,0.0200
2.4274,1252.5,0.0200
2.4533,1252.5,0.0200
2.4692,1252.5,0.0200
2.5380,1252.5,0.0200
2.5601,1252.5,0.0200
2.5728,1252.5,0.0200
2.5742,1252.5,0.0200
2.5766,1252.5,0.0200
2.5986,1252.5,0.0200
2.6142,1252.5,0.0200
2.6456,1252.5,0.0200
2.6495,1252.5,0.0200
2.6607,1252.5,0.0200
2.6692,1252.5,0.0200
2.6776,1252.5,0.0200
2.6800,1252.5,0.0200
2.8075,1252.5,0.0200
2.8098,1252.5,0.0200
2.8383,1252.5,0.0200
2.9330,1252.5,0.0200
2.9625,1252.5,0.0200
2.9638,1252.5,0.0200
2.9840,1252.5,0.0200
2.9902,1252.5,0.0200
3.1127,1252.5,0.0200
3.1377,1252.5,0.0200
3.1573,1252.5,0.0200
3.1586,1252.5,0.0200
3.1810,1252.5,0.0200
3.1933,1252.5,0.0200
3.2228,1252.5,0.0200
3.2732,1252.5,0.0200
3.2765,1252.5,0.0200
3.2886,1252.5,0.0200
3.3281,1252.5,0.0200
3.3430,1252.5,0.0200
3.3673,1252.5,0.0200
3.4260,1252.5,0.0200
3.4274,1252.5,0.0200
3.4297,1252.5,0.0200
3.4321,1252.5,0.0200
3.4345,1252.5,0.0200
3.4528,1252.5,0.0200
3.4793,1252.5,0.0200
3.4836,1252.5,0.0200
3.5035,1252.5,0.0200
3.5195,1252.5,0.0200
3.5237,1252.5,0.0200
3.5250,1252.5,0.0200
3.5527,1252.5,0.0200
3.6023,1252.5,0.0200
3.6058,1252.5,0.0200
3.6249,1252.5,0.0200
3.6717,1252.5,0.0200
3.6769,1252.5,0.0200
3.6992,1252.5,0.0200
3.7475,1252.5,0.0200
3.7635,1252.5,0.0200
3.7901,1252.5,0.0200
3.8147,1252.5,0.0200
3.8344,1252.5,0.0192
3.9024,1252.5,0.0194
3.9217,1252.5,0.0204
3.9481,1252.5,0.0220
3.9902,1252.5,0.0240
4.0129,1252.5,0.0260
4.0952,1252.5,0.0280
4.1344,1252.5,0.0296
4.1581,1252.5,0.0306
4.1594,1252.5,0.0308
4.2196,1252.5,0.0308
4.2210,1252.5,0.0306
4.2616,1252.5,0.0296
4.2768,1252.5,0.0280
4.2819,1252.5,0.0260
4.3187,1252.5,0.0240
4.3411,1252.5,0.0220
4.3587,1252.5,0.0204
4.3775,1252.5,0.0194
4.4763,1252.5,0.0192
4.5118,1252.5,0.0200
4.5900,1252.5,0.0200
4.5965,1252.5,0.0200
4.5979,1252.5,0.0200
4.6083,1252.5,0.0200
4.6218,1252.5,0.0200
4.6241,1252.5,0.0192
4.6504,1252.5,0.0194
4.6633,1252.5,0.0204
4.6686,1252.5,0.0228
4.6802,1252.5,0.0246
4.6968,1252.5,0.0256
4.7143,1252.5,0.0260
4.7510,1252.5,0.0256
4.7709,1252.5,0.0246
4.7846,1252.5,0.0228
4.7880,1252.5,0.0204
4.8223,1252.5,0.0194
4.8568,1252.5,0.0192
4.8642,1252.5,0.0200
4.8748,1252.5,0.0200
4.8868,1252.5,0.0200
4.9582,1252.5,0.0200
4.9786,1252.5,0.0200
4.9905,1252.5,0.0200
5.0170,1252.5,0.0200
5.0203,1252.5,0.0200
5.0268,1252.5,0.0200
5.0447,1252.5,0.0200
5.0470,1252.5,0.0200
5.0865,1252.5,0.0200
5.0951,1252.5,0.0200
5.1094,1252.5,0.0200
5.1108,1252.5,0.0200
5.1319,1252.5,0.0200
5.2210,1252.5,0.0200
5.2234,1252.5,0.0200
5.2277,1252.5,0.0200
5.2443,1252.5,0.0200
5.2563,1252.5,0.0200
5.2663,1252.5,0.0200
5.3970,1216.4,0.0200
5.4056,1178.8,0.0200
5.4279,1185.5,0.0200
5.4712,1233.5,0.0200
5.4772,1240.1,0.0200
5.5176,1285.1,0.0200
5.5294,1395.4,0.0200
5.5336,1449.5,0.0200
5.5349,1467.0,0.0200
5.5928,1348.7,0.0200
5.6025,1362.1,0.0200
5.6329,1325.0,0.0200
5.6705,1426.1,0.0200
5.7202,1463.3,0.0200
5.7215,1463.2,0.0200
5.7259,1470.5,0.0200
5.7393,1468.2,0.0200
5.7676,1476.9,0.0200
5.7861,1445.3,0.0200
5.8166,1500.3,0.0200
5.8218,1498.5,0.0200
5.8338,1482.8,0.0200
5.8608,1489.6,0.0200
5.8680,1437.1,0.0200
5.9618,1472.8,0.0200
5.9687,1461.8,0.0200
6.0021,1471.1,0.0200
6.0054,1494.8,0.0200
6.0294,1483.3,0.0200
6.1100,1478.2,0.0200
6.1392,1490.4,0.0200
6.1405,1486.6,0.0200
6.1774,1497.9,0.0200
6.2054,1481.2,0.0200
6.2206,1489.9,0.0200
6.2473,1496.4,0.0200
6.2809,1486.8,0.0200
6.3046,1487.3,0.0200
6.3200,1441.1,0.0200
6.3502,1316.7,0.0200
6.3858,1477.6,0.0200
6.4496,1482.5,0.0200
6.5032,1499.0,0.0200
6.5490,1482.7,0.0200
6.5574,1475.6,0.0200
6.5975,1467.7,0.0200
6.6045,1480.3,0.0200
6.6713,1498.5,0.0200
6.7037,1495.9,0.0200
6.7292,1486.9,0.0200
6.7323,1483.3,0.0200
6.7998,1528.9,0.0200
6.8077,1350.3,0.0200
6.8683,1341.4,0.0200
6.8999,1562.2,0.0200
6.9063,1490.5,0.0200
6.9155,1326.8,0.0200
6.9422,1365.6,0.0200
6.9675,1344.6,0.0200
6.9696,1291.1,0.0200
7.0074,1370.2,0.0200
7.0128,1425.5,0.0200
7.0201,1477.6,0.0200
7.0516,1482.3,0.0200
7.0540,1486.7,0.0200
7.0824,1364.8,0.0200
7.0837,1336.0,0.0200
7.1701,1470.3,0.0200
7.1752,1481.8,0.0200
7.1765,1488.4,0.0200
7.1800,1492.4,0.0200
7.2040,1542.0,0.0200
7.2509,1486.1,0.0200
7.2543,1490.4,0.0200
7.2719,1366.7,0.0200
7.3046,1485.0,0.0200
7.3185,1445.7,0.0200
7.3209,1451.9,0.0200
7.3239,1502.5,0.0200
7.3519,1486.7,0.0200
7.3543,1487.4,0.0200
7.3584,1501.3,0.0200
7.4092,1490.3,0.0200
7.4157,1466.8,0.0200
7.4193,1442.9,0.0200
7.4218,1451.6,0.0200
7.4232,1473.5,0.0200
7.4246,1496.2,0.0200
7.4517,1559.5,0.0200
7.4590,1491.3,0.0200
7.4838,1493.0,0.0200
7.4889,1484.3,0.0200
7.5060,1486.2,0.0200
7.5206,1381.2,0.0200
7.5882,1340.6,0.0200
7.5917,1319.4,0.0200
7.5931,1327.0,0.0200
7.5965,1346.0,0.0200
7.6271,1498.3,0.0200
7.6599,1490.9,0.0200
7.6774,1487.2,0.0200
7.7255,1486.8,0.0200
7.7427,1388.2,0.0200
7.7452,1432.3,0.0200
7.7585,1485.7,0.0200
7.7853,1497.1,0.0200
7.8219,1489.6,0.0200
7.8277,1487.2,0.0200
7.8508,1303.0,0.0200
7.8559,1298.9,0.0200
7.8906,1378.1,0.0200
7.8962,1553.6,0.0200
7.9198,1491.2,0.0200
7.9948,1511.2,0.0200
8.0240,1493.0,0.0200
8.0317,1392.5,0.0200
8.0854,1410.6,0.0200
8.0878,1398.0,0.0200
8.0923,1437.3,0.0200
8.0947,1482.9,0.0200
8.1116,1471.4,0.0200
8.1291,1488.4,0.0200
8.1566,1495.0,0.0200
8.2592,1470.9,0.0200
8.2877,1315.7,0.0200
8.2901,1297.1,0.0200
8.2993,1450.2,0.0200
8.3164,1491.4,0.0200
8.3179,1495.3,0.0200
8.3281,1297.3,0.0200
8.3534,1480.5,0.0200
8.3858,1432.6,0.0200
8.3885,1332.0,0.0200
8.3948,1525.2,0.0200
8.4479,1495.4,0.0200
8.4513,1489.6,0.0200
8.4676,1497.4,0.0200
8.4884,1463.7,0.0200
8.4944,1497.0,0.0200
8.5533,1391.6,0.0200
8.5567,1289.0,0.0200
8.5851,1490.1,0.0200
8.5874,1484.5,0.0200
8.6009,1496.0,0.0200
8.6166,1500.2,0.0200
8.6190,1523.7,0.0200
8.6203,1492.4,0.0200
8.6838,1390.4,0.0200
8.7202,1484.4,0.0200
8.7532,1488.2,0.0200
8.7566,1498.3,0.0200
8.7895,1488.0,0.0200
8.8142,1489.8,0.0200
8.8208,1493.9,0.0200
8.8472,1484.5,0.0200
8.8569,1483.8,0.0200
8.9049,1485.1,0.0200
8.9084,1485.3,0.0200
8.9392,1368.5,0.0200
8.9760,1486.0,0.0200
9.0031,1465.3,0.0200
9.0084,1392.3,0.0200
9.0436,1510.0,0.0200
9.0969,1478.7,0.0200
9.1073,1346.4,0.0200
9.1115,1312.9,0.0200
9.1410,1327.6,0.0200
9.1453,1342.8,0.0200
9.1595,1416.1,0.0200
9.1608,1393.1,0.0200
9.1635,1401.6,0.0200
9.1732,1583.2,0.0200
9.2106,1487.9,0.0200
9.2279,1540.1,0.0200
9.2394,1541.2,0.0200
9.2592,1481.9,0.0200
9.2637,1465.4,0.0200
9.3625,1374.1,0.0200
9.3697,1362.6,0.0200
9.3791,1448.1,0.0200
9.4099,1296.8,0.0200
9.4152,1267.4,0.0200
9.4626,1477.7,0.0200
9.4920,1506.4,0.0200
9.4993,1478.8,0.0200
9.5301,1409.6,0.0200
9.5325,1429.2,0.0200
9.5604,1480.8,0.0200
9.5892,1535.5,0.0200
9.6167,1348.3,0.0200
9.6496,1391.0,0.0200
9.6514,1348.4,0.0200
9.7021,1486.6,0.0200
9.7184,1412.2,0.0200
9.7226,1528.9,0.0200
9.7674,1481.1,0.0200
9.8387,1492.2,0.0200
9.8550,1490.4,0.0200
9.8707,1492.6,0.0200
9.8821,1471.1,0.0200
9.9389,1483.2,0.0200
9.9809,1290.0,0.0200
9.9860,1245.8,0.0200
9.9893,1246.0,0.0200
10.0132,1483.9,0.0200
