# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Slight interence from string and starting from 5500 RPMs weird motor noises
time_s,rpm,height_m
0.0000,334.7,0.0000
0.0066,334.7,0.0016
0.0239,334.7,0.0010
0.0384,334.7,0.0000
0.0439,334.7,0.0000
0.0575,334.7,0.0000
0.0681,334.7,0.0050
0.0817,334.7,0.0148
0.1163,334.7,0.0264
0.1179,334.7,0.0385
0.1249,334.7,0.0497
0.1304,334.7,0.0585
0.1425,334.7,0.0636
0.1440,334.7,0.0636
0.1554,334.7,0.0613
0.1569,334.7,0.0604
0.1824,334.7,0.0604
0.1898,334.7,0.0604
0.1917,334.7,0.0604
0.2145,334.7,0.0604
0.2188,334.7,0.0596
0.2236,334.7,0.0598
0.2325,334.7,0.0608
0.2367,334.7,0.0624
0.2452,334.7,0.0644
0.2486,334.7,0.0656
0.2512,334.7,0.0678
0.2603,334.7,0.0704
0.2701,334.7,0.0731
0.2742,334.7,0.0752
0.2788,334.7,0.0765
0.2988,334.7,0.0784
0.3044,334.7,0.0800
0.3108,334.7,0.0810
0.3143,334.7,0.0813
0.3318,334.7,0.0804
0.3557,334.7,0.0804
0.3763,334.7,0.0804
0.3809,334.7,0.0813
0.3823,334.7,0.0810
0.3838,334.7,0.0800
0.3908,334.7,0.0784
0.4022,334.7,0.0773
0.4067,334.7,0.0750
0.4139,334.7,0.0720
0.4197,334.7,0.0688
0.4258,334.7,0.0658
0.4308,334.7,0.0635
0.4496,334.7,0.0624
0.4562,334.7,0.0608
0.4653,334.7,0.0598
0.4689,334.7,0.0596
0.4703,334.7,0.0604
0.4737,334.7,0.0604
0.4851,334.7,0.0604
0.5119,334.7,0.0604
0.5236,334.7,0.0604
0.5349,334.7,0.0596
0.5456,334.7,0.0590
0.5541,334.7,0.0602
0.5632,334.7,0.0628
0.5665,334.7,0.0664
0.5706,334.7,0.0704
0.5914,334.7,0.0745
0.5959,334.7,0.0780
0.5995,334.7,0.0807
0.6181,334.7,0.0819
0.6207,334.7,0.0813
0.6344,334.7,0.0804
0.6480,334.7,0.0804
0.6750,334.7,0.0813
0.6806,334.7,0.0810
0.6901,334.7,0.0800
0.6990,334.7,0.0784
0.7025,334.7,0.0765
0.7130,334.7,0.0744
0.7183,334.7,0.0724
0.7367,334.7,0.0708
0.7507,334.7,0.0698
0.7522,334.7,0.0696
0.7557,334.7,0.0704
0.7571,334.7,0.0704
0.7747,334.7,0.0755
0.7974,334.7,0.0742
0.8057,334.7,0.0680
0.8098,334.7,0.0584
0.8234,334.7,0.0466
0.8259,334.7,0.0342
0.8274,334.7,0.0224
0.8309,334.7,0.0128
0.8325,334.7,0.0066
0.8602,334.7,0.0054
0.8616,334.7,0.0104
0.8631,334.7,0.0104
0.8723,334.7,0.0104
0.8899,334.7,0.0104
0.8923,334.7,0.0104
0.8948,334.7,0.0071
0.9014,334.7,0.0000
0.9029,334.7,0.0000
0.9060,334.7,0.0355
0.9095,334.7,0.1586
0.9131,334.7,0.3131
0.9219,334.7,0.4856
0.9251,334.7,0.6612
0.9324,334.7,0.8191
0.9517,334.7,0.9308
0.9641,334.7,0.9776
0.9763,334.7,0.9478
0.9800,334.7,0.9993
0.9815,334.7,0.9612
0.9988,334.7,0.8652
1.0041,334.7,0.7121
1.0224,334.7,0.5107
1.0372,334.7,0.2965
1.0406,334.7,0.0689
1.0468,334.7,0.0000
1.0507,334.7,0.0000
1.0531,334.7,0.0000
1.0598,334.7,0.0000
1.0712,334.7,0.0000
1.0737,334.7,0.0000
1.0805,334.7,0.0000
1.0928,334.7,0.0000
1.1052,334.7,0.0000
1.1085,334.7,0.0000
1.1196,334.7,0.0000
1.1269,334.7,0.0000
1.1308,334.7,0.0000
1.1439,334.7,0.0000
1.1485,334.7,0.0000
1.1519,334.7,0.0000
1.1583,334.7,0.0000
1.1697,334.7,0.0000
1.1788,334.7,0.0000
1.1890,334.7,0.0000
1.1943,334.7,0.0000
1.2024,334.7,0.0000
1.2187,334.7,0.0000
1.2313,334.7,0.0000
1.2327,334.7,0.0000
1.2361,334.7,0.0000
1.2444,334.7,0.0000
1.2473,334.7,0.0000
1.2513,334.7,0.0000
