# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Starting from 2500 RPMs, the motor did weird noises and the launcher was shaking
time_s,rpm,height_m
-7.8874,1517.0,0.0000
-7.8076,1517.0,0.0000
-6.8836,1517.0,0.0000
-6.4160,1517.0,0.0000
-6.3349,1517.0,0.0000
-5.1003,1517.0,0.0000
-5.0979,1517.0,0.0000
-5.0924,1517.0,0.0000
-5.0909,1517.0,0.0000
-5.0864,1517.0,0.0000
-4.9350,1517.0,0.0000
-4.8721,1517.0,0.0000
-4.8695,1517.0,0.0000
-4.8660,1517.0,0.0000
-4.8621,1517.0,0.0000
-4.7358,1517.0,0.0000
-4.7314,1517.0,0.0000
-4.6192,1517.0,0.0000
-4.5168,1517.0,0.0000
-4.4348,1517.0,0.0000
-4.4250,1517.0,0.0000
-4.2958,1517.0,0.0000
-4.1380,1517.0,0.0000
-4.1356,1517.0,0.0000
-4.1341,1517.0,0.0000
-4.1327,1517.0,0.0000
-4.1312,1517.0,0.0000
-4.0917,1517.0,0.0000
-4.0701,1517.0,0.0000
-3.9557,1517.0,0.0000
-3.8989,1517.0,0.0000
-3.8456,1517.0,0.0000
-3.8426,1517.0,0.0000
-3.8107,1517.0,0.0000
-3.7914,1517.0,0.0000
-3.7448,1517.0,0.0000
-3.6981,1517.0,0.0000
-3.6941,1517.0,0.0000
-3.6653,1517.0,0.0000
-3.6514,1517.0,0.0000
-3.6494,1517.0,0.0000
-3.6460,1517.0,0.0000
-3.6155,1517.0,0.0000
-3.5604,1517.0,0.0000
-3.5590,1517.0,0.0000
-3.4750,1517.0,0.0000
-3.4706,1517.0,0.0000
-3.3915,1517.0,0.0000
-3.3627,1517.0,0.0000
-3.3423,1517.0,0.0000
-3.3071,1517.0,0.0000
-3.2866,1517.0,0.0000
-3.2746,1517.0,0.0000
-3.2486,1517.0,0.0000
-3.2122,1517.0,0.0000
-3.1605,1517.0,0.0000
-3.1580,1517.0,0.0000
-3.1565,1517.0,0.0000
-3.1273,1517.0,0.0000
-3.0949,1517.0,0.0000
-3.0905,1517.0,0.0000
-3.0581,1517.0,0.0000
-3.0250,1517.0,0.0000
-3.0237,1517.0,0.0000
-3.0182,1517.0,0.0000
-2.9904,1517.0,0.0000
-2.9880,1517.0,0.0000
-2.8937,1517.0,0.0000
-2.8904,1517.0,0.0000
-2.8869,1517.0,0.0000
-2.8553,1517.0,0.0000
-2.8529,1517.0,0.0000
-2.8392,1517.0,0.0000
-2.7977,1517.0,0.0000
-2.7936,1517.0,0.0000
-2.7775,1517.0,0.0000
-2.7392,1517.0,0.0000
-2.7346,1517.0,0.0000
-2.7294,1517.0,0.0000
-2.7011,1517.0,0.0000
-2.6863,1517.0,0.0000
-2.6761,1517.0,0.0000
-2.6457,1517.0,0.0000
-2.5619,1517.0,0.0000
-2.5291,1517.0,0.0000
-2.4990,1517.0,0.0000
-2.4865,1517.0,0.0000
-2.4522,1517.0,0.0000
-2.4478,1517.0,0.0000
-2.4325,1517.0,0.0000
-2.4269,1517.0,0.0000
-2.3779,1517.0,0.0000
-2.3662,1517.0,0.0000
-2.3646,1517.0,0.0000
-2.3413,1517.0,0.0000
-2.3388,1517.0,0.0000
-2.3261,1517.0,0.0000
-2.3133,1517.0,0.0000
-2.2980,1517.0,0.0000
-2.2966,1517.0,0.0000
-2.2487,1517.0,0.0000
-2.1984,1517.0,0.0000
-2.1907,1517.0,0.0000
-2.1722,1517.0,0.0000
-2.1660,1517.0,0.0000
-2.1621,1517.0,0.0000
-2.1497,1517.0,0.0000
-2.1406,1517.0,0.0000
-2.1169,1517.0,0.0000
-2.1133,1517.0,0.0000
-2.0770,1517.0,0.0000
-2.0695,1517.0,0.0000
-2.0681,1517.0,0.0000
-2.0396,1517.0,0.0000
-2.0280,1517.0,0.0000
-2.0211,1517.0,0.0000
-1.9939,1517.0,0.0000
-1.9923,1517.0,0.0000
-1.9539,1517.0,0.0000
-1.9507,1517.0,0.0000
-1.9493,1517.0,0.0000
-1.9335,1517.0,0.0000
-1.9280,1517.0,0.0000
-1.9232,1517.0,0.0000
-1.9107,1517.0,0.0000
-1.9053,1517.0,0.0000
-1.8830,1517.0,0.0000
-1.8816,1517.0,0.0000
-1.8656,1517.0,0.0000
-1.8527,1517.0,0.0000
-1.8416,1517.0,0.0000
-1.8306,1517.0,0.0000
-1.8195,1517.0,0.0000
-1.7700,1517.0,0.0000
-1.7660,1517.0,0.0000
-1.7274,1517.0,0.0000
-1.7046,1517.0,0.0000
-1.6888,1517.0,0.0000
-1.6832,1517.0,0.0000
-1.6554,1517.0,0.0000
-1.6004,1517.0,0.0000
-1.5614,1517.0,0.0000
-1.4940,1517.0,0.0000
-1.4789,1517.0,0.0000
-1.4768,1517.0,0.0000
-1.4715,1517.0,0.0000
-1.4574,1517.0,0.0000
-1.4532,1517.0,0.0000
-1.4333,1517.0,0.0000
-1.3606,1517.0,0.0000
-1.3566,1517.0,0.0000
-1.3387,1517.0,0.0000
-1.3326,1517.0,0.0000
-1.3311,1517.0,0.0000
-1.3279,1517.0,0.0000
-1.3008,1517.0,0.0000
-1.2641,1517.0,0.0000
-1.2426,1517.0,0.0000
-1.2405,1517.0,0.0000
-1.2057,1517.0,0.0000
-1.2031,1517.0,0.0000
-1.1641,1517.0,0.0000
-1.1606,1517.0,0.0000
-1.1502,1517.0,0.0000
-1.1246,1517.0,0.0000
-1.0888,1517.0,0.0000
-1.0696,1517.0,0.0000
-1.0500,1517.0,0.0000
-1.0357,1517.0,0.0000
-1.0271,1517.0,0.0000
-1.0174,1517.0,0.0000
-0.9996,1517.0,0.0000
-0.9841,1517.0,0.0000
-0.9622,1517.0,0.0000
-0.9400,1517.0,0.0000
-0.9287,1517.0,0.0000
-0.9264,1517.0,0.0000
-0.9189,1517.0,0.0000
-0.8866,1517.0,0.0000
-0.8691,1517.0,0.0000
-0.8665,1517.0,0.0000
-0.8315,1517.0,0.0000
-0.8202,1517.0,0.0000
-0.8181,1517.0,0.0000
-0.7860,1517.0,0.0000
-0.7838,1517.0,0.0000
-0.7677,1517.0,0.0000
-0.7600,1517.0,0.0000
-0.7512,1517.0,0.0000
-0.7340,1517.0,0.0000
-0.7150,1517.0,0.0000
-0.6830,1517.0,0.0000
-0.6183,1517.0,0.0000
-0.6011,1517.0,0.0000
-0.5987,1517.0,0.0000
-0.5761,1517.0,0.0000
-0.5671,1517.0,0.0000
-0.5471,1517.0,0.0000
-0.5438,1517.0,0.0000
-0.5146,1517.0,0.0000
-0.4828,1517.0,0.0000
-0.4647,1517.0,0.0000
-0.4377,1517.0,0.0000
-0.4348,1517.0,0.0000
-0.4282,1517.0,0.0000
-0.3827,1517.0,0.0000
