# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Motor did weird noises starting from 5500 RPM
time_s,rpm,height_m
-5.6082,1332.0,0.0000
-5.3842,1332.0,0.0000
-5.3680,1332.0,0.0000
-5.3654,1332.0,0.0000
-4.9693,1332.0,0.0000
-4.9678,1332.0,0.0000
-4.9271,1332.0,0.0000
-4.9249,1332.0,0.0000
-4.7706,1332.0,0.0000
-4.6624,1332.0,0.0000
-4.6609,1332.0,0.0000
-4.6595,1332.0,0.0000
-4.6255,1332.0,0.0000
-4.5268,1332.0,0.0000
-4.5027,1332.0,0.0000
-4.3833,1332.0,0.0000
-4.3060,1332.0,0.0000
-4.1873,1332.0,0.0000
-4.1802,1332.0,0.0000
-4.0948,1332.0,0.0000
-4.0925,1332.0,0.0000
-4.0882,1332.0,0.0000
-3.9386,1332.0,0.0000
-3.8369,1332.0,0.0000
-3.7596,1332.0,0.0000
-3.7544,1332.0,0.0000
-3.7529,1332.0,0.0000
-3.6810,1332.0,0.0000
-3.6130,1332.0,0.0000
-3.5444,1332.0,0.0000
-3.4250,1332.0,0.0000
-3.4113,1332.0,0.0000
-3.3433,1332.0,0.0000
-3.2808,1332.0,0.0000
-3.2793,1332.0,0.0000
-3.2778,1332.0,0.0000
-3.2214,1332.0,0.0000
-3.2191,1332.0,0.0000
-3.1639,1332.0,0.0000
-3.1606,1332.0,0.0000
-3.1066,1332.0,0.0000
-3.1004,1332.0,0.0000
-3.0612,1332.0,0.0000
-2.9356,1332.0,0.0000
-2.8428,1332.0,0.0000
-2.8395,1332.0,0.0000
-2.7749,1332.0,0.0000
-2.7214,1332.0,0.0000
-2.6251,1332.0,0.0000
-2.6227,1332.0,0.0000
-2.5898,1332.0,0.0000
-2.5884,1332.0,0.0000
-2.5252,1332.0,0.0000
-2.4761,1332.0,0.0000
-2.4348,1332.0,0.0000
-2.4290,1332.0,0.0000
-2.3989,1332.0,0.0000
-2.3871,1332.0,0.0000
-2.3824,1332.0,0.0000
-2.3548,1332.0,0.0000
-2.2554,1332.0,0.0000
-2.2175,1332.0,0.0000
-2.2108,1332.0,0.0000
-2.2042,1332.0,0.0000
-2.1250,1332.0,0.0000
-2.1176,1332.0,0.0000
-2.0742,1332.0,0.0000
-2.0365,1332.0,0.0000
-2.0334,1332.0,0.0000
-1.9964,1332.0,0.0000
-1.9941,1332.0,0.0000
-1.9684,1332.0,0.0000
-1.9642,1332.0,0.0000
-1.9577,1332.0,0.0000
-1.9241,1332.0,0.0000
-1.9171,1332.0,0.0000
-1.9147,1332.0,0.0000
-1.8835,1332.0,0.0000
-1.8777,1332.0,0.0000
-1.8357,1332.0,0.0000
-1.8298,1332.0,0.0000
-1.7955,1332.0,0.0000
-1.7931,1332.0,0.0000
-1.7180,1332.0,0.0000
-1.6842,1332.0,0.0000
-1.6808,1332.0,0.0000
-1.6784,1332.0,0.0000
-1.6163,1332.0,0.0000
-1.6140,1332.0,0.0000
-1.5775,1332.0,0.0000
-1.5669,1332.0,0.0000
-1.5407,1332.0,0.0000
-1.5300,1332.0,0.0000
-1.5259,1332.0,0.0000
-1.4307,1332.0,0.0000
-1.3465,1332.0,0.0000
-1.2799,1332.0,0.0000
-1.2197,1332.0,0.0000
-1.2078,1332.0,0.0000
-1.1781,1332.0,0.0000
-1.1747,1332.0,0.0000
-1.1512,1332.0,0.0000
-1.1439,1332.0,0.0000
-1.0849,1332.0,0.0000
-1.0806,1332.0,0.0000
-1.0458,1332.0,0.0000
-1.0393,1332.0,0.0000
-0.9791,1332.0,0.0000
-0.9491,1332.0,0.0000
-0.9468,1332.0,0.0000
-0.9454,1332.0,0.0000
-0.9249,1332.0,0.0000
-0.9047,1332.0,0.0000
-0.8985,1332.0,0.0000
-0.8884,1332.0,0.0000
-0.8734,1332.0,0.0000
-0.8720,1332.0,0.0000
-0.8528,1498.6,0.0000
-0.8474,1518.8,0.0000
-0.8290,1634.4,0.0000
-0.8173,1725.9,0.0000
-0.7835,1969.2,0.0000
-0.7531,2233.6,0.0000
-0.7372,2280.7,0.0000
-0.7297,2340.5,0.0000
-0.7098,2686.7,0.0000
-0.7046,2747.1,0.0000
-0.3785,3963.2,0.0000
-0.0826,5065.3,0.0000
-0.0032,5277.8,0.0000
0.0000,3921.3,0.0000
0.1515,3687.6,0.0189
0.1650,5939.0,0.0375
0.6888,5059.4,0.0536
0.7452,3617.3,0.0648
0.8266,4546.0,0.0730
0.9622,5867.0,0.0806
0.9764,5761.7,0.0724
1.2356,4495.5,0.0652
1.2983,5592.9,0.0539
1.5136,4549.5,0.0402
1.5837,4792.5,0.0257
1.6467,5459.3,0.0120
1.8672,3631.2,0.0007
1.9513,6541.0,0.0000
1.9539,5923.3,0.0000
2.1718,5955.7,0.0000
2.3790,5957.7,0.0000
2.4877,5363.0,0.0000
2.5508,6092.9,0.0000
2.5841,5659.8,0.0000
2.6014,5082.0,0.0000
2.7981,5836.8,0.0000
2.9063,4279.1,0.0118
3.1467,4674.6,0.0501
3.3143,5168.4,0.0949
3.4302,6022.8,0.1412
3.7092,4546.8,0.1837
4.5685,5167.6,0.2173
4.6985,5540.7,0.2369
4.8484,5851.4,0.2375
5.0564,5294.4,0.2180
5.1351,5958.9,0.2211
5.1397,5488.7,0.2160
5.1519,6644.2,0.2079
5.3026,6116.2,0.1982
5.3533,6485.1,0.1878
5.4506,5437.9,0.1780
5.4646,4520.1,0.1700
5.7407,6005.8,0.1648
6.0718,5634.3,0.1638
6.0827,4605.2,0.1680
6.1558,5208.0,0.1730
6.1679,6080.2,0.1717
6.2258,5356.0,0.1706
6.3291,5592.9,0.1597
6.3726,5552.8,0.1418
6.3931,5116.0,0.1197
6.5544,4490.6,0.0962
6.6852,4151.7,0.0741
6.7151,5420.6,0.0562
6.7177,5404.8,0.0453
6.7557,5106.9,0.0442
6.7764,3581.1,0.0429
6.9508,7085.7,0.0480
6.9534,7092.2,0.0480
6.9664,7125.3,0.0480
6.9803,7160.7,0.0480
6.9857,7174.4,0.0480
7.0010,7213.4,0.0000
7.0076,7230.3,0.0000
7.0179,7256.6,0.0843
7.0257,7276.3,0.2871
7.0298,7286.7,0.4766
7.0375,7306.4,0.7759
7.0481,7333.3,1.1417
7.0506,7339.7,1.5199
7.0553,7351.7,1.8563
7.0612,7366.6,2.0969
7.0708,7391.1,2.1877
9.4717,3100.5,2.3345
9.4783,3134.6,2.4247
9.4819,3160.0,2.4454
9.4849,3174.4,2.3743
9.4875,3164.6,2.3669
9.5009,3164.0,2.3586
9.5076,3120.9,2.3487
9.5246,2680.9,2.3349
9.5356,3357.9,2.3194
9.5423,2785.4,2.3042
9.5439,2680.8,2.2965
9.5464,2847.7,2.2909
9.5562,3014.8,2.2779
9.5802,3091.4,2.2643
9.5875,3070.7,2.3068
9.5917,3052.3,2.2781
9.6071,2769.7,2.1933
9.6088,2648.1,2.0697
9.6144,3295.3,1.9191
9.6176,3462.5,1.7624
9.6344,2815.7,1.6182
9.6370,2892.5,1.4854
9.6712,3006.2,1.3856
9.6791,3043.9,1.3474
9.6898,3006.3,1.3759
9.7098,3017.4,1.4049
9.7198,2957.8,1.3617
9.7255,3003.6,1.2682
9.7473,2722.4,1.1357
9.7579,3164.2,0.9973
9.7739,2856.7,0.8428
9.7795,3016.4,0.6861
9.7873,2888.6,0.5525
9.7971,3033.9,0.4689
9.7989,3004.9,0.4310
9.8253,2862.1,0.4550
9.8383,3051.5,0.4167
9.8471,2860.7,0.3800
9.8633,2838.3,0.3510
9.8699,2981.8,0.3358
9.8903,2940.5,0.3128
9.8953,2958.4,0.2959
9.9241,2692.3,0.2883
9.9303,2770.0,0.2929
9.9581,2808.4,0.2980
9.9682,2571.5,0.2980
9.9697,2497.9,0.2980
9.9731,2726.5,0.2980
10.0016,2697.2,0.3156
10.0193,2862.4,0.3112
10.0219,2917.4,0.2897
10.0248,2963.2,0.2559
10.0334,2751.6,0.2148
10.0376,2748.5,0.1712
10.0531,2838.5,0.1301
10.0669,2730.6,0.0963
10.1124,2795.9,0.0748
10.3351,2646.2,0.0703
10.3428,2600.5,0.0880
10.3566,2700.5,0.0880
10.3814,2192.0,0.0880
10.3972,2320.5,0.0888
10.4477,2491.4,0.0886
10.5316,2642.4,0.0876
10.5424,2669.7,0.0868
10.5500,2596.6,0.0846
10.5699,2467.3,0.0815
10.5806,2802.3,0.0780
