# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Kept interfering with string for all RPMs for unknown reasons.
time_s,rpm,height_m
0.0000,,0.0000
0.0043,,0.0000
0.0135,,0.0000
0.0270,,0.0000
0.0386,,0.0000
0.0488,,0.0000
0.0793,,0.0000
0.0847,,0.0000
0.1043,,0.0000
0.1057,,0.0000
0.1233,,0.0000
0.1257,,0.0000
0.1320,,0.0000
0.1347,,0.0014
0.1759,,0.0044
0.1783,,0.0080
0.1870,,0.0120
0.1912,,0.0156
0.2056,,0.0186
0.2089,,0.0204
0.2366,,0.0206
0.2486,,0.0208
0.2519,,0.0200
0.2543,,0.0192
0.2652,,0.0194
0.2706,,0.0204
0.2730,,0.0254
0.2762,,0.0265
0.2786,,0.0245
0.2855,,0.0200
0.2990,,0.0138
0.3034,,0.0065
0.3141,,0.0000
0.3224,,0.0000
0.3258,,0.0000
0.3339,,0.0000
0.3498,,0.0000
0.3522,,0.0000
0.3666,,0.0000
0.3817,,0.0000
0.3856,,0.0000
0.3870,,0.0000
0.3915,,0.0000
0.3972,,0.0000
0.4003,,0.0000
0.4071,,0.0000
0.4121,,0.0000
0.4346,,0.0000
0.4401,,0.0000
0.4424,,0.0000
0.4480,,0.0000
0.4547,,0.0000
0.4897,,0.0000
0.4923,,0.0000
0.4937,,0.0000
0.4961,,0.0000
0.5079,,0.0000
0.5143,,0.0000
0.5307,,0.0000
0.5485,,0.0000
0.5645,,0.0000
0.5914,,0.0000
0.5977,,0.0000
0.5991,,0.0000
0.6213,,0.0000
0.6255,,0.0000
0.6269,,0.0000
0.6311,,0.0000
0.6325,,0.0000
0.6406,,0.0000
0.6512,,0.0000
0.6526,,0.0000
0.6619,,0.0000
0.6709,,0.0000
0.6784,,0.0000
0.6949,,0.0000
0.7000,,0.0000
0.7220,,0.0000
0.7281,,0.0016
0.7386,,0.0038
0.7457,,0.0041
0.7543,,0.0021
0.7567,,0.0000
0.7591,,0.0000
0.7650,,0.0000
0.7672,,0.0017
0.7733,,0.0013
0.7769,,0.0000
0.7850,,0.0000
0.7962,,0.0000
0.7995,,0.0000
0.8018,,0.0000
0.8085,,0.0000
0.8183,,0.0000
0.8206,,0.0000
0.8438,,0.0000
0.8503,,0.0000
0.8677,,0.0000
0.8712,,0.0000
0.8856,,0.0000
0.8947,,0.0000
0.8961,,0.0000
0.8984,,0.0000
0.9066,,0.0000
0.9140,,0.0000
0.9155,,0.0000
0.9185,,0.0000
0.9293,,0.0000
0.9441,,0.0006
0.9485,,0.0044
0.9509,,0.0067
0.9553,,0.0080
0.9617,,0.0090
0.9755,,0.0110
0.9882,,0.0128
0.9927,,0.0140
0.9961,,0.0160
1.0077,,0.0180
1.0250,,0.0196
1.0324,,0.0206
1.0354,,0.0208
1.0369,,0.0200
1.0383,,0.0208
1.0441,,0.0206
1.0503,,0.0204
1.0564,,0.0186
1.0632,,0.0156
1.0654,,0.0120
1.0676,,0.0080
1.0690,,0.0044
1.0723,,0.0014
1.0768,,0.0004
1.0820,,0.0008
1.0913,,0.0000
1.0986,,0.0000
1.1000,,0.0000
1.1052,,0.0000
1.1087,,0.0000
1.1171,,0.0000
1.1235,,0.0000
1.1266,,0.0000
1.1289,,0.0000
1.1304,,0.0000
1.1411,,0.0000
1.1528,,0.0000
1.1562,,0.0000
1.1616,,0.0000
1.1741,,0.0000
1.1765,,0.0000
1.1868,,0.0000
1.2006,,0.0000
1.2072,,0.0000
1.2157,,0.0000
1.2201,,0.0000
1.2284,,0.0000
1.2347,,0.0000
1.2455,,0.0000
1.2583,,0.0000
1.2608,,0.0000
1.2751,,0.0000
1.3536,,0.0021
1.3571,,0.0017
1.3813,,0.0000
1.3827,,0.0000
1.3851,,0.0000
1.3875,,0.0000
1.3925,,0.0000
1.3944,,0.0000
1.3984,,0.0000
1.4008,,0.0000
1.4076,,0.0004
1.4283,,0.0020
1.4346,,0.0040
1.4409,,0.0060
1.4441,,0.0080
1.4515,,0.0096
1.4543,,0.0115
1.4621,,0.0131
1.4675,,0.0117
1.4689,,0.0078
1.4759,,0.0016
1.4776,,0.0000
1.4810,,0.0000
1.4852,,0.0000
1.5117,,0.0000
1.5287,,0.0000
1.5418,,0.0000
1.5577,,0.0000
1.5687,,0.0000
1.5883,,0.0000
1.6084,,0.0000
1.6127,,0.0000
1.6352,,0.0000
1.6376,,0.0000
1.6400,,0.0000
1.6483,,0.0000
1.6514,,0.0000
1.6584,,0.0000
1.6656,,0.0000
1.6758,,0.0000
1.6814,,0.0000
1.6866,,0.0000
1.6968,,0.0000
1.6992,,0.0000
1.7016,,0.0000
1.7065,,0.0000
1.7218,,0.0000
1.7253,,0.0000
1.7344,,0.0000
1.7479,,0.0000
1.7493,,0.0000
1.7643,,0.0000
1.7657,,0.0000
1.7795,,0.0000
1.8082,,0.0000
1.8156,,0.0000
1.8223,,0.0000
1.8348,,0.0000
1.8432,,0.0000
1.8530,,0.0000
1.8555,,0.0000
1.8687,,0.0000
1.8759,,0.0000
1.8905,,0.0000
1.8950,,0.0000
1.8985,,0.0000
1.9023,,0.0000
1.9043,,0.0000
1.9078,,0.0000
1.9132,,0.0000
1.9190,,0.0000
1.9222,,0.0000
1.9352,,0.0000
1.9543,,0.0000
1.9616,,0.0000
1.9677,,0.0000
1.9691,,0.0000
1.9728,,0.0000
1.9742,,0.0000
1.9850,,0.0000
1.9892,,0.0000
1.9938,,0.0000
1.9961,,0.0000
2.0072,,0.0000
2.0176,,0.0000
2.0331,,0.0000
