# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: At 5500 and 6000 slight intereference from string
time_s,rpm,height_m
0.0000,77.4,0.0000
0.0045,77.4,0.0000
0.0060,77.4,0.0000
2.3337,77.4,0.0000
2.3427,77.4,0.0000
2.3547,77.4,0.0000
2.3582,77.4,0.0000
2.3596,77.4,0.0000
2.4385,77.4,0.0000
2.4418,77.4,0.0000
2.4480,77.4,0.0034
2.8586,77.4,0.0025
2.8638,77.4,0.0000
2.8678,77.4,0.0000
3.1898,109.7,0.0000
3.1912,109.6,0.0000
3.4231,139.0,0.0000
3.5322,144.4,0.0000
3.5365,145.5,0.0000
3.5380,145.9,0.0000
3.6258,168.3,0.0000
3.7115,176.5,0.0000
3.9341,211.6,0.0000
3.9418,211.8,0.0000
4.0120,213.5,0.0000
4.0152,213.5,0.0000
4.0629,215.2,0.0000
4.0673,215.5,0.0000
4.0820,216.2,0.0000
4.0848,216.4,0.0000
4.1385,232.4,0.0000
4.2054,250.5,0.0000
4.2663,251.2,0.0000
4.2689,251.1,0.0000
4.3237,249.1,0.0000
4.3251,249.0,0.0000
4.4452,272.1,0.0000
4.4849,280.9,0.0000
4.4929,281.2,0.0000
4.4969,281.4,0.0000
4.5533,281.9,0.0000
4.5873,284.1,0.0000
4.6001,285.6,0.0000
4.6058,286.3,0.0000
4.6534,295.4,0.0000
4.6989,307.6,0.0000
4.7022,308.6,0.0000
4.7065,309.9,0.0000
4.7501,309.0,0.0000
4.7551,308.2,0.0000
4.7944,311.3,0.0000
4.7967,311.7,0.0000
4.8491,320.8,0.0000
4.8516,321.2,0.0000
4.9793,338.2,0.0000
4.9807,338.6,0.0000
4.9844,339.6,0.0000
4.9869,340.4,0.0000
5.0243,347.0,0.0000
5.0652,349.7,0.0000
5.1080,349.2,0.0000
5.1124,349.0,0.0000
5.1158,348.9,0.0000
5.1519,363.3,0.0000
5.1908,368.7,0.0000
5.1942,368.5,0.0000
5.1984,368.3,0.0000
5.2328,369.8,0.0000
5.3160,382.1,0.0000
5.3888,392.8,0.0000
5.4279,396.8,0.0000
5.5051,406.9,0.0000
5.5685,412.0,0.0000
5.6100,418.5,0.0000
5.6141,419.8,0.0000
5.6373,424.2,0.0000
5.6771,427.5,0.0000
5.6802,427.6,0.0000
5.7212,431.9,0.0000
5.7462,437.6,0.0000
5.7495,438.4,0.0000
5.7519,439.0,0.0000
5.7533,439.4,0.0000
5.7876,441.2,0.0000
5.7891,441.2,0.0000
5.8541,450.5,0.0000
5.9239,472.9,0.0000
5.9528,467.9,0.0000
5.9877,467.8,0.0000
5.9900,468.0,0.0000
6.0146,468.1,0.0000
6.0160,468.1,0.0000
6.0494,475.6,0.0000
6.0784,465.6,0.0000
6.0798,465.0,0.0000
6.0861,461.9,0.0000
6.1091,491.0,0.0000
6.1106,493.1,0.0000
6.1713,482.5,0.0000
6.1737,481.7,0.0000
6.1778,480.5,0.0000
6.2056,501.8,0.0000
6.2385,485.7,0.0000
6.2626,513.0,0.0000
6.2661,517.2,0.0000
6.2913,510.1,0.0000
6.2999,506.8,0.0000
6.3225,507.6,0.0000
6.3248,507.7,0.0000
6.3502,513.5,0.0000
6.4112,503.9,0.0000
6.4146,502.2,0.0000
6.4374,536.3,0.0095
6.4960,531.6,0.0345
6.5553,524.5,0.0579
6.5583,526.1,0.0769
6.6323,551.6,0.0886
6.6346,552.4,0.0903
6.6625,552.4,0.0792
6.7216,556.9,0.0800
6.8470,576.5,0.0800
6.8719,581.4,0.0800
6.8740,581.8,0.0800
6.9001,578.6,0.0800
6.9566,594.5,0.0641
7.0000,593.2,0.0731
7.0057,593.4,0.1106
7.0280,590.9,0.1302
7.0754,610.0,0.1341
7.0812,608.1,0.1248
7.1024,594.5,0.1045
7.1048,594.8,0.0756
7.1547,638.3,0.0404
7.1562,644.5,0.0013
7.1761,740.2,0.0000
7.1962,894.7,0.0000
7.2032,932.8,0.0000
7.2047,940.9,0.0000
7.2216,1220.2,0.0000
7.2264,1235.0,0.0000
7.2334,1280.4,0.0000
7.2452,1402.8,0.0000
7.2468,1414.8,0.0000
7.2607,1446.9,0.0000
7.2632,1461.9,0.0000
7.2677,1527.8,0.0000
7.2701,1564.0,0.0000
