# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Slight interence from string and starting from 5500 RPMs weird motor noises
time_s,rpm,height_m
0.0000,2600.8,0.0000
0.0166,2600.8,0.0000
0.0230,2600.8,0.0000
0.0326,2600.8,0.0000
0.0340,2600.8,0.0000
0.0355,2600.8,0.0000
0.0418,2600.8,0.0000
0.0486,2600.8,0.0000
0.0592,2600.8,0.0000
0.0616,2600.8,0.0000
0.0631,2600.8,0.0000
0.0665,2600.8,0.0000
0.0774,2600.8,0.0143
0.0924,2600.8,0.1099
0.1128,2600.8,0.1710
0.1217,2600.8,0.1995
0.1319,2600.8,0.1976
0.1375,2600.8,0.1674
0.1442,2600.8,0.1110
0.1526,2600.8,0.0304
0.1541,2600.8,0.0000
0.1649,2600.8,0.0000
0.1664,2600.8,0.0000
0.1688,2600.8,0.0000
0.1792,2600.8,0.0000
0.1848,2600.8,0.0000
0.1889,2600.8,0.0000
0.1938,2600.8,0.0000
0.2075,2600.8,0.0000
0.2263,2600.8,0.0000
0.2288,2600.8,0.0000
0.2321,2600.8,0.0000
0.2509,2600.8,0.0000
0.2553,2600.8,0.0000
0.2649,2600.8,0.0000
0.2663,2600.8,0.0000
0.2708,2600.8,0.0000
0.2733,2600.8,0.0000
0.2861,2600.8,0.0000
0.2980,2600.8,0.0000
0.3204,2600.8,0.0000
0.3219,2600.8,0.0000
0.3233,2600.8,0.0000
0.3268,2600.8,0.0000
0.3329,2600.8,0.0000
0.3343,2600.8,0.0000
0.3440,2600.8,0.0000
0.3580,2600.8,0.0000
0.3825,2600.8,0.0000
0.3897,2600.8,0.0000
0.3955,2600.8,0.0000
0.4111,2600.8,0.0000
0.4184,2600.8,0.0000
0.4199,2600.8,0.0000
0.4283,2600.8,0.0000
0.4325,2600.8,0.0000
0.4499,2600.8,0.0000
0.4542,2600.8,0.0000
0.4566,2600.8,0.0000
0.4621,2600.8,0.0000
0.4768,2600.8,0.0000
0.4792,2600.8,0.0000
0.4816,2600.8,0.0000
0.4966,2600.8,0.0000
0.5158,2600.8,0.0000
0.5255,2600.8,0.0000
0.5354,2600.8,0.0000
0.5398,2600.8,0.0000
0.5603,2600.8,0.0000
0.5867,2600.8,0.0000
0.5923,2600.8,0.0000
0.5975,2600.8,0.0000
0.5990,2600.8,0.0000
0.6157,2600.8,0.0000
0.6172,2600.8,0.0000
0.6498,2600.8,0.0000
0.6573,2600.8,0.0000
0.6601,2600.8,0.0000
0.6617,2600.8,0.0000
0.6667,2600.8,0.0103
0.6740,2600.8,0.4146
0.6812,2600.8,0.9057
0.6881,2600.8,1.4244
0.7162,2600.8,1.9119
0.7197,2600.8,2.3088
0.7491,2600.8,2.5584
0.7554,2600.8,2.6092
0.7605,2600.8,2.3904
0.7654,2600.8,2.3744
0.7705,2600.8,2.4097
0.7771,2600.8,2.4934
0.7939,2600.8,2.3550
0.7961,2600.8,2.0471
0.8017,2600.8,1.6260
0.8039,2600.8,1.1482
0.8057,2600.8,0.6717
0.8072,2600.8,0.2519
0.8087,2600.8,0.0000
0.8162,2600.8,0.0000
0.8202,2600.8,0.0000
0.8257,2600.8,0.0000
0.8312,2600.8,0.0000
0.8522,2600.8,0.0000
0.8644,2600.8,0.0000
0.9055,2600.8,0.0000
0.9125,2600.8,0.0000
0.9145,2600.8,0.0000
0.9160,2600.8,0.0000
0.9175,2600.8,0.0000
1.3720,2600.8,0.0000
1.3734,2600.8,0.0000
1.3822,2600.8,0.0000
1.3858,2600.8,0.0000
1.3893,2600.8,0.0000
1.5325,2600.8,0.0000
1.6118,2600.8,0.0000
1.7751,2600.8,0.0000
1.7794,2600.8,0.0000
1.9012,2600.8,0.0000
1.9241,2600.8,0.0000
2.0511,2600.8,0.0000
2.0533,2600.8,0.0000
2.1743,2600.8,0.0000
2.1757,2600.8,0.0000
2.3698,2600.8,0.0000
2.3825,2600.8,0.0000
2.3839,2600.8,0.0000
2.4820,2600.8,0.0000
2.4860,2600.8,0.0000
2.5710,2600.8,0.0000
2.5724,2600.8,0.0000
2.6573,2600.8,0.0000
2.6626,2600.8,0.0000
2.7295,2600.8,0.0000
2.7395,2600.8,0.0000
2.8169,2600.8,0.0000
2.8217,2600.8,0.0000
2.8954,2600.8,0.0000
2.8977,2600.8,0.0000
2.8999,2600.8,0.0000
2.9672,2600.8,0.0000
3.0325,2600.8,0.0000
3.0402,2600.8,0.0000
3.1105,2600.8,0.0000
3.1120,2600.8,0.0000
3.1635,2600.8,0.0000
3.1731,2600.8,0.0000
3.1765,2600.8,0.0000
3.2313,2600.8,0.0000
3.2338,2600.8,0.0000
3.2424,2600.8,0.0000
3.3024,2600.8,0.0000
3.3707,2600.8,0.0000
3.4166,2600.8,0.0000
3.4779,2600.8,0.0000
3.4892,2600.8,0.0000
3.5338,2600.8,0.0000
3.5417,2600.8,0.0000
3.5454,2600.8,0.0000
3.5945,2600.8,0.0000
3.6019,2600.8,0.0000
3.6039,2600.8,0.0000
3.6575,2600.8,0.0000
3.6996,2600.8,0.0000
3.7606,2600.8,0.0000
3.8080,2600.8,0.0000
3.8152,2600.8,0.0000
3.8182,2600.8,0.0000
3.8564,2600.8,0.0000
3.8670,2600.8,0.0000
3.8735,2600.8,0.0000
3.9138,2600.8,0.0000
3.9161,2600.8,0.0000
3.9186,2600.8,0.0000
3.9200,2600.8,0.0000
3.9587,2600.8,0.0000
4.0100,2600.8,0.0000
4.0164,2600.8,0.0000
4.0178,2600.8,0.0000
4.0219,2600.8,0.0000
4.1086,2600.8,0.0000
4.1129,2600.8,0.0000
4.1651,2600.8,0.0000
4.2058,2600.8,0.0000
4.2072,2600.8,0.0000
4.2119,2600.8,0.0000
4.2555,2600.8,0.0000
4.2913,2600.8,0.0000
4.2943,2600.8,0.0000
4.3025,2600.8,0.0000
4.3468,2600.8,0.0000
4.3918,2600.8,0.0000
4.4250,2600.8,0.0000
4.4303,2600.8,0.0000
4.4325,2600.8,0.0000
4.4771,2600.8,0.0000
4.5095,2600.8,0.0000
4.5202,2600.8,0.0000
4.5483,2600.8,0.0000
4.6373,2600.8,0.0000
4.6758,2600.8,0.0000
4.6782,2600.8,0.0000
4.6847,2600.8,0.0000
4.7208,2600.8,0.0000
4.7606,2600.8,0.0000
4.7930,2600.8,0.0000
4.7966,2600.8,0.0000
4.8036,2600.8,0.0000
4.8714,2600.8,0.0000
4.9877,2600.8,0.0000
5.0617,2600.8,0.0000
5.0716,2600.8,0.0000
5.1019,2600.8,0.0000
5.2140,2600.8,0.0000
5.2466,2600.8,0.0000
5.2519,2600.8,0.0000
5.3199,2600.8,0.0000
5.3510,2600.8,0.0000
5.3816,2600.8,0.0000
5.4568,2600.8,0.0000
5.4898,2600.8,0.0000
5.5238,2600.8,0.0000
5.5818,2600.8,0.0000
5.5933,2600.8,0.0000
5.5957,2600.8,0.0000
5.6196,2600.8,0.0000
5.6462,2600.8,0.0000
5.6498,2600.8,0.0000
5.6667,2600.8,0.0000
5.6765,2600.8,0.0000
5.7159,2600.8,0.0000
5.7462,2600.8,0.0000
5.8169,2600.8,0.0000
5.8711,2600.8,0.0000
5.9041,2600.8,0.0000
5.9086,2600.8,0.0000
5.9764,2689.9,0.0000
5.9932,2897.7,0.0276
6.0406,3511.1,0.0414
6.0905,3585.1,0.0417
6.1329,3814.6,0.0286
6.3214,4247.6,0.0000
6.3594,3746.2,0.0000
6.4252,3572.0,0.0000
6.4830,4025.0,0.0000
6.4875,4033.5,0.0000
6.5345,4007.6,0.0000
6.6642,3982.7,0.0000
6.7497,3981.1,0.0000
6.7571,4039.5,0.0000
6.9254,3993.0,0.0000
6.9323,3685.3,0.0000
6.9394,4363.2,0.0000
7.0374,3873.9,0.0000
7.1131,3730.0,0.0000
7.1172,4138.2,0.0000
7.2076,3657.1,0.0000
7.5547,4116.5,0.0000
7.6077,4110.1,0.0000
7.6100,4085.2,0.0000
7.7034,3955.3,0.0000
7.8860,3907.6,0.0000
8.0248,3958.1,0.0000
8.1456,3946.2,0.0000
8.1660,3982.1,0.0000
8.1823,3853.0,0.0000
8.2111,3960.3,0.0000
8.2220,3988.5,0.0000
8.3832,3828.6,0.0000
8.4211,3814.3,0.0000
8.5188,3749.0,0.0000
8.5936,3962.3,0.0000
8.6888,4003.7,0.0000
8.7046,3688.1,0.0138
8.7300,4020.3,0.0355
8.8237,3992.1,0.0580
8.9280,4021.5,0.0783
9.0157,3655.6,0.0913
9.0807,3729.3,0.0997
9.0953,3982.7,0.1000
9.3570,3585.4,0.1079
9.3842,3937.1,0.1144
9.4561,3978.0,0.1181
9.4773,3811.1,0.1374
9.5011,3987.3,0.1389
9.6949,3924.1,0.1297
9.8979,3868.8,0.1036
10.0388,3619.8,0.0646
10.0414,3802.1,0.0234
10.0983,3947.9,0.0000
10.1671,3995.9,0.0000
10.2577,3984.7,0.0000
10.2714,4008.6,0.0000
10.4882,3996.6,0.0000
10.5107,3996.0,0.0000
10.5194,3996.0,0.0000
10.5370,4027.8,0.0000
10.7451,4062.7,0.0000
10.7627,4017.7,0.0000
10.8013,3988.2,0.0000
10.9445,4082.8,0.0000
11.1010,3816.4,0.0000
11.1186,3898.5,0.0000
11.2416,3675.3,0.0000
11.5020,3814.1,0.0000
11.6818,4177.4,0.0000
11.7173,3792.9,0.0000
11.7549,4042.7,0.0000
11.8680,3652.7,0.0000
11.8714,4065.8,0.0000
11.8806,3957.2,0.0004
11.9417,3736.8,0.0314
12.2325,4000.9,0.0490
12.2430,4006.6,0.0529
12.4404,3624.3,0.0426
12.4430,3391.8,0.0176
12.4815,3804.5,0.0000
12.5969,3568.5,0.0000
12.7012,3575.7,0.0000
12.7117,3572.3,0.0000
12.7183,3536.7,0.0000
13.0085,3200.0,0.0000
13.1465,3292.7,0.0000
13.2020,3058.7,0.0000
13.3279,3150.6,0.0000
13.3310,3150.6,0.0000
13.3336,3176.4,0.0000
13.3645,3102.8,0.0000
13.4269,2824.9,0.0000
13.5021,2737.5,0.0000
13.5360,3062.3,0.0000
13.5421,3201.3,0.0000
13.5732,2702.7,0.0000
13.6007,3021.1,0.0000
13.6032,3011.0,0.0000
13.6186,2948.8,0.0000
13.6261,2918.5,0.0000
13.6275,2912.9,0.0000
13.6483,2829.1,0.0000
13.6538,2806.9,0.0000
13.6804,2699.7,0.0000
13.6818,2694.1,0.0000
13.6921,2652.3,0.0000
13.7627,3559.0,0.0000
13.7648,3695.2,0.0000
13.7674,3858.6,0.0002
