# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Motor did weird noises starting from 4000 rpm
time_s,rpm,height_m
-0.6337,60.3,0.0000
-0.6313,60.3,0.0000
-0.0893,60.3,0.0000
-0.0807,60.3,0.0000
-0.0786,60.3,0.0000
-0.0453,60.3,0.0000
-0.0369,60.3,0.0000
-0.0297,60.3,0.0000
-0.0275,60.3,0.0000
-0.0118,60.3,0.0000
-0.0082,60.3,0.0000
0.0000,60.3,0.0000
0.0157,60.3,0.0129
0.0325,60.3,0.0236
0.0417,60.3,0.0287
0.0478,60.3,0.0301
0.0492,60.3,0.0286
0.0513,60.3,0.0284
0.0537,60.3,0.0433
0.0609,60.3,0.0648
0.0715,60.3,0.0932
0.0950,60.3,0.1203
0.1022,60.3,0.1399
0.1045,60.3,0.1606
0.1271,60.3,0.2007
0.1389,60.3,0.2564
0.1436,60.3,0.2575
0.1525,60.3,0.3417
0.1659,60.3,0.4880
0.1705,60.3,0.6662
0.1838,60.3,0.8585
0.1938,60.3,1.0397
0.1964,60.3,1.1917
0.2032,60.3,1.3204
0.2061,60.3,1.4232
0.2155,60.3,1.4698
0.2180,60.3,1.3855
0.2285,60.3,1.4287
0.2467,60.3,1.5201
0.2568,60.3,1.6421
0.2594,60.3,1.7836
0.2671,60.3,1.9283
0.2719,60.3,2.0598
0.2832,60.3,2.1688
0.2897,60.3,2.2387
0.2929,60.3,2.2537
0.2972,60.3,2.2010
0.2993,60.3,2.2011
0.3181,60.3,2.2014
0.3238,60.3,2.2005
0.3253,60.3,2.2005
0.3268,60.3,2.2005
0.3306,60.3,2.2005
0.3459,60.3,2.2005
0.3525,60.3,2.2005
0.3611,60.3,2.2005
0.3626,60.3,2.2005
0.3690,60.3,2.2005
0.3705,60.3,2.2005
0.3729,60.3,2.2005
0.3766,60.3,2.2005
0.3958,60.3,2.2005
0.4108,60.3,2.2005
0.4124,60.3,2.2005
0.4307,60.3,2.2005
0.4352,60.3,2.2005
0.4367,60.3,2.2005
0.4443,60.3,2.2005
0.4473,60.3,2.2005
0.4854,60.3,2.2005
0.4996,60.3,2.2005
0.5095,60.3,2.2005
0.5129,60.3,2.2005
0.5215,60.3,2.2005
0.5324,60.3,2.2005
0.5349,60.3,2.2005
0.5384,60.3,2.2005
0.5400,60.3,2.2005
0.5430,60.3,2.2005
0.5510,60.3,2.2005
0.5579,60.3,2.2005
0.5693,60.3,2.2005
0.5718,60.3,2.2005
0.5764,60.3,2.2005
0.5779,60.3,2.2005
0.5908,60.3,2.2005
0.5955,60.3,2.2005
0.6089,60.3,2.2005
0.6228,60.3,2.2005
0.6342,60.3,2.1997
0.6429,60.3,2.1999
0.6536,60.3,2.2001
0.6572,60.3,2.2019
0.6587,60.3,2.2049
0.6817,60.3,2.2086
0.6924,60.3,2.2125
0.6969,60.3,2.2162
0.7003,60.3,2.2191
0.7025,60.3,2.2218
0.7186,60.3,2.2226
0.7238,60.3,2.2224
0.7340,60.3,2.2196
0.7442,60.3,2.2693
0.7469,60.3,2.2490
0.7503,60.3,2.1748
0.7544,60.3,2.0626
0.7583,60.3,1.9287
0.7744,60.3,1.7890
0.7767,60.3,1.6597
0.7784,60.3,1.5548
0.7903,60.3,1.4888
0.7961,60.3,1.4760
0.8186,60.3,1.5305
0.8242,60.3,1.5305
0.8294,60.3,1.5305
0.8311,60.3,1.5305
0.8680,60.3,1.5305
0.8704,60.3,1.5305
0.8720,60.3,1.4751
0.8817,60.3,1.4890
0.8976,60.3,1.5567
0.9001,60.3,1.6620
0.9070,60.3,1.7906
0.9100,60.3,1.9287
0.9161,60.3,2.0606
0.9176,60.3,2.1703
0.9284,60.3,2.2421
0.9310,60.3,2.2599
0.9404,60.3,2.2081
0.9428,60.3,2.2107
0.9474,60.3,2.2120
0.9571,60.3,2.2105
0.9596,60.3,2.2099
0.9666,60.3,2.2109
0.9684,60.3,2.2125
0.9729,60.3,2.2145
0.9744,60.3,2.2166
0.9824,60.3,2.2177
0.9921,60.3,2.2195
1.0021,60.3,2.2215
1.0087,60.3,2.2234
1.0188,60.3,2.2245
1.0301,60.3,2.2266
1.0499,60.3,2.2285
1.0513,60.3,2.2301
1.0559,60.3,2.2295
1.0574,60.3,2.2301
1.0590,60.3,2.2313
1.0624,60.3,2.2345
1.0682,60.3,2.2384
1.0828,60.3,2.2426
1.0851,60.3,2.2465
1.0866,60.3,2.2497
1.0891,60.3,2.2518
1.1038,60.3,2.2522
1.1125,60.3,2.2505
1.1172,60.3,2.2505
1.1188,60.3,2.2497
1.1202,60.3,2.2499
1.1232,60.3,2.2509
1.1249,60.3,2.2525
1.1334,60.3,2.2545
1.1370,60.3,2.2566
1.1431,60.3,2.2585
1.1477,60.3,2.2601
1.1733,60.3,2.2603
1.1749,60.3,2.2607
1.1903,60.3,2.2609
1.1978,60.3,2.2625
1.1999,60.3,2.2645
1.2202,60.3,2.2666
1.2333,60.3,2.2685
1.2357,60.3,2.2701
1.2638,60.3,2.2711
1.2653,60.3,2.2714
1.2678,60.3,2.2697
1.2713,60.3,2.2699
1.2778,60.3,2.2709
1.2807,60.3,2.2725
1.2872,60.3,2.2745
1.3207,60.3,2.2766
1.3223,60.3,2.2785
1.3396,60.3,2.2801
1.3503,60.3,2.2811
1.3549,60.3,2.2805
1.3662,60.3,2.2799
1.3728,60.3,2.2809
1.3813,60.3,2.2825
1.3837,60.3,2.2845
1.4022,60.3,2.2866
1.4123,60.3,2.2885
1.4167,60.3,2.2901
1.4202,60.3,2.2911
1.4266,60.3,2.2914
1.4296,60.3,2.2905
1.4407,60.3,2.2897
1.4466,60.3,2.2899
1.4516,60.3,2.2909
1.4650,60.3,2.2925
1.4926,60.3,2.2936
1.5011,60.3,2.2959
1.5035,60.3,2.2989
1.5071,60.3,2.3021
1.5251,60.3,2.3051
1.5313,60.3,2.3074
1.5344,60.3,2.3085
1.5537,60.3,2.3101
1.5560,60.3,2.3111
1.5585,60.3,2.3114
1.5814,60.3,2.3105
1.5829,60.3,2.3105
1.5845,60.3,2.3105
1.5974,60.3,2.3105
1.6010,60.3,2.3105
1.6271,60.3,2.3105
1.6315,60.3,2.3105
1.6368,60.3,2.3105
1.6384,60.3,2.3105
1.6413,60.3,2.3105
1.6543,60.3,2.3105
1.6605,60.3,2.3105
1.6620,60.3,2.3097
1.6768,60.3,2.3099
1.6862,60.3,2.3109
1.6985,60.3,2.3125
1.7157,60.3,2.3145
1.7250,60.3,2.3166
1.7349,60.3,2.3185
1.7364,60.3,2.3193
1.7476,60.3,2.5135
1.7532,60.3,2.4665
1.7590,60.3,2.2314
1.7629,60.3,1.8634
1.7665,60.3,1.4151
1.7720,60.3,0.9399
1.7736,60.3,0.4912
1.7872,60.3,0.1223
1.8022,60.3,0.0000
1.8068,60.3,0.0000
1.8210,60.3,0.0305
1.8324,60.3,0.0322
1.8463,60.3,0.0318
1.8624,60.3,0.0297
1.8848,60.3,0.0265
1.8864,60.3,0.0226
1.8930,60.3,0.0184
1.8957,60.3,0.0187
1.9191,60.3,0.0145
1.9207,60.3,0.0073
1.9232,60.3,0.0000
1.9386,60.3,0.0000
1.9578,60.3,0.0000
2.2891,60.3,0.0000
2.2905,60.3,0.0000
2.4821,78.4,0.0000
2.6306,100.0,0.0000
2.7640,118.1,0.0000
2.7694,118.9,0.0000
2.8295,128.5,0.0000
2.8726,136.7,0.0000
2.9739,142.3,0.0000
2.9795,142.2,0.0000
2.9820,142.2,0.0000
3.0592,150.0,0.0000
3.1642,176.7,0.0000
3.1666,177.4,0.0000
3.1710,178.7,0.0000
3.2481,184.4,0.0000
3.3254,185.7,0.0000
3.3279,185.7,0.0000
3.3895,196.2,0.0000
3.4031,199.8,0.0000
3.4590,212.1,0.0000
3.4707,214.4,0.0000
3.4741,215.1,0.0000
3.4794,216.1,0.0000
3.5251,218.5,0.0000
3.5284,218.4,0.0000
3.5384,218.3,0.0000
3.6702,240.0,0.0000
3.6716,240.4,0.0000
3.7376,245.9,0.0000
3.7955,248.4,0.0000
3.7969,248.5,0.0000
3.7984,248.6,0.0000
3.8398,256.6,0.0000
3.8539,260.1,0.0000
3.8574,260.9,0.0000
3.8976,269.3,0.0000
3.9078,271.2,0.0000
3.9509,273.7,0.0000
3.9615,273.5,0.0000
4.0139,276.5,0.0000
4.0177,276.9,0.0000
4.1178,295.8,0.0000
4.1251,296.3,0.0000
4.1694,297.9,0.0000
4.1718,297.9,0.0000
4.1766,298.1,0.0000
4.2224,307.8,0.0000
4.2243,308.2,0.0000
4.2267,308.8,0.0000
4.3176,323.6,0.0000
4.4081,334.4,0.0000
4.4129,335.7,0.0000
4.4406,335.7,0.0000
4.4545,335.1,0.0000
4.4867,339.4,0.0000
4.4969,341.3,0.0000
4.5340,348.4,0.0000
4.5363,348.8,0.0000
4.5770,354.6,0.0000
4.5809,355.1,0.0000
4.5880,355.9,0.0000
4.6584,354.1,0.0000
4.6690,352.5,0.0000
4.6705,352.2,0.0000
4.6985,363.3,0.0000
4.7014,364.6,0.0000
4.7048,366.3,0.0000
4.7062,367.0,0.0000
4.7120,369.8,0.0000
4.7357,380.7,0.0000
4.7489,386.7,0.0000
4.7908,378.2,0.0000
4.8248,381.8,0.0000
4.8284,382.2,0.0000
4.8548,388.9,0.0000
4.8572,389.5,0.0000
4.8666,392.1,0.0000
4.9030,390.1,0.0000
4.9076,389.6,0.0000
4.9102,389.9,0.0000
4.9329,397.6,0.0000
4.9393,399.8,0.0000
4.9704,398.9,0.0000
4.9827,397.2,0.0000
5.0078,413.3,0.0000
5.0554,404.9,0.0000
5.0797,416.8,0.0000
5.0837,419.0,0.0000
5.0936,423.7,0.0000
5.1196,422.6,0.0000
