# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Starting from 3000 RPM, the string had bad interence with the propeller and the motor did weird noises
time_s,rpm,height_m
-1.7002,82.0,0.0000
-1.6967,82.0,0.0000
-1.6128,82.0,0.0000
-1.6103,82.0,0.0000
-1.5950,82.0,0.0000
-1.5925,82.0,0.0000
-1.5806,82.0,0.0000
-1.5721,82.0,0.0000
-1.3612,82.0,0.0000
-1.3579,82.0,0.0000
-1.3413,82.0,0.0000
-1.3288,85.3,0.0000
-1.1885,126.7,0.0000
-1.1852,127.7,0.0000
-1.0001,114.2,0.0000
-0.8810,163.6,0.0000
-0.8693,161.7,0.0000
-0.7377,142.1,0.0000
-0.7362,142.9,0.0000
-0.7316,145.4,0.0000
-0.5321,194.3,0.0000
-0.4253,193.3,0.0000
-0.4239,193.7,0.0000
-0.3245,220.4,0.0000
-0.2421,238.3,0.0000
-0.0775,237.4,0.0000
-0.0741,238.9,0.0000
-0.0717,240.0,0.0000
0.0000,269.0,0.0000
0.0021,269.2,0.0468
0.0053,269.5,0.1005
0.0743,274.3,0.1425
0.0758,274.2,0.1692
0.2199,285.3,0.1768
0.3552,303.3,0.1615
0.4146,319.1,0.1260
0.4750,324.3,0.1156
0.5386,324.8,0.1044
0.5978,338.2,0.0972
0.6007,338.9,0.0957
0.6038,339.6,0.1016
0.6568,348.7,0.1016
0.7105,347.8,0.1016
0.7166,348.8,0.1016
0.8224,372.1,0.1016
0.8838,371.3,0.0898
0.9330,377.7,0.1179
1.0370,392.9,0.1260
1.0839,399.0,0.1178
1.0873,399.9,0.0969
1.0889,400.2,0.0672
1.2324,420.3,0.0324
1.2357,420.6,0.0000
1.2775,423.8,0.0000
1.3265,429.2,0.0000
1.3290,429.9,0.0000
1.4163,439.3,0.0000
1.4184,439.6,0.0000
1.4590,444.7,0.0000
1.4620,444.9,0.0000
1.4642,445.1,0.0000
1.5068,452.7,0.0000
1.6739,486.5,0.0000
1.6806,485.1,0.0000
1.8004,490.4,0.0000
1.8018,490.5,0.0000
1.8815,502.8,0.0000
1.9175,504.5,0.0000
1.9207,505.0,0.0000
1.9612,508.3,0.0000
1.9917,509.4,0.0000
2.0353,526.6,0.0000
2.0402,526.0,0.0000
2.0773,525.6,0.0000
2.1517,530.0,0.0000
2.1827,551.3,0.0000
2.1921,549.4,0.0000
2.2570,548.7,0.0000
2.2625,549.3,0.0000
2.2981,551.0,0.0000
2.3015,550.8,0.0000
2.3314,554.9,0.0000
2.3338,556.2,0.0000
2.3353,557.0,0.0000
2.3712,567.3,0.0000
2.3727,567.2,0.0000
2.3991,566.0,0.0000
2.4738,576.6,0.0000
2.5020,579.0,0.0000
2.5069,580.0,0.0000
2.5436,586.3,0.0000
2.5809,588.8,0.0000
2.6149,593.4,0.0000
2.6390,594.4,0.0000
2.6479,589.5,0.0000
2.6720,586.4,0.0000
2.6735,588.8,0.0000
2.6750,591.0,0.0000
2.6816,601.1,0.0000
2.7146,618.9,0.0000
2.7180,616.9,0.0000
2.7402,605.0,0.0000
2.7780,660.0,0.0000
2.8033,823.0,0.0000
2.8298,1031.3,0.0000
2.8903,1489.4,0.0000
2.9511,1951.2,0.0000
3.1362,3265.5,0.0000
3.2380,3959.6,0.0191
3.3566,1761.8,0.0440
3.6010,4406.0,0.0675
3.8041,2330.3,0.0868
4.0598,2624.0,0.0991
4.1167,4529.2,0.0916
4.1801,4428.0,0.0840
4.2903,4233.8,0.0963
4.5950,2250.6,0.1156
4.8162,4029.9,0.1391
4.8716,3543.6,0.1640
4.9991,4547.7,0.1875
5.1099,4480.6,0.2068
5.1543,2583.4,0.2191
5.4229,2634.9,0.2217
5.6090,4476.6,0.2116
5.6638,4311.3,0.2116
5.8682,4651.4,0.2074
5.8913,2232.7,0.2135
5.9621,3729.4,0.2173
6.0139,4572.6,0.2192
6.1077,4571.8,0.2194
6.2549,4521.3,0.2180
6.3653,2222.3,0.2153
6.4943,3097.1,0.2116
7.8700,4580.3,0.2071
7.9995,3059.3,0.2020
8.3610,4533.5,0.1966
8.5862,2247.5,0.2016
8.8362,4480.9,0.2016
8.9498,3622.7,0.2016
9.0225,4377.3,0.2016
9.1534,4447.7,0.2016
9.2449,2798.8,0.1999
9.3491,4449.7,0.2003
9.5357,3703.5,0.2024
9.6676,2222.2,0.2056
9.7771,2589.6,0.2095
9.8057,2997.9,0.2137
10.0967,3636.2,0.2176
10.1506,2024.1,0.2208
10.4711,4239.0,0.2228
10.7278,3788.4,0.2233
11.0875,3337.3,0.2216
11.1734,2747.2,0.2216
11.1753,2472.1,0.2216
11.4209,3137.1,0.2182
11.6038,1948.0,0.2191
11.6053,1962.4,0.2232
11.6151,5414.5,0.2506
11.6176,4325.6,0.2532
