# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Starting from 3000 RPM, the string had bad interence with the propeller and the motor did weird noises
time_s,rpm,height_m
-1.4950,71.2,0.0000
-1.4883,71.2,0.0000
-1.4632,71.2,0.0000
-1.4558,71.2,0.0000
-1.4233,71.2,0.0000
-1.4208,71.2,0.0000
-1.4161,71.2,0.0000
-1.1388,72.1,0.0000
-1.1374,72.3,0.0000
-1.1340,72.8,0.0000
-0.9894,92.8,0.0000
-0.9571,97.2,0.0000
-0.9518,98.0,0.0000
-0.9373,100.2,0.0000
-0.9330,100.9,0.0000
-0.7903,125.5,0.0000
-0.7882,125.8,0.0000
-0.7765,127.2,0.0000
-0.6362,141.4,0.0000
-0.5115,160.9,0.0000
-0.5067,161.4,0.0000
-0.3994,170.5,0.0000
-0.2821,190.9,0.0000
-0.1887,202.8,0.0000
-0.1865,203.0,0.0000
-0.1825,203.5,0.0000
-0.1809,203.7,0.0000
-0.0025,226.1,0.0000
0.0000,226.5,0.0000
0.0829,238.6,0.0408
0.1665,249.6,0.0762
0.1680,249.7,0.1040
0.2426,256.7,0.1217
0.3873,276.8,0.1270
0.5989,300.2,0.1177
0.8402,334.7,0.0956
0.8436,334.9,0.0572
0.8451,334.9,0.0536
0.9609,354.2,0.0679
1.1237,372.9,0.0679
1.3280,396.0,0.0679
1.3345,397.2,0.0679
1.3839,402.5,0.0679
1.4302,405.6,0.0654
1.4347,408.0,0.0769
1.4781,424.5,0.0773
1.4796,424.5,0.0688
1.5231,423.9,0.0537
1.5284,423.9,0.0345
1.6159,432.1,0.0134
1.6182,432.5,0.0000
1.6668,439.0,0.0000
1.7131,446.6,0.0000
1.7517,454.5,0.0000
1.7574,452.5,0.0000
1.7992,452.8,0.0000
1.8372,474.2,0.0000
1.8419,472.7,0.0000
1.8463,471.3,0.0000
1.8861,466.9,0.0000
1.9241,474.6,0.0000
1.9325,475.0,0.0000
1.9663,477.9,0.0000
2.0094,480.1,0.0063
2.0506,482.0,0.0223
2.1288,499.0,0.0360
2.1704,504.0,0.0517
2.1758,505.4,0.0546
2.2491,513.3,0.0447
2.2872,519.3,0.0220
2.2917,520.2,0.0076
2.3268,521.1,0.0000
2.3282,520.7,0.0000
2.4710,536.9,0.0000
2.5481,569.6,0.0000
2.5496,568.8,0.0000
2.5781,555.3,0.0000
2.5796,555.0,0.0000
2.5830,554.3,0.0000
2.5863,553.7,0.0000
2.6150,553.7,0.0000
2.6906,570.4,0.0000
2.6967,571.2,0.0000
2.7628,569.9,0.0000
2.7658,570.7,0.0000
2.7673,571.1,0.0155
2.7935,584.5,0.0403
2.7958,586.7,0.0638
2.8003,590.7,0.0831
2.8288,601.2,0.0955
2.8323,599.9,0.0980
2.8340,599.3,0.0879
2.9250,620.3,0.0862
2.9641,606.4,0.0866
2.9897,606.8,0.0887
2.9923,607.3,0.0919
2.9966,608.1,0.0958
3.1821,1635.0,0.1000
3.1858,1679.6,0.0989
3.2223,1911.0,0.1025
3.4504,3278.0,0.1109
3.4520,3299.2,0.1220
3.5400,3527.8,0.1337
3.5889,3041.2,0.1481
3.6245,3158.4,0.1619
3.6263,2838.9,0.1735
3.6459,2455.8,0.1813
3.7220,3976.0,0.1836
3.7447,3100.0,0.1787
3.7614,2919.1,0.1796
3.7963,3947.2,0.1792
3.7978,4006.9,0.1771
3.9367,4059.6,0.1739
3.9619,1954.3,0.1700
3.9633,1973.0,0.1658
3.9648,1991.8,0.1619
3.9922,2323.8,0.1587
4.0721,4045.3,0.1566
4.0789,3946.9,0.1562
4.1453,3038.9,0.1579
4.1468,2763.1,0.1579
4.2043,4006.3,0.1579
4.2455,3053.1,0.1579
4.2643,4016.4,0.1671
4.2737,3955.4,0.1648
4.3104,3074.3,0.1535
4.3331,3958.1,0.1359
4.5339,4026.7,0.1143
4.5739,3947.9,0.0915
4.5833,4069.7,0.0700
4.6188,2498.0,0.0523
4.6504,1993.0,0.0410
4.7084,3934.1,0.0387
4.7733,3569.1,0.0479
4.8650,2333.3,0.0479
4.8862,3212.0,0.0479
4.8985,2321.8,0.0479
4.9113,3049.5,0.0479
5.0442,4006.5,0.0479
5.0930,4099.5,0.0479
5.1112,3211.2,0.0479
5.1136,2706.8,0.0479
5.1283,2737.5,0.0529
5.1665,1998.5,0.0517
5.1891,3952.2,0.0455
5.2003,4038.3,0.0359
5.2154,4020.6,0.0241
5.2479,2838.7,0.0117
5.3120,2014.5,0.0000
5.3145,1712.3,0.0000
5.3235,1652.4,0.0000
5.4637,3945.3,0.0000
5.5554,2412.4,0.0000
5.5743,4080.8,0.0000
5.5937,4004.2,0.0000
5.6238,3869.7,0.0000
5.6364,2254.1,0.0000
5.6524,3040.7,0.0000
5.6972,1987.1,0.0000
5.7169,2413.4,0.0000
5.7572,2270.3,0.0021
5.7594,1908.4,0.0208
5.8262,4107.6,0.0422
5.8327,3170.7,0.0721
5.8620,1816.5,0.0891
5.9272,3148.5,0.0930
5.9612,4076.7,0.0834
6.0750,3957.2,0.0602
6.1129,3027.4,0.0400
6.1153,2546.2,0.0179
6.1326,1990.2,0.0019
6.1621,2352.5,0.0000
