# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: At 5500 and 6000 slight intereference from string
time_s,rpm,height_m
0.0000,213.1,0.0000
0.0056,213.1,0.0000
0.0070,213.1,0.0000
0.0688,223.1,0.0000
0.1327,230.0,0.0010
0.1389,229.9,0.0024
0.1985,235.9,0.0000
0.3174,257.1,0.0000
0.3217,256.7,0.0000
0.3802,256.2,0.0000
0.4377,272.1,0.0000
0.4853,277.6,0.0000
0.4868,277.5,0.0000
0.4891,277.5,0.0000
0.4907,277.5,0.0000
0.4932,277.4,0.0000
0.5366,285.5,0.0000
0.5421,287.0,0.0000
0.5444,287.7,0.0000
0.5920,292.8,0.0000
0.6936,299.4,0.0000
0.7402,310.9,0.0000
0.7434,311.8,0.0000
0.7940,315.3,0.0000
0.8329,318.7,0.0000
0.8410,319.7,0.0000
0.9238,335.5,0.0000
0.9276,336.3,0.0000
0.9741,336.8,0.0000
1.0150,343.8,0.0000
1.0179,344.6,0.0000
1.0984,357.3,0.0000
1.0998,357.4,0.0000
1.1072,357.6,0.0000
1.1485,355.6,0.0000
1.1768,358.5,0.0000
1.1862,360.1,0.0000
1.1876,360.3,0.0000
1.2222,371.2,0.0000
1.2697,379.8,0.0000
1.3053,380.9,0.0000
1.3458,375.9,0.0000
1.3488,375.4,0.0000
1.3502,375.1,0.0000
1.3817,394.6,0.0000
1.3857,398.0,0.0000
1.4204,403.2,0.0000
1.4252,403.1,0.0000
1.4609,400.8,0.0000
1.4634,400.6,0.0000
1.5299,408.8,0.0000
1.5707,419.9,0.0000
1.5721,420.3,0.0000
1.5735,420.6,0.0000
1.6003,417.9,0.0000
1.6046,417.3,0.0000
1.6060,417.0,0.0000
1.6360,418.5,0.0000
1.6384,418.8,0.0000
1.6429,419.3,0.0000
1.6761,429.2,0.0000
1.7137,437.9,0.0000
1.7829,450.3,0.0000
1.9430,460.7,0.0000
1.9481,461.9,0.0000
1.9771,469.9,0.0000
1.9786,470.3,0.0000
2.0062,470.4,0.0000
2.0284,469.9,0.0000
2.0461,469.9,0.0000
2.0777,474.2,0.0000
2.1041,492.6,0.0000
2.1055,493.7,0.0000
2.1396,474.6,0.0000
2.1692,496.9,0.0000
2.1934,497.0,0.0000
2.1984,496.7,0.0000
2.2527,500.1,0.0000
2.2567,499.8,0.0000
2.3146,510.8,0.0000
2.3188,511.7,0.0000
2.3771,512.2,0.0000
2.3798,512.4,0.0000
2.4359,500.7,0.0000
2.4565,540.6,0.0000
2.4581,543.9,0.0000
2.5168,535.7,0.0000
2.5183,536.0,0.0000
2.5446,520.7,0.0000
2.5481,518.4,0.0000
2.5715,557.9,0.0000
2.6229,547.9,0.0000
2.6293,548.4,0.0000
2.6331,548.9,0.0000
2.7095,559.7,0.0000
2.7341,558.8,0.0000
2.7604,563.8,0.0000
2.7637,564.6,0.0000
2.7681,564.5,0.0000
2.7903,561.3,0.0000
2.7929,562.2,0.0000
2.8395,563.5,0.0000
2.8428,560.0,0.0000
2.8655,590.6,0.0000
2.9188,593.6,0.0000
2.9429,587.6,0.0000
2.9493,587.6,0.0000
2.9686,594.1,0.0000
2.9732,595.2,0.0000
