# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
time_s,rpm,height_m
-0.7342,1411.0,0.0000
-0.7329,1411.0,0.0000
-0.6908,1411.0,0.0000
-0.6894,1411.0,0.0000
-0.6859,1411.0,0.0000
-0.5397,1411.0,0.0000
-0.5353,1411.0,0.0000
0.0000,1411.0,0.0000
0.0603,1411.0,0.0294
0.1328,1411.0,0.0563
0.2056,1411.0,0.0867
0.2070,1411.0,0.1160
0.2640,1411.0,0.1444
0.2654,1411.0,0.1561
0.2668,1411.0,0.1477
0.2693,1411.0,0.1479
0.2707,1411.0,0.1442
0.3197,1411.0,0.1369
0.3228,1411.0,0.1262
0.3264,1411.0,0.1123
0.3741,1411.0,0.1062
0.3795,1411.0,0.1049
0.3825,1411.0,0.1200
0.4297,1411.0,0.1175
0.5387,1411.0,0.1052
0.5931,1411.0,0.0859
0.6335,1411.0,0.0624
0.6349,1411.0,0.0375
0.6801,1411.0,0.0140
0.7253,1411.0,0.0000
0.7729,1411.0,0.0000
0.8570,1411.0,0.0000
0.8602,1411.0,0.0000
0.8640,1411.0,0.0000
0.8957,1411.0,0.0000
0.9015,1411.0,0.0000
0.9427,1411.0,0.0000
0.9453,1411.0,0.0000
0.9766,1411.0,0.0000
0.9780,1411.0,0.0000
1.0154,1411.0,0.0000
1.0610,1411.0,0.0000
1.1315,1411.0,0.0036
1.1356,1411.0,0.0133
1.1645,1411.0,0.0303
1.1676,1411.0,0.0511
1.1700,1411.0,0.0727
1.2359,1411.0,0.0917
1.3068,1411.0,0.1113
1.3371,1411.0,0.1263
1.3726,1411.0,0.1342
1.3747,1411.0,0.1324
1.4374,1411.0,0.1333
1.4395,1411.0,0.1299
1.4666,1411.0,0.1299
1.4979,1411.0,0.1299
1.5292,1411.0,0.1299
1.5315,1411.0,0.1299
1.5339,1411.0,0.1173
1.5353,1411.0,0.1423
1.5378,1411.0,0.1522
1.5902,1411.0,0.1497
1.5949,1411.0,0.1372
1.6201,1411.0,0.1175
1.6799,1411.0,0.0929
1.7104,1411.0,0.0661
1.7387,1411.0,0.0397
1.7646,1411.0,0.0162
1.7660,1411.0,0.0000
1.7674,1411.0,0.0199
1.7951,1411.0,0.0199
1.8175,1411.0,0.0199
1.8208,1411.0,0.0199
1.8222,1411.0,0.0199
1.8236,1411.0,0.0166
1.8478,1411.0,0.0174
1.8501,1411.0,0.0215
1.9313,1411.0,0.0279
1.9365,1411.0,0.0358
1.9379,1411.0,0.0441
1.9579,1411.0,0.0519
2.0048,1411.0,0.0583
2.0061,1411.0,0.0624
2.0085,1411.0,0.0633
2.0850,1411.0,0.0591
2.1122,1411.0,0.0593
2.1151,1411.0,0.0603
2.1852,1411.0,0.0619
2.1866,1411.0,0.0656
2.1908,1411.0,0.0672
2.2136,1411.0,0.0671
2.2351,1411.0,0.0655
2.2589,1411.0,0.0626
2.2611,1411.0,0.0587
2.2794,1411.0,0.0539
2.2816,1411.0,0.0507
2.3036,1411.0,0.0487
2.3109,1411.0,0.0483
2.3274,1411.0,0.0499
2.3550,1411.0,0.0499
2.3735,1411.0,0.0499
2.3778,1411.0,0.0499
2.4013,1411.0,0.0499
2.5145,1411.0,0.0306
2.5329,1411.0,0.0539
2.5839,1411.0,0.0729
