# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Motor did weird noises starting from 4000 rpm
time_s,rpm,height_m
-0.2480,5385.6,0.0070
-0.1937,5730.4,0.0000
-0.1554,4334.9,0.0000
-0.1539,3869.7,0.0000
-0.0593,4620.9,0.0000
0.0000,5711.0,0.0000
0.0126,5547.0,0.0483
0.0355,5299.5,0.1204
0.0534,4751.0,0.1793
0.0839,2871.2,0.2216
0.1331,5778.3,0.2500
0.1437,4407.5,0.2480
0.2347,2997.0,0.2139
0.3326,5863.8,0.1462
0.5930,5777.0,0.1067
0.6418,2990.0,0.0758
0.7549,4720.5,0.0587
0.7569,3485.5,0.0609
0.8644,5682.7,0.0537
1.0332,4173.3,0.0522
1.1893,3567.7,0.0581
1.2268,4805.8,0.0581
1.4319,5060.0,0.0581
1.8699,4861.4,0.0581
2.0419,4676.2,0.0581
2.1788,5519.9,0.0573
2.2073,4487.9,0.0575
2.2180,4103.4,0.0585
2.2251,3844.8,0.0601
2.2276,3754.2,0.0621
2.2422,3226.0,0.0641
2.3265,4344.0,0.0711
2.3669,4425.4,0.0715
2.5919,3961.9,0.0664
2.6966,3922.8,0.0569
2.7041,3890.6,0.0443
2.7056,3676.3,0.0319
2.7231,4182.2,0.0201
2.7318,3389.7,0.0105
2.8676,3568.9,0.0043
2.8870,6347.1,0.0031
2.9877,775.3,0.0081
2.9913,579.5,0.0081
3.0024,898.7,0.0081
3.0099,2851.4,0.0081
3.0125,3515.9,0.0081
3.0172,3907.6,0.0064
3.0248,3647.4,0.0069
3.0312,3042.5,0.0089
3.0339,3920.6,0.0121
3.0654,4765.9,0.0160
3.1514,2884.5,0.0202
3.1915,1336.2,0.0241
3.2075,719.6,0.0273
3.2090,663.2,0.0277
3.2124,531.4,0.0285
3.2241,789.2,0.0306
3.3280,2961.7,0.0342
3.3813,3035.4,0.0359
3.3958,2677.8,0.0358
3.4598,1088.1,0.0342
3.4694,850.2,0.0313
3.4749,713.8,0.0273
3.5720,2042.7,0.0226
3.5771,1653.7,0.0172
3.6986,1445.3,0.0158
3.7111,1158.8,0.0173
3.8575,2651.7,0.0181
3.8887,3287.3,0.0181
3.8995,3028.9,0.0181
3.9059,2873.3,0.0181
3.9123,2720.6,0.0181
3.9698,1337.7,0.0173
4.0974,1994.5,0.0166
4.1121,2649.6,0.0179
4.1455,2019.4,0.0205
4.1479,1987.8,0.0241
4.1612,1811.0,0.0281
4.1697,1697.4,0.0321
4.1758,1617.1,0.0198
4.2234,984.5,0.0255
4.3668,2042.2,0.0465
4.4875,3242.8,0.0774
4.6453,1863.6,0.1154
4.6981,4322.3,0.1568
4.7412,2955.7,0.1961
4.7427,2907.2,0.2286
4.7527,2587.4,0.2454
4.7543,2538.9,0.2533
4.9166,1807.3,0.2524
4.9232,1835.8,0.2429
4.9401,2275.5,0.2250
# max_height_m=0.25, flight_time_s=4.94, mean_rpm=4789, prop_id=23, blade_nr=4, target_rpm=6000, run_nr=3
