# filter: rolling_min_window=15, savgol_window=11, savgol_polyorder=3, dist_min_cm=2, max_dist_m=2.6, str_min=100, str_max=5000, launch_threshold_m=0.05, launch_sustain=5, rpm_outlier_iqr_k=1.5
# comment: Motor did weird noises starting from 4000 rpm
time_s,rpm,height_m
-5.7666,2296.7,0.0000
-5.3654,2296.7,0.0000
-5.2905,2296.7,0.0000
-5.2089,2296.7,0.0000
-5.0984,2296.7,0.0000
-5.0700,2296.7,0.0000
-4.9518,2296.7,0.0000
-4.9453,2296.7,0.0000
-4.8412,2296.7,0.0000
-4.8378,2296.7,0.0000
-4.7499,2296.7,0.0000
-4.7485,2296.7,0.0000
-4.6630,2296.7,0.0000
-4.5692,2296.7,0.0000
-4.5633,2296.7,0.0000
-4.4930,2296.7,0.0000
-4.4908,2296.7,0.0000
-4.4844,2296.7,0.0000
-4.4174,2296.7,0.0000
-4.3435,2296.7,0.0000
-4.3007,2296.7,0.0000
-4.2751,2296.7,0.0000
-4.2005,2296.7,0.0000
-4.1436,2296.7,0.0000
-4.1408,2296.7,0.0000
-4.0215,2296.7,0.0000
-4.0182,2296.7,0.0000
-3.9528,2296.7,0.0000
-3.9001,2296.7,0.0000
-3.8977,2296.7,0.0000
-3.8943,2296.7,0.0000
-3.8448,2296.7,0.0000
-3.8419,2296.7,0.0000
-3.7894,2296.7,0.0000
-3.7541,2296.7,0.0000
-3.7416,2296.7,0.0000
-3.6891,2296.7,0.0000
-3.6484,2296.7,0.0000
-3.6353,2296.7,0.0000
-3.5363,2296.7,0.0000
-3.5348,2296.7,0.0000
-3.4881,2296.7,0.0000
-3.4430,2296.7,0.0000
-3.4010,2296.7,0.0000
-3.3942,2296.7,0.0000
-3.3542,2296.7,0.0000
-3.3528,2296.7,0.0000
-3.3514,2296.7,0.0000
-3.3077,2296.7,0.0000
-3.2783,2296.7,0.0000
-3.2646,2296.7,0.0000
-3.2282,2296.7,0.0000
-3.1843,2296.7,0.0000
-3.1812,2296.7,0.0000
-3.1425,2296.7,0.0000
-3.1401,2296.7,0.0000
-3.0975,2296.7,0.0000
-3.0951,2296.7,0.0000
-3.0921,2296.7,0.0000
-2.9781,2296.7,0.0000
-2.9465,2296.7,0.0000
-2.9401,2296.7,0.0000
-2.9040,2296.7,0.0000
-2.8731,2296.7,0.0000
-2.8275,2296.7,0.0000
-2.7853,2296.7,0.0000
-2.7827,2296.7,0.0000
-2.7538,2296.7,0.0000
-2.7155,2296.7,0.0000
-2.7102,2296.7,0.0000
-2.6779,2296.7,0.0000
-2.6116,2296.7,0.0000
-2.5835,2296.7,0.0000
-2.5720,2296.7,0.0000
-2.5680,2296.7,0.0000
-2.5404,2296.7,0.0000
-2.5359,2296.7,0.0000
-2.5016,2296.7,0.0000
-2.4846,2296.7,0.0000
-2.4675,2296.7,0.0000
-2.4423,2296.7,0.0000
-2.4345,2296.7,0.0000
-2.4155,2296.7,0.0000
-2.4102,2296.7,0.0000
-2.4088,2296.7,0.0000
-2.4056,2296.7,0.0000
-2.4001,2296.7,0.0000
-2.3840,2296.7,0.0000
-2.3502,2296.7,0.0000
-2.3401,2296.7,0.0000
-2.3366,2296.7,0.0000
-2.3078,2296.7,0.0000
-2.2768,2296.7,0.0000
-2.2491,2296.7,0.0000
-2.2199,2296.7,0.0000
-2.1931,2296.7,0.0000
-2.1787,2296.7,0.0000
-2.1481,2296.7,0.0000
-2.1296,2296.7,0.0000
-2.1235,2296.7,0.0000
-2.0872,2296.7,0.0000
-2.0613,2296.7,0.0000
-2.0558,2296.7,0.0000
-2.0080,2296.7,0.0000
-2.0028,2296.7,0.0000
-1.9958,2296.7,0.0000
-1.9942,2296.7,0.0000
-1.9776,2296.7,0.0000
-1.8890,2296.7,0.0000
-1.8867,2296.7,0.0000
-1.8853,2296.7,0.0000
-1.8817,2296.7,0.0000
-1.8600,2296.7,0.0000
-1.8345,2296.7,0.0000
-1.8253,2296.7,0.0000
-1.8211,2296.7,0.0000
-1.7921,2296.7,0.0000
-1.7795,2296.7,0.0000
-1.7764,2296.7,0.0000
-1.7721,2296.7,0.0000
-1.7679,2296.7,0.0000
-1.7471,2296.7,0.0000
-1.7228,2296.7,0.0000
-1.7183,2296.7,0.0000
-1.6967,2296.7,0.0000
-1.6907,2296.7,0.0000
-1.6863,2296.7,0.0000
-1.6593,2296.7,0.0000
-1.6427,2296.7,0.0000
-1.6412,2296.7,0.0000
-1.6398,2296.7,0.0000
-1.6146,2296.7,0.0000
-1.6132,2296.7,0.0000
-1.6053,2296.7,0.0000
-1.6016,2296.7,0.0000
-1.5869,2296.7,0.0000
-1.5854,2296.7,0.0000
-1.5496,2296.7,0.0000
-1.4989,2296.7,0.0000
-1.4821,2296.7,0.0000
-1.4777,2296.7,0.0000
-1.4706,2296.7,0.0000
-1.4564,2296.7,0.0000
-1.4549,2296.7,0.0000
-1.4441,2296.7,0.0000
-1.4416,2296.7,0.0000
-1.4288,2296.7,0.0000
-1.4210,2296.7,0.0000
-1.4196,2296.7,0.0000
-1.4144,2296.7,0.0000
-1.3995,2296.7,0.0000
-1.3971,2296.7,0.0000
-1.3767,2296.7,0.0000
-1.3659,2296.7,0.0000
-1.3644,2296.7,0.0000
-1.3240,2296.7,0.0000
-1.3194,2296.7,0.0000
-1.3180,2296.7,0.0000
-1.3165,2296.7,0.0000
-1.3002,2296.7,0.0000
-1.2924,2296.7,0.0000
-1.2764,2296.7,0.0000
-1.2693,2296.7,0.0000
-1.2635,2296.7,0.0000
-1.2485,2296.7,0.0000
-1.2139,2296.7,0.0000
-1.1976,2296.7,0.0000
-1.1920,2296.7,0.0000
-1.1724,2296.7,0.0000
-1.1576,2296.7,0.0000
-1.1368,2296.7,0.0000
-1.1346,2296.7,0.0000
-1.1193,2296.7,0.0000
-1.0818,2296.7,0.0000
