=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:30:26 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,value2
2.029360,laser,108,
2.036400,tfmini,313,1802
2.045872,tfmini,313,1918
2.048272,tfmini,314,1795
2.049736,tfmini,314,1914
2.058216,tfmini,1849,39257
2.063176,tfmini,313,1918
2.070960,tfmini,314,39290
2.102552,tfmini,313,1802
2.105792,tfmini,313,1907
2.118408,tfmini,313,1918
2.139068,tfmini,313,1797
2.146584,tfmini,313,1796
2.148024,tfmini,313,1796
2.150160,tfmini,313,1914
2.153400,tfmini,314,1913
2.155804,tfmini,313,39321
2.159248,tfmini,314,2429
2.172216,tfmini,314,1916
2.194664,tfmini,313,1912
2.203872,tfmini,313,1812
2.256072,tfmini,313,1919
2.259592,tfmini,313,1798
2.268424,tfmini,314,1812
2.275672,tfmini,314,1804
2.277824,tfmini,314,1810
2.282560,tfmini,314,1916
2.285440,tfmini,314,1795
2.298392,tfmini,313,1793
2.299808,tfmini,313,1796
2.302240,tfmini,314,1792
2.306576,tfmini,314,1797
2.313472,tfmini,313,1797
2.316240,tfmini,313,1804
2.323484,tfmini,313,1817
2.332072,tfmini,313,1798
2.335432,tfmini,313,1919
2.336872,tfmini,313,1919
2.344240,tfmini,313,1798
2.349192,tfmini,313,1803
2.358024,tfmini,313,1914
2.366016,tfmini,314,62583
2.379760,tfmini,314,1917
2.390912,tfmini,314,1918
2.392336,tfmini,314,1918
2.410344,tfmini,313,1797
2.414720,tfmini,312,1801
2.418104,tfmini,313,1918
2.419568,tfmini,313,1799
2.422832,tfmini,313,1797
2.434240,tfmini,313,1801
2.435664,tfmini,314,1801
2.438184,tfmini,313,1803
2.440592,tfmini,313,1799
2.455160,tfmini,314,1918
2.458528,tfmini,314,1797
2.488016,tfmini,313,1799
2.499152,tfmini,313,1917
2.512104,tfmini,313,1792
2.522132,tfmini,314,1798
2.539832,tfmini,314,1800
2.547088,tfmini,314,1797
2.548504,tfmini,314,2308
2.554448,tfmini,314,1799
2.557224,tfmini,314,61442
2.569316,tfmini,314,1914
2.570784,tfmini,314,1914
2.575224,tfmini,314,1792
2.577680,tfmini,314,1792
2.579096,tfmini,314,1795
2.582744,tfmini,313,1802
2.584160,tfmini,313,1802
2.587184,tfmini,313,1914
2.594852,tfmini,314,1799
2.610252,tfmini,313,1912
2.617648,tfmini,313,1793
2.619680,tfmini,313,1794
2.624024,tfmini,314,1795
2.629464,tfmini,314,1919
2.639280,tfmini,314,1917
2.644600,tfmini,313,1801
2.647008,tfmini,314,1799
2.655352,tfmini,313,1915
2.688968,tfmini,314,1917
2.693424,tfmini,314,1795
2.705936,tfmini,314,1802
2.709288,tfmini,314,1919
2.710744,tfmini,313,1919
2.731760,tfmini,313,1802
2.739984,tfmini,314,1796
2.748064,tfmini,313,22896
