timestamp_sec,source,value1,value2
343.692810,tfmini,6,4093
343.738494,tfmini,0,63
343.757202,tfmini,2,203
343.760650,tfmini,2,198
343.773040,tfmini,2,198
343.774475,tfmini,2,63
343.775817,tfmini,2,63
343.788970,tfmini,0,216
343.790344,tfmini,0,203
343.813812,tfmini,2,202
343.823730,tfmini,2,63
343.828094,tfmini,1,218
343.829498,tfmini,1,218
343.834686,tfmini,2,204
343.837066,tfmini,2,204
343.838775,tfmini,2,208
343.848846,tfmini,2,201
343.852172,tfmini,1,192
343.853576,tfmini,0,192
343.857025,tfmini,0,56
343.858367,tfmini,0,60216
343.862792,tfmini,2,63683
343.865997,tfmini,2,195
343.867584,tfmini,2,213
343.872497,tfmini,2,57
343.874938,tfmini,2,2499
343.877593,tfmini,2,192
343.878967,tfmini,1,194
343.881225,tfmini,1,200
343.886657,tfmini,1,197
343.889770,tfmini,1,197
343.891143,tfmini,0,197
343.911224,tfmini,1,207
343.917602,tfmini,3,200
343.942291,tfmini,3,194
343.948425,tfmini,4,56
343.949768,tfmini,4,63
343.964141,tfmini,4,206
343.970245,tfmini,4,209
343.975158,tfmini,5,192
343.980194,tfmini,6,192
343.986175,tfmini,4,195
343.987548,tfmini,4,195
343.988983,tfmini,4,195
343.992065,tfmini,4,61
343.994354,tfmini,4,63
344.012512,tfmini,4,201
344.018890,tfmini,3,201
344.051574,tfmini,4,208
344.058807,tfmini,3,195
344.064819,tfmini,1,208
344.077117,tfmini,2,197
344.083740,tfmini,3,57
344.089477,tfmini,2,199
344.093292,tfmini,2,193
344.106292,tfmini,2,63
344.117950,tfmini,3,202
344.126129,tfmini,4,199
344.132141,tfmini,4,213
344.138153,tfmini,4,61
344.146270,tfmini,2,203
344.148468,tfmini,2,200
344.156097,tfmini,1,201
344.161987,tfmini,2,62
344.168060,tfmini,2,199
344.182556,tfmini,0,61
344.184875,tfmini,0,209
344.191833,tfmini,2,63
344.193786,tfmini,2,194
344.195159,tfmini,1,194
344.202423,tfmini,2,60
344.203765,tfmini,39257,2
344.212371,tfmini,0,201
344.223480,tfmini,1,197
