timestamp_sec,source,value1,value2
133.915374,laser,3,
133.916885,tfmini,132,2338
133.919357,tfmini,131,2358
133.937438,tfmini,307,1577
133.940048,tfmini,307,1597
133.945709,tfmini,308,1777
133.979461,tfmini,308,1797
133.985946,tfmini,308,1781
133.990921,tfmini,308,1776
133.999633,tfmini,308,2531
134.020874,tfmini,308,1756
134.028335,tfmini,308,1767
134.029846,tfmini,308,1767
134.034042,tfmini,307,1775
134.036376,tfmini,13465,60417
134.044418,tfmini,307,39257
134.063659,tfmini,307,1754
134.075637,tfmini,306,1744
134.084686,tfmini,307,1768
134.087265,tfmini,307,1780
134.089904,tfmini,307,1773
134.091415,tfmini,307,1786
134.096343,tfmini,308,23039
134.098175,tfmini,309,1794
134.100692,tfmini,22837,13721
134.107192,tfmini,309,1808
134.111785,tfmini,310,1816
134.114273,tfmini,310,1810
134.123504,tfmini,310,1803
134.137268,tfmini,309,1758
134.159240,tfmini,309,1753
134.170104,tfmini,309,1732
134.184997,tfmini,308,1733
134.198043,tfmini,310,1795
134.214859,tfmini,311,1801
134.217346,tfmini,310,1809
134.218917,tfmini,310,1809
134.221374,tfmini,310,1795
134.229629,tfmini,310,1775
134.259368,tfmini,308,1657
134.284484,tfmini,308,1554
134.289016,tfmini,308,1552
134.293594,tfmini,60468,39321
134.296707,tfmini,308,1539
134.299514,tfmini,308,1658
134.308090,tfmini,308,1663
134.324325,tfmini,308,1573
134.325836,tfmini,309,1573
134.336166,tfmini,309,1769
134.347137,tfmini,310,1804
134.355590,tfmini,310,23038
134.362533,tfmini,310,1786
134.367599,tfmini,309,1759
134.394912,tfmini,308,1599
134.403640,tfmini,310,1787
134.405151,tfmini,310,1787
134.415557,tfmini,310,1802
134.423034,tfmini,309,1789
134.430160,tfmini,310,1779
134.434020,tfmini,309,1801
134.435546,tfmini,309,1801
134.437057,tfmini,309,1788
134.451278,tfmini,308,1763
134.454971,tfmini,308,1759
134.456542,tfmini,308,1762
134.464981,tfmini,63028,22937
134.471282,tfmini,307,1761
134.472778,tfmini,308,1761
134.475402,tfmini,13401,60161
134.477890,tfmini,308,1758
134.486022,tfmini,308,23024
134.499191,tfmini,308,1748
134.502410,tfmini,13465,60161
134.507110,tfmini,308,1760
134.511154,tfmini,22930,13465
134.513153,tfmini,308,1764
134.515655,tfmini,307,1768
134.521087,tfmini,307,1743
134.523071,tfmini,307,1751
134.539779,tfmini,308,1778
134.541305,tfmini,308,1787
134.545730,tfmini,308,1787
134.547256,tfmini,308,1787
134.550842,tfmini,308,1789
134.563766,tfmini,309,1819
134.572677,tfmini,310,1833
134.601425,tfmini,309,1757
134.606124,tfmini,309,1764
134.625411,tfmini,308,1735
134.633758,tfmini,308,39177
134.635940,tfmini,308,1583
134.638442,tfmini,307,1584
134.642883,tfmini,308,22937
134.644958,tfmini,308,22980
134.652374,tfmini,308,1778
134.654953,tfmini,309,1783
134.681030,tfmini,311,1794
134.682525,tfmini,310,1798
134.691070,tfmini,309,1747
134.705001,tfmini,309,1540
134.731781,tfmini,308,1541
134.739364,tfmini,308,1549
134.740905,tfmini,2356,39257
134.743011,tfmini,308,1543
134.747558,tfmini,308,1554
134.749084,tfmini,308,39186
134.768508,tfmini,307,1556
134.770019,tfmini,307,1564
134.799392,tfmini,310,1799
134.804718,tfmini,310,1816
134.811813,tfmini,310,1769
134.821151,tfmini,308,1743
134.824630,tfmini,308,1731
134.835037,tfmini,306,1653
134.836563,tfmini,306,1653
134.838073,tfmini,306,1551
134.841781,tfmini,307,1648
134.851974,tfmini,308,1599
134.853469,tfmini,308,1599
134.855987,tfmini,309,1756
134.879257,tfmini,310,1806
134.891967,tfmini,309,1794
134.893478,tfmini,309,1800
134.902069,tfmini,309,1778
134.910263,tfmini,308,39321
134.916336,tfmini,308,1779
134.917892,tfmini,308,1763
134.927429,tfmini,309,1763
134.929916,tfmini,309,1787
134.944900,tfmini,308,1786
134.949081,tfmini,308,1787
134.952453,tfmini,308,1773
134.953948,tfmini,2356,39257
134.975219,tfmini,308,1803
134.977828,tfmini,308,1776
134.979385,tfmini,308,1797
134.989883,tfmini,308,1804
135.001144,tfmini,308,1801
135.005676,tfmini,308,1806
135.011734,tfmini,308,1824
135.013275,tfmini,309,1822
135.016250,tfmini,309,1811
135.017761,tfmini,309,1811
135.027328,tfmini,310,1821
135.029800,tfmini,310,1817
135.031326,tfmini,310,1814
135.034530,tfmini,310,1810
135.036087,tfmini,310,1807
135.039627,tfmini,310,1808
135.041427,tfmini,310,1803
135.058746,tfmini,309,1754
135.081497,tfmini,309,1730
135.084976,tfmini,309,1734
135.087585,tfmini,308,1578
135.092636,tfmini,307,1584
135.101669,tfmini,308,1755
135.104019,tfmini,308,1762
135.113845,tfmini,309,1792
135.118148,tfmini,310,1786
135.123962,tfmini,310,1805
135.126602,tfmini,310,1808
135.133956,tfmini,310,1794
135.145492,tfmini,309,1753
135.146987,tfmini,309,1753
135.154373,tfmini,309,1574
135.170394,tfmini,308,1655
135.172988,tfmini,308,1642
135.184127,tfmini,308,1660
135.199752,tfmini,308,1660
135.201309,tfmini,308,1655
135.221878,tfmini,309,1562
135.231903,tfmini,309,1751
135.239334,tfmini,310,1773
135.251800,tfmini,310,1787
135.260498,tfmini,310,1778
135.264068,tfmini,310,1766
135.280685,tfmini,307,1588
135.291580,tfmini,307,1559
135.302230,tfmini,307,1586
135.308715,tfmini,309,1736
135.311233,tfmini,309,39288
