=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:15:53 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,value2
1.292664,tfmini,312,1838
1.296872,tfmini,313,1851
1.298296,tfmini,313,1867
1.305220,tfmini,312,1859
1.309944,tfmini,312,1859
1.317936,tfmini,312,39257
1.319928,tfmini,312,1853
1.321392,tfmini,312,1853
1.325848,tfmini,312,1848
1.333624,tfmini,311,22873
1.345416,tfmini,312,1856
1.348792,tfmini,312,1871
1.355600,tfmini,311,1871
1.361392,tfmini,312,1859
1.366208,tfmini,312,1844
1.369552,tfmini,312,1842
1.371872,tfmini,312,1853
1.373296,tfmini,312,1853
1.378360,tfmini,312,39237
1.381168,tfmini,312,1863
1.385888,tfmini,312,1864
1.387304,tfmini,311,22930
1.390368,tfmini,312,22937
1.417368,tfmini,311,1860
1.426488,tfmini,312,1872
1.428880,tfmini,311,1861
1.436752,tfmini,312,36361
1.438936,tfmini,312,1842
1.441352,tfmini,312,1858
1.445832,tfmini,312,22791
1.448400,tfmini,312,1858
1.454432,tfmini,2360,39321
1.461184,tfmini,312,1858
1.462624,tfmini,312,1858
1.464056,tfmini,16184,22873
1.474376,tfmini,312,1845
1.490272,tfmini,312,1848
1.492536,tfmini,312,1839
1.495928,tfmini,311,1858
1.506584,tfmini,312,1853
1.518976,tfmini,313,1862
1.539936,tfmini,312,1852
1.546320,tfmini,312,1868
1.552864,tfmini,312,1873
1.556832,tfmini,312,1835
1.558248,tfmini,312,1851
1.559712,tfmini,312,1851
1.572420,tfmini,312,1855
1.596176,tfmini,312,1838
1.599680,tfmini,312,1847
1.607864,tfmini,312,22839
1.620048,tfmini,312,1850
1.635192,tfmini,312,1853
1.657780,tfmini,312,1844
1.663208,tfmini,312,1831
1.664628,tfmini,312,1831
1.666068,tfmini,312,1857
1.671144,tfmini,312,1853
1.675016,tfmini,312,1856
1.684600,tfmini,312,1833
1.700680,tfmini,312,1864
1.715336,tfmini,312,1873
1.720992,tfmini,312,1865
1.729256,tfmini,312,1854
1.737712,tfmini,312,1862
1.743656,tfmini,312,1869
1.747536,tfmini,312,1866
1.762324,tfmini,312,1855
1.770672,tfmini,311,39321
1.780544,tfmini,312,1858
1.785664,tfmini,312,1856
1.797080,tfmini,312,1852
1.801416,tfmini,312,1868
1.824616,tfmini,312,1857
1.829944,tfmini,312,1852
1.832344,tfmini,312,1851
1.846680,tfmini,313,1872
1.863512,tfmini,312,1848
1.864936,tfmini,312,1848
1.871016,tfmini,312,1856
1.884256,tfmini,312,1862
1.892976,tfmini,312,1872
1.900696,tfmini,311,1856
1.904568,tfmini,312,1855
1.911368,tfmini,312,1867
1.918144,tfmini,312,1864
1.941904,tfmini,312,1859
1.952680,tfmini,312,1857
1.955192,tfmini,312,1865
1.958480,tfmini,312,1861
1.966108,tfmini,312,1859
1.976448,tfmini,312,1847
1.978832,tfmini,312,1855
1.982332,tfmini,312,1859
1.989944,tfmini,312,1871
1.991888,tfmini,312,1844
1.996128,tfmini,312,1848
1.997568,tfmini,312,1867
2.001904,tfmini,311,1872
2.004328,tfmini,311,1858
2.009864,tfmini,311,1858
2.014584,tfmini,312,1855
2.020504,tfmini,312,1857
2.029096,tfmini,312,1854
2.033432,tfmini,312,1877
2.034864,tfmini,312,1861
2.037272,tfmini,312,1856
