timestamp_sec,source,value1,value2
371.216705,tfmini,559,1589
371.220092,tfmini,650,365
371.223602,tfmini,2305,39321
371.227081,tfmini,2,1841
371.232269,tfmini,2,39364
371.233978,tfmini,2,1836
371.238952,tfmini,2,1836
371.240386,tfmini,2,1833
371.242156,tfmini,2,1844
371.253692,tfmini,2,1845
371.256134,tfmini,2,1837
371.258514,tfmini,1,1835
371.263031,tfmini,2,1845
371.267486,tfmini,2,1836
371.273101,tfmini,2,1846
371.285827,tfmini,2,1985
371.292114,tfmini,1,1850
371.297088,tfmini,2,1853
371.302917,tfmini,2,1853
371.307769,tfmini,2,1837
371.311737,tfmini,1,1850
371.318878,tfmini,2,1851
371.320312,tfmini,2,1851
371.325408,tfmini,2,1850
371.332763,tfmini,2,1843
371.336761,tfmini,2,1851
371.341217,tfmini,2,63495
371.345977,tfmini,2,1985
371.349304,tfmini,2,1842
371.360931,tfmini,2,1840
371.367401,tfmini,1,1986
371.369934,tfmini,1,1848
371.382904,tfmini,1,1848
371.384338,tfmini,2,1985
371.388824,tfmini,2,1850
371.401947,tfmini,2,1845
371.404357,tfmini,1,1855
371.411346,tfmini,2,1844
371.416351,tfmini,2,1850
371.424133,tfmini,2,39222
371.429382,tfmini,1,1853
371.436187,tfmini,1,1848
371.438232,tfmini,2,1841
371.440551,tfmini,1,1855
371.449035,tfmini,1,1987
371.458709,tfmini,1,1843
371.472412,tfmini,1,1996
371.477722,tfmini,2,1986
371.494232,tfmini,2,1841
371.503326,tfmini,2,1854
371.505737,tfmini,2,1854
371.514923,tfmini,1,1850
371.519287,tfmini,1,1841
371.520721,tfmini,1,1841
371.542816,tfmini,1,1854
371.556182,tfmini,1,1843
371.564178,tfmini,2,62520
371.591674,tfmini,1,1843
371.595306,tfmini,1,1854
371.596740,tfmini,1,1854
371.613616,tfmini,1,1854
371.617126,tfmini,1,1853
371.621612,tfmini,2,1848
371.624603,tfmini,2,1849
371.626037,tfmini,2,22937
371.633514,tfmini,1,1838
371.641021,tfmini,1,1853
371.652404,tfmini,1,1851
371.667327,tfmini,1,1847
371.677490,tfmini,2,1852
371.680969,tfmini,2,1842
371.682434,tfmini,2,1842
371.689575,tfmini,2,1843
371.691497,tfmini,2,1841
371.712951,tfmini,2,1987
371.718658,tfmini,2,1843
371.720123,tfmini,2,1843
371.728698,tfmini,1,1847
371.735137,tfmini,2,1989
371.736572,tfmini,1,1986
371.744750,tfmini,39169,409
371.774505,tfmini,1,1843
371.792846,tfmini,1,1843
371.811492,tfmini,2,1852
371.819854,tfmini,1,2354
371.822021,tfmini,1,1843
371.826538,tfmini,1,1833
371.828918,tfmini,1,22937
371.835327,tfmini,1,22793
371.837890,tfmini,2,1852
371.840179,tfmini,2,1852
371.846130,tfmini,1,1832
371.849151,tfmini,1,2499
371.869995,tfmini,2,1846
371.876403,tfmini,1,1847
371.878784,tfmini,2,63537
371.886505,tfmini,1,1848
371.894500,tfmini,1,39213
371.896606,tfmini,1,1991
371.903411,tfmini,1,1844
371.904907,tfmini,1,22836
371.914886,tfmini,2,1851
371.918151,tfmini,2,1842
371.923461,tfmini,1,65219
371.943542,tfmini,2,1854
371.959564,tfmini,1,1836
371.981170,tfmini,2,1850
371.986633,tfmini,2,1840
371.993621,tfmini,1,1842
372.002014,tfmini,1,1837
372.008575,tfmini,1,1989
372.019195,tfmini,1,1846
372.027526,tfmini,1,1987
372.044036,tfmini,1,1843
372.050292,tfmini,1,1852
372.052703,tfmini,1,22982
372.061370,tfmini,1,2500
372.065460,tfmini,1,1849
372.070220,tfmini,2,1841
372.071655,tfmini,2,1841
372.078399,tfmini,2,1987
372.081085,tfmini,2,1854
372.089324,tfmini,1,22793
372.093261,tfmini,2,1984
372.112243,tfmini,2,1848
372.119812,tfmini,1,1840
372.121978,tfmini,1,1852
372.142486,tfmini,2,1990
372.149902,tfmini,2,1985
372.152770,tfmini,1,1848
372.159790,tfmini,2,1855
372.161834,tfmini,2,1846
372.168640,tfmini,1,1851
372.172485,tfmini,2,1842
372.203796,tfmini,1,1847
372.217163,tfmini,1,1853
372.231872,tfmini,2,1854
372.235229,tfmini,2,1851
372.239562,tfmini,2,1984
372.254852,tfmini,1,1852
372.257385,tfmini,1,1841
372.265289,tfmini,2,1846
372.269042,tfmini,2,1849
372.274108,tfmini,2,1838
372.277526,tfmini,2,22793
372.293304,tfmini,1,1851
372.309051,tfmini,1,1854
372.311614,tfmini,1,1996
372.314971,tfmini,2,1843
372.318634,tfmini,1,1848
372.337097,tfmini,2,1990
372.342376,tfmini,1,1992
372.350708,tfmini,1,968
372.352783,tfmini,2,1848
372.355194,tfmini,2,1853
372.363189,tfmini,1,22837
372.374145,tfmini,1,1845
372.381530,tfmini,1,1847
372.395843,tfmini,2,1845
372.400177,tfmini,1,1986
372.401641,tfmini,1,1986
372.412658,tfmini,2,1852
372.418212,tfmini,1,1848
372.423309,tfmini,2,1984
372.426574,tfmini,2,22937
372.430358,tfmini,1,1991
372.439483,tfmini,2,1843
372.452575,tfmini,1,1984
372.458709,tfmini,1,1847
372.496917,tfmini,1,1845
372.503234,tfmini,1,1847
372.511352,tfmini,2,1838
372.515625,tfmini,2,1985
372.523345,tfmini,1,39225
372.539306,tfmini,2,1992
372.552856,tfmini,2,1851
372.555389,tfmini,2,2005
372.559753,tfmini,2,1984
372.561187,tfmini,2,1984
372.569885,tfmini,1,1844
372.584930,tfmini,1,1837
372.605285,tfmini,1,1852
372.606750,tfmini,1,1996
372.615234,tfmini,2305,39321
372.624664,tfmini,1,1851
372.628753,tfmini,1,1855
372.632293,tfmini,2,1996
372.644531,tfmini,1,1838
372.653259,tfmini,2,1852
372.663024,tfmini,1,1841
372.676025,tfmini,1,1847
372.714843,tfmini,1,1984
372.718200,tfmini,1,1844
372.719635,tfmini,2,1844
372.724029,tfmini,2,2345
372.738525,tfmini,1,1839
372.756652,tfmini,1,1841
372.785522,tfmini,2,1848
372.786956,tfmini,2,1848
372.809082,tfmini,1,1988
372.812438,tfmini,1,1997
372.837188,tfmini,2,2009
372.851013,tfmini,1,2006
372.852416,tfmini,1,2006
372.863098,tfmini,1,1996
372.866333,tfmini,1,1854
372.871643,tfmini,2,39366
372.877288,tfmini,2,1996
372.889892,tfmini,2,2000
372.891326,tfmini,2,1989
372.898559,tfmini,2,1850
372.902069,tfmini,1,1989
372.911682,tfmini,1,2010
372.914093,tfmini,1,1993
372.918395,tfmini,1,2012
372.932342,tfmini,1,1986
372.946594,tfmini,1,1855
372.951812,tfmini,2,1985
372.956726,tfmini,1,1992
372.960266,tfmini,3,22828
372.962341,tfmini,2,1852
372.966461,tfmini,2,1850
372.994079,tfmini,2,1987
373.009094,tfmini,2,1852
373.013549,tfmini,2,1839
373.026397,tfmini,1,1987
373.027832,tfmini,2,1987
373.031188,tfmini,2,1835
373.035522,tfmini,1,2424
373.038085,tfmini,1,1849
373.039520,tfmini,1,1850
373.040954,tfmini,14849,22873
373.042968,tfmini,1,1854
373.048767,tfmini,55705,2
373.064605,tfmini,2,1820
373.067138,tfmini,2,1830
373.072448,tfmini,1,1828
373.081024,tfmini,2,1819
373.083068,tfmini,2,1825
373.088378,tfmini,2,1830
373.106231,tfmini,2,1841
373.108673,tfmini,2,1833
373.112030,tfmini,2,1813
373.124877,tfmini,2,1824
373.126342,tfmini,2,1824
373.132873,tfmini,1,1826
373.141021,tfmini,2,39197
373.142883,tfmini,2,1806
373.151153,tfmini,39169,409
373.162933,tfmini,1,1818
373.167327,tfmini,1,1808
373.178955,tfmini,2,1824
373.186553,tfmini,2,1809
373.188018,tfmini,1,30744
373.191192,tfmini,1,1811
373.219604,tfmini,1,1798
373.224914,tfmini,1,1796
373.241546,tfmini,1,1812
373.245025,tfmini,1,1804
373.251892,tfmini,2,1797
373.257934,tfmini,2,1813
373.268341,tfmini,2,1817
373.269836,tfmini,2,1817
373.272186,tfmini,2,1814
373.273651,tfmini,2,1805
373.284454,tfmini,2,1812
373.287689,tfmini,2,1806
373.290100,tfmini,2,1796
373.293609,tfmini,1,2327
373.303985,tfmini,1,1813
373.312622,tfmini,2,1919
373.326202,tfmini,1,1806
373.336975,tfmini,1,1909
373.340362,tfmini,2,1801
373.352844,tfmini,2,1795
373.362152,tfmini,1,1792
373.370635,tfmini,2,1906
373.378997,tfmini,2,1919
37.381164,tfmini,2,1907
373.390716,tfmini,2,1914
373.398956,tfmini,1,1894
373.401092,tfmini,2,1917
373.405670,tfmini,3,1905
373.413757,tfmini,2,1794
373.415924,tfmini,2,1799
373.432281,tfmini,2,1898
373.434844,tfmini,2,1905
373.439300,tfmini,2,1913
373.455780,tfmini,2,1918
373.457214,tfmini,2,1792
373.465576,tfmini,2,1895
373.471710,tfmini,1,1904
373.474609,tfmini,1,1906
373.479064,tfmini,1,1874
373.482940,tfmini,1,63604
373.490509,tfmini,3,1797
373.505035,tfmini,1,1912
373.516876,tfmini,2,1897
373.525817,tfmini,2,1903
373.534301,tfmini,2,2413
373.547637,tfmini,2,1903
373.551025,tfmini,2,1907
373.557312,tfmini,2,1894
373.592529,tfmini,2,1895
373.595916,tfmini,2,1912
373.597351,tfmini,2,1905
373.600616,tfmini,2,1906
373.606628,tfmini,2,1899
373.608062,tfmini,2,1899
373.609497,tfmini,2,30823
373.612579,tfmini,2,1895
373.622009,tfmini,2,1903
373.639282,tfmini,2,1893
373.665252,tfmini,2,1793
373.684875,tfmini,2,1898
373.689086,tfmini,2,1900
373.706909,tfmini,2,1876
373.727661,tfmini,3,1892
373.733001,tfmini,2,1887
373.741088,tfmini,2,39257
373.747314,tfmini,2,1910
373.757385,tfmini,2,1885
373.765594,tfmini,3,1868
373.772979,tfmini,3,1892
373.775878,tfmini,3,1878
373.783996,tfmini,2,22886
373.796478,tfmini,3,1894
373.798980,tfmini,3,1901
373.811981,tfmini,2,1857
373.829925,tfmini,2,1795
373.846649,tfmini,4,1608
373.874938,tfmini,6,1109
373.876342,tfmini,6,1109
373.878662,tfmini,7,1084
373.893829,tfmini,6,867
373.910644,tfmini,6,548
373.916778,tfmini,4,518
373.921661,tfmini,3,626
373.925750,tfmini,3,606
373.927124,tfmini,3,603
373.938995,tfmini,1,547
373.943359,tfmini,2,543
373.952392,tfmini,2,480
373.965087,tfmini,1,453
373.967437,tfmini,0,454
373.979003,tfmini,0,280
374.007629,tfmini,159,1085
374.016052,tfmini,276,1578
374.020355,tfmini,299,1752
374.039489,tfmini,306,1649
374.047943,tfmini,308,1582
374.051269,tfmini,310,1741
374.054901,tfmini,311,1734
374.057769,tfmini,311,1745
374.060211,tfmini,311,22996
374.069519,tfmini,310,1658
374.073211,tfmini,309,1632
374.075866,tfmini,306,1614
374.086151,tfmini,307,1562
374.093536,tfmini,309,1594
374.105285,tfmini,308,1566
374.111999,tfmini,306,1642
374.113555,tfmini,306,1642
374.116241,laser,991,
374.121612,tfmini,305,1574
374.130218,tfmini,308,1746
374.142089,tfmini,308,1736
374.154022,tfmini,307,1580
374.159301,tfmini,306,1571
374.167968,tfmini,304,1599
374.211608,tfmini,0,1578
374.224578,tfmini,0,2669
374.238616,tfmini,2,804
374.244171,tfmini,2,561
374.249359,tfmini,2,268
374.267272,tfmini,31,1270
374.268737,tfmini,136,1332
374.271240,tfmini,252,1613
374.284057,tfmini,310,1776
374.296173,tfmini,311,1800
374.300598,tfmini,311,1783
374.303009,tfmini,311,1784
374.305969,tfmini,311,1769
374.310913,tfmini,310,1775
374.312438,tfmini,310,39407
374.316925,tfmini,311,1776
374.320373,tfmini,311,1758
374.324981,tfmini,311,1759
374.326507,laser,944,
374.332550,tfmini,310,1747
374.344818,tfmini,311,1745
374.346343,tfmini,311,1746
374.348999,tfmini,310,1753
374.351501,tfmini,309,1739
374.361541,tfmini,305,1739
374.370605,tfmini,53,2783
374.373138,tfmini,44,4885
374.385467,tfmini,0,1580
374.388946,tfmini,0,1834
374.397338,tfmini,0,2422
374.409454,tfmini,1,854
374.413726,tfmini,2,548
374.423278,tfmini,1,281
374.438659,tfmini,50,1377
374.467102,tfmini,303,1583
374.473480,tfmini,308,1774
374.475006,tfmini,308,1774
374.480255,laser,983,
374.486907,tfmini,305,1732
374.488708,tfmini,1585,39321
374.492889,tfmini,304,1593
374.497924,tfmini,305,22942
374.509704,tfmini,304,1840
374.518280,tfmini,300,1568
374.520416,tfmini,256,2256
374.523895,tfmini,11,6975
374.529510,tfmini,0,2113
374.531799,tfmini,0,2377
374.533813,tfmini,0,2561
374.546569,tfmini,2,563
374.548919,tfmini,2,528
374.555419,tfmini,2,63565
374.559204,tfmini,1,63
374.563354,tfmini,5,54
374.569671,tfmini,142,1748
374.573760,tfmini,296,1882
374.575286,tfmini,302,1893
374.577911,tfmini,308,1887
374.580108,tfmini,310,1876
374.581634,tfmini,310,1876
374.586791,tfmini,311,39267
374.596160,tfmini,311,1869
374.597625,laser,286,
374.604919,tfmini,310,1845
374.606719,tfmini,310,1814
374.609252,tfmini,309,1801
374.615875,tfmini,304,1793
374.618286,tfmini,303,22813
374.622406,tfmini,301,2153
374.626342,tfmini,0,9453
374.642944,tfmini,0,3278
374.647308,tfmini,1,2684
374.658996,tfmini,1,329
374.660430,tfmini,1,252
374.663757,tfmini,2,52
374.667938,tfmini,19,57
374.669433,tfmini,10649,59904
374.671234,tfmini,51,294
374.678527,tfmini,8601,15617
374.684539,tfmini,294,1606
374.686065,tfmini,295,1606
374.688232,tfmini,298,22839
374.692352,tfmini,305,1580
374.697204,tfmini,311,1562
374.703094,tfmini,310,1542
374.705108,laser,970,
374.711059,tfmini,306,1615
374.715026,tfmini,304,1601
374.732421,tfmini,299,1608
374.735870,tfmini,294,1506
374.752960,tfmini,0,2813
374.754425,tfmini,0,2813
374.757934,tfmini,0,2916
374.763610,tfmini,0,2425
374.766143,tfmini,0,1985
374.790039,tfmini,55,247
374.811737,tfmini,310,1581
374.814605,laser,853,
374.822784,tfmini,309,1564
374.824310,tfmini,309,1564
374.836029,tfmini,298,1623
374.837554,tfmini,296,2325
374.841888,tfmini,28,8680
374.844329,tfmini,0,9517
374.847015,tfmini,153,9984
374.856414,tfmini,1,710
374.873657,tfmini,53,314
374.875061,tfmini,128,357
374.892364,tfmini,308,1588
374.895812,laser,897,
374.901031,tfmini,311,1763
374.916168,tfmini,303,1629
374.925262,tfmini,0,8569
374.939086,tfmini,1,825
374.947235,tfmini,2,294
374.956268,tfmini,55,327
374.967254,tfmini,305,1554
374.974273,tfmini,307,1569
374.978393,laser,939,
374.981445,tfmini,308,1580
374.985778,tfmini,308,1581
374.987335,tfmini,308,1581
374.989685,tfmini,308,1585
374.996337,tfmini,307,1592
375.000213,tfmini,302,1553
375.009002,tfmini,0,8476
375.013305,tfmini,0,2421
375.025726,tfmini,1,301
375.038452,tfmini,55,301
375.040893,tfmini,136,1643
375.045440,tfmini,290,1660
375.046905,tfmini,296,1647
375.050140,tfmini,59953,39321
375.059478,tfmini,309,1575
375.060974,laser,551,
375.064971,tfmini,310,1574
375.079284,tfmini,307,1577
375.081787,tfmini,304,1637
375.101318,tfmini,1,1020
375.102752,tfmini,1,1020
375.111145,tfmini,409,13312
375.125122,tfmini,292,1728
375.128570,tfmini,307,1732
375.130157,tfmini,308,1593
375.131622,laser,242,
375.142028,tfmini,311,1736
375.151672,tfmini,61,5389
375.170623,tfmini,1,221
375.173126,tfmini,1,37
375.176452,tfmini,17,236
375.191345,tfmini,309,1762
375.192901,laser,306,
375.204406,tfmini,310,1750
375.208984,tfmini,308,1756
375.211517,tfmini,305,1615
375.216552,tfmini,0,8505
375.233032,tfmini,1,310
375.244659,tfmini,58,359
375.249847,tfmini,277,1756
375.258239,tfmini,310,1734
375.260620,tfmini,310,1731
375.262115,laser,554,
375.263336,tfmini,310,1731
375.265777,tfmini,310,1738
375.270874,tfmini,310,39321
375.273345,tfmini,309,1576
375.281524,tfmini,14081,39257
375.284698,tfmini,297,4685
375.293792,tfmini,0,2533
375.298187,tfmini,1,1343
375.300537,tfmini,1,524
375.320678,tfmini,276,1588
375.325347,tfmini,304,1733
375.329681,laser,814,
375.332611,tfmini,308,1575
375.336334,tfmini,307,1627
375.355438,tfmini,0,2571
375.359893,tfmini,0,2428
375.370697,tfmini,1,45
375.373870,tfmini,26,314
375.382080,tfmini,288,39175
375.384185,tfmini,300,1813
375.386535,laser,921,
375.392364,tfmini,308,1819
375.394836,tfmini,22873,309
375.404205,tfmini,305,1868
375.414123,tfmini,0,2634
375.420501,tfmini,1,711
375.434143,tfmini,139,380
375.443603,laser,835,
375.451873,tfmini,308,1816
375.461914,tfmini,300,1565
375.474853,tfmini,0,1306
375.480072,tfmini,1,308
375.481445,tfmini,0,295
375.490631,tfmini,26,1786
375.500793,laser,805,
375.523620,tfmini,0,8245
