=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:19:55 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,value2
1.449728,tfmini,313,5611
1.453092,tfmini,313,5587
1.473232,tfmini,313,5586
1.474664,tfmini,313,5598
1.477048,tfmini,313,5603
1.483728,tfmini,313,5587
1.492216,tfmini,313,5602
1.496432,tfmini,313,5599
1.497856,tfmini,313,5599
1.508096,tfmini,313,5582
1.511336,tfmini,313,5591
1.512768,tfmini,313,5611
1.515328,tfmini,313,5606
1.520384,tfmini,313,5579
1.524128,tfmini,312,5601
1.526528,tfmini,312,5583
1.546840,tfmini,313,5439
1.553232,tfmini,313,5597
1.559184,tfmini,313,5594
1.561960,tfmini,312,5599
1.564336,tfmini,312,5597
1.565800,tfmini,312,5597
1.568176,tfmini,312,39386
1.574688,tfmini,55609,22937
1.577216,tfmini,313,5610
1.585736,tfmini,313,5610
1.592984,tfmini,313,5597
1.595048,tfmini,313,5581
1.608280,tfmini,313,5585
1.610788,tfmini,313,5598
1.617088,tfmini,312,39177
1.622672,tfmini,313,5587
1.624120,tfmini,313,5603
1.628088,tfmini,313,5587
1.641032,tfmini,313,5592
1.652896,tfmini,313,5611
1.657352,tfmini,313,5594
1.658792,tfmini,313,5594
1.664840,tfmini,313,5587
1.666256,tfmini,313,59913
1.674792,tfmini,312,5611
1.677288,tfmini,313,5606
1.679608,tfmini,313,5587
1.685528,tfmini,313,23012
1.691024,tfmini,313,5591
1.700456,tfmini,313,5590
1.716552,tfmini,313,5584
1.727328,tfmini,313,5598
1.733712,tfmini,313,5600
1.754920,tfmini,313,5590
1.758424,tfmini,313,5600
1.765560,tfmini,313,5593
1.767000,tfmini,312,39177
1.787272,tfmini,313,5594
1.800624,tfmini,312,5600
1.807280,tfmini,313,5597
1.822480,tfmini,313,5611
1.826828,tfmini,313,5606
1.829336,tfmini,313,5585
1.841128,tfmini,312,5612
1.843568,tfmini,312,5598
1.844984,tfmini,312,5598
1.846448,tfmini,312,5595
1.856592,tfmini,313,5593
1.858008,tfmini,313,5604
1.870868,tfmini,313,5583
1.875592,tfmini,313,5592
1.889900,tfmini,313,5609
1.891320,tfmini,313,5581
1.903064,tfmini,312,5598
1.958272,tfmini,312,5593
1.970416,tfmini,313,5593
1.975712,tfmini,312,5611
1.979200,tfmini,313,23010
1.985896,tfmini,312,5598
1.990528,tfmini,312,5596
2.001304,tfmini,313,5578
2.004648,tfmini,313,5604
2.009720,tfmini,312,5598
2.014328,tfmini,312,5594
2.015744,tfmini,312,5594
2.019760,tfmini,313,5598
2.026432,tfmini,312,5592
2.027876,tfmini,312,5592
2.034896,tfmini,313,39385
2.036960,tfmini,313,22805
2.054696,tfmini,312,5597
2.057088,tfmini,312,5611
2.062528,tfmini,313,5593
2.074508,tfmini,313,5600
2.080904,tfmini,313,5594
2.088996,tfmini,312,62418
2.096200,tfmini,312,5613
2.105272,tfmini,313,5584
2.106696,tfmini,313,5584
2.110184,tfmini,313,5598
2.115624,tfmini,313,5608
2.120584,tfmini,313,5587
2.124088,tfmini,313,5595
2.126232,tfmini,313,5599
2.129976,tfmini,313,5590
2.145992,tfmini,313,5598
2.147416,tfmini,313,5603
2.149816,tfmini,313,5602
2.157580,tfmini,312,5594
2.162440,tfmini,313,5599
2.170592,tfmini,312,5605
2.176888,tfmini,313,5594
2.186584,tfmini,312,5605
2.203552,tfmini,312,5596
2.222224,tfmini,313,5591
2.224768,tfmini,313,5614
2.226204,tfmini,313,5614
2.230664,tfmini,313,5594
2.257852,tfmini,313,5608
2.259320,tfmini,313,5608
2.264872,tfmini,313,5594
2.266320,tfmini,313,5594
2.269928,tfmini,313,5603
2.277304,tfmini,312,5586
2.278736,tfmini,312,5589
2.281760,tfmini,313,5597
2.283192,tfmini,313,5603
2.291792,tfmini,313,5599
2.294192,tfmini,312,5593
2.301464,tfmini,312,5595
2.308144,tfmini,312,5603
2.312112,tfmini,312,5614
2.347432,tfmini,313,5603
2.354816,tfmini,312,5592
2.356264,tfmini,312,39391
2.367080,tfmini,313,5598
2.370464,tfmini,313,5609
2.372856,tfmini,313,5609
2.374320,tfmini,313,5615
2.387144,tfmini,313,5596
2.395256,tfmini,313,6354
2.401440,tfmini,313,5579
2.409912,tfmini,313,5585
2.426984,tfmini,313,5572
2.429256,tfmini,313,5595
2.446504,tfmini,313,5601
2.453752,tfmini,313,5596
2.458808,tfmini,313,5585
2.465804,tfmini,313,5597
2.471824,tfmini,313,5602
2.488304,tfmini,312,5597
2.528096,tfmini,313,5608
2.530600,tfmini,313,5595
2.533016,tfmini,313,5594
2.540144,tfmini,313,5596
2.544232,tfmini,313,5590
2.545664,tfmini,313,5590
2.553552,tfmini,313,39384
2.556384,tfmini,313,5604
2.570840,tfmini,313,5591
2.581592,tfmini,313,5589
2.587848,tfmini,313,5587
2.590856,tfmini,313,5599
2.596900,tfmini,313,5593
2.603792,tfmini,313,5592
2.610204,tfmini,312,5593
2.615632,tfmini,312,5590
2.619008,tfmini,312,5599
2.639032,tfmini,312,5601
2.655968,tfmini,313,5606
2.658472,tfmini,313,5605
2.675588,tfmini,313,5587
2.677040,tfmini,313,5602
2.684280,tfmini,313,5588
2.689880,tfmini,313,5603
2.703928,tfmini,313,5600
2.706316,tfmini,313,5615
2.710320,tfmini,313,5588
2.712856,tfmini,313,22937
2.718584,tfmini,312,5603
2.720488,tfmini,312,5598
2.726140,tfmini,313,5592
2.748232,tfmini,313,5590
2.750744,tfmini,313,5591
2.756200,tfmini,313,5595
2.761608,tfmini,313,5600
2.769720,tfmini,313,5594
2.779824,tfmini,313,5600
2.781248,tfmini,313,5600
2.793856,tfmini,312,5593
2.810832,tfmini,312,5593
2.832560,tfmini,313,5591
2.840880,tfmini,313,5583
2.843024,tfmini,313,5593
2.846440,tfmini,313,5595
2.847856,tfmini,313,5595
2.851816,tfmini,313,39393
2.867040,tfmini,313,5595
2.872496,tfmini,312,5602
2.873912,tfmini,312,5613
2.879376,tfmini,313,5592
2.882752,tfmini,55705,312
2.890820,tfmini,313,39390
2.907008,tfmini,312,5603
2.912056,tfmini,313,5598
2.913480,tfmini,313,5604
2.921864,tfmini,14745,58113
2.944568,tfmini,313,5597
2.946952,tfmini,313,5591
2.953352,tfmini,313,5586
2.956976,tfmini,313,5597
2.961312,tfmini,313,5584
2.964360,tfmini,313,5603
2.968344,tfmini,313,5597
2.969776,tfmini,313,5612
2.972664,tfmini,313,5585
2.976520,tfmini,313,5599
2.979284,tfmini,313,5596
2.986544,tfmini,312,5598
2.997072,tfmini,312,5590
3.000456,tfmini,313,5592
3.006576,tfmini,313,5590
3.009080,tfmini,313,39257
3.013088,tfmini,313,5583
3.017064,tfmini,313,5592
3.027724,tfmini,312,5603
3.031120,tfmini,312,5602
3.056576,tfmini,313,5576
3.083784,tfmini,313,5606
3.086296,tfmini,313,5591
3.088720,tfmini,313,5600
3.094392,tfmini,313,5606
3.096304,tfmini,313,5586
3.115320,tfmini,313,5605
3.117704,tfmini,313,5597
3.122072,tfmini,312,5570
3.142224,tfmini,312,5596
3.143648,tfmini,312,5604
3.150944,tfmini,313,5588
3.156240,tfmini,313,5585
3.161288,tfmini,313,5593
3.163684,tfmini,313,5602
3.169624,tfmini,313,6165
3.172648,tfmini,312,5590
3.176648,tfmini,312,5605
3.185232,tfmini,313,5604
3.187408,tfmini,313,5588
3.201624,tfmini,313,5597
3.218364,tfmini,313,5605
3.228276,tfmini,313,5595
