=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:22:44 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,value2
1.865456,laser,637,
1.876576,tfmini,313,1918
1.880068,tfmini,314,1916
1.882456,tfmini,313,1915
1.894592,tfmini,312,1892
1.899048,tfmini,313,1894
1.912272,tfmini,314,1797
1.920744,tfmini,312,1914
1.926896,tfmini,312,1910
1.930800,tfmini,313,1905
1.933184,tfmini,313,1905
1.943416,tfmini,313,1793
1.950408,tfmini,314,1913
1.952416,tfmini,314,1908
1.967224,tfmini,313,1917
1.973736,tfmini,312,1918
1.982104,tfmini,313,1907
1.984384,tfmini,313,1904
1.995896,tfmini,313,1898
1.997312,tfmini,313,1898
1.998744,tfmini,313,1903
2.001168,tfmini,313,1906
2.024816,tfmini,313,1908
2.035724,tfmini,313,1793
2.044032,tfmini,313,39174
2.051224,tfmini,313,1902
2.056088,tfmini,314,1919
2.058496,tfmini,313,1905
2.062452,tfmini,313,1914
2.067280,tfmini,313,1908
2.072008,tfmini,313,1918
2.080720,tfmini,313,1909
2.095272,tfmini,313,1902
2.112120,tfmini,313,1915
2.121928,tfmini,313,1793
2.124360,tfmini,313,1792
2.125776,tfmini,313,1917
2.133944,tfmini,39257,312
2.135552,tfmini,312,1917
2.149272,tfmini,312,1917
2.154464,tfmini,314,1912
2.162456,tfmini,313,22937
2.165432,tfmini,313,1903
2.167848,tfmini,313,1907
2.170368,tfmini,313,1906
2.196360,tfmini,312,1918
2.197832,tfmini,312,1918
2.205200,tfmini,312,1799
2.213568,tfmini,313,1795
2.214992,tfmini,313,1901
2.216424,tfmini,313,1901
2.231576,tfmini,313,1910
2.236784,tfmini,313,1915
2.252432,tfmini,313,1907
2.253860,tfmini,313,1907
2.256280,tfmini,313,1904
2.261456,tfmini,313,1905
2.262880,tfmini,14489,27905
2.271536,tfmini,14745,64257
2.275760,tfmini,313,1913
2.279256,tfmini,314,1897
2.283352,tfmini,313,1894
2.288668,tfmini,313,1907
2.291944,tfmini,313,1908
2.299712,tfmini,313,1912
2.318088,tfmini,312,1914
2.322304,tfmini,313,1792
2.325676,tfmini,313,1918
2.334064,tfmini,313,1907
2.340096,tfmini,313,1904
2.354864,tfmini,313,1907
2.356280,tfmini,313,1915
2.357736,tfmini,313,1915
2.364040,tfmini,313,1909
