timestamp_sec,source,value1,value2
255.203079,laser,7,
255.204193,tfmini,302,1890
255.219192,tfmini,307,1599
255.232986,tfmini,306,1543
255.247970,tfmini,306,1550
255.257141,tfmini,306,1566
255.265472,tfmini,15668,22873
255.274078,tfmini,307,22992
255.278182,tfmini,305,1743
255.279708,tfmini,305,1743
255.282196,tfmini,305,1742
255.290435,tfmini,307,39321
255.292510,tfmini,307,1787
255.295715,tfmini,308,1803
255.300872,tfmini,308,22802
255.307418,tfmini,308,1808
255.308944,tfmini,308,1831
255.310821,tfmini,308,1833
255.318054,tfmini,308,1843
255.322265,tfmini,308,1834
255.328918,tfmini,309,1848
255.333663,tfmini,309,1856
255.337875,tfmini,309,1862
255.353408,tfmini,309,1858
255.359558,tfmini,309,1858
255.362060,tfmini,309,39228
255.368133,tfmini,309,2304
255.374633,tfmini,308,1858
255.388000,tfmini,309,1860
255.396896,tfmini,309,1868
255.422973,tfmini,308,1855
255.433639,tfmini,308,1846
255.456771,tfmini,309,1842
255.484436,tfmini,308,1855
255.485946,tfmini,308,1855
255.487487,tfmini,308,1855
255.496185,tfmini,39177,13401
255.498229,tfmini,308,1842
255.504379,tfmini,308,1837
255.510620,tfmini,300,1586
255.514709,tfmini,294,1574
255.519073,tfmini,289,39257
255.522079,tfmini,284,1770
255.534881,tfmini,289,1594
255.539321,tfmini,284,1741
255.540832,tfmini,283,1743
255.546234,tfmini,287,1591
255.549728,tfmini,290,39257
255.553253,tfmini,291,1634
255.557922,tfmini,285,1548
255.560897,tfmini,287,1562
255.562393,tfmini,1568,39257
255.571105,tfmini,296,1596
255.576385,tfmini,295,1631
255.581222,tfmini,303,1542
255.588348,tfmini,305,1613
255.595016,tfmini,296,1535
255.634185,tfmini,300,1581
255.640701,tfmini,303,1648
255.642227,tfmini,304,1541
255.647506,tfmini,307,1581
255.651931,tfmini,307,1595
255.666229,tfmini,308,1754
255.667739,tfmini,308,1775
255.673278,tfmini,309,1775
255.675903,tfmini,309,1798
255.678268,tfmini,309,1801
255.693634,tfmini,309,1797
255.702117,tfmini,309,1787
255.712661,tfmini,309,1808
255.728698,tfmini,307,1801
255.734191,tfmini,309,1813
255.740219,tfmini,308,1820
255.750625,tfmini,308,1832
255.752120,tfmini,308,1832
255.764373,tfmini,309,1791
255.776351,tfmini,308,1731
255.788345,tfmini,308,1762
255.789855,tfmini,308,1762
255.792480,tfmini,308,1781
255.800079,tfmini,309,1805
255.816070,tfmini,308,1739
255.821731,tfmini,308,1590
255.830215,tfmini,307,1763
255.833312,tfmini,308,1757
255.839813,tfmini,309,1775
255.842941,tfmini,308,1769
255.847244,tfmini,307,1739
255.848770,tfmini,307,1739
255.862716,tfmini,308,1592
255.865234,tfmini,308,1745
255.870788,tfmini,308,1583
255.874328,tfmini,307,1547
255.880249,tfmini,306,1663
255.888870,tfmini,307,1588
255.891326,tfmini,308,1586
255.893859,tfmini,307,1555
255.895355,tfmini,307,1540
255.901657,tfmini,305,1566
255.904251,tfmini,306,6951
255.911041,tfmini,306,1738
255.912597,tfmini,307,1758
255.935363,tfmini,306,1785
255.937850,tfmini,307,1774
255.951461,tfmini,308,1804
255.954910,tfmini,308,1813
255.964218,tfmini,308,1830
255.967803,tfmini,308,1843
255.969360,tfmini,308,1843
255.976226,tfmini,308,22844
255.987167,tfmini,307,1870
256.015777,tfmini,292,1902
256.023345,tfmini,284,1816
256.026367,tfmini,279,1816
256.029876,tfmini,272,2006
256.040527,tfmini,46,8278
256.044921,tfmini,19,11565
256.047546,tfmini,12,3113
256.059478,tfmini,0,1815
256.065063,tfmini,3,797
256.069122,tfmini,6,559
256.074920,tfmini,9,517
256.084350,tfmini,14,626
256.096282,tfmini,43,282
256.102691,tfmini,140,1857
256.108825,tfmini,277,1886
256.110382,tfmini,282,1886
256.129974,tfmini,301,1890
256.140899,tfmini,302,1849
256.149230,tfmini,300,2501
256.151458,tfmini,296,1732
256.162780,tfmini,283,1791
256.175842,tfmini,290,1559
256.179290,tfmini,283,1574
256.193695,tfmini,288,1537
256.198150,tfmini,281,1542
256.206115,tfmini,287,39257
256.216613,tfmini,293,1612
256.221038,tfmini,288,1617
