timestamp_sec,source,value1,value2
141.867935,laser,2,
141.871398,tfmini,283,1816
141.885055,tfmini,0,476
141.911834,tfmini,153,62720
141.920578,tfmini,0,39313
141.934463,tfmini,0,497
141.937820,tfmini,0,484
141.945755,tfmini,0,485
141.947875,tfmini,0,492
141.955093,tfmini,0,487
141.956497,tfmini,0,23015
141.959426,tfmini,0,495
141.964447,tfmini,0,471
141.968124,tfmini,0,22785
141.973754,tfmini,0,492
141.976104,tfmini,0,484
141.986267,tfmini,0,490
141.991439,tfmini,153,62720
141.994201,tfmini,0,500
141.995590,tfmini,0,39396
141.998641,tfmini,0,502
142.012069,tfmini,0,498
142.018264,tfmini,0,500
142.026077,tfmini,0,477
142.048492,tfmini,0,486
142.055862,tfmini,0,490
142.058914,tfmini,0,498
142.070495,tfmini,0,501
142.073883,tfmini,0,483
142.076232,tfmini,0,488
142.093093,tfmini,0,481
142.094497,tfmini,0,481
142.097915,tfmini,0,495
142.120285,tfmini,0,507
142.137084,tfmini,0,479
142.138458,tfmini,0,479
142.146545,tfmini,153,60928
142.156173,tfmini,0,495
142.160476,tfmini,0,495
142.162734,tfmini,0,488
142.171173,tfmini,0,23006
142.183425,tfmini,0,485
142.194335,tfmini,0,482
142.198745,tfmini,0,493
142.209594,tfmini,0,488
142.211700,tfmini,0,484
142.223068,tfmini,0,497
142.235137,tfmini,0,479
142.242568,tfmini,0,493
142.248596,tfmini,0,504
142.251464,tfmini,0,480
142.260513,tfmini,0,491
142.262908,tfmini,0,499
142.268157,tfmini,0,493
142.280609,tfmini,0,504
142.284057,tfmini,0,473
142.286529,tfmini,0,487
142.287902,tfmini,0,487
142.291961,tfmini,0,487
142.300506,tfmini,0,495
142.317153,tfmini,0,491
142.332061,tfmini,0,514
142.333450,tfmini,0,493
142.339111,tfmini,0,478
142.340484,tfmini,0,491
142.342819,tfmini,22824,89
142.352981,tfmini,0,469
142.365188,tfmini,0,497
142.370559,tfmini,0,491
142.379135,tfmini,0,489
142.386352,tfmini,0,475
142.389343,tfmini,0,488
142.395034,tfmini,0,480
142.402832,tfmini,0,480
142.414428,tfmini,0,500
142.418853,tfmini,0,485
142.422317,tfmini,0,485
142.423706,tfmini,0,477
142.425827,tfmini,0,493
142.427200,tfmini,0,493
142.435287,tfmini,22784,89
142.451965,tfmini,0,491
142.454345,tfmini,0,487
142.455734,tfmini,0,487
142.457138,tfmini,0,492
142.465438,tfmini,0,22785
142.469436,tfmini,0,489
142.470809,tfmini,0,505
142.473312,tfmini,0,495
142.479217,tfmini,0,22873
142.481796,tfmini,0,23023
142.510147,tfmini,0,491
142.517013,tfmini,0,491
142.520935,tfmini,0,490
142.525222,tfmini,0,2533
142.527420,tfmini,0,479
142.528808,tfmini,0,489
142.530181,tfmini,0,489
142.532318,tfmini,0,487
142.537979,tfmini,0,484
142.549255,tfmini,0,483
142.553558,tfmini,0,479
142.569274,tfmini,0,490
142.570678,tfmini,0,490
142.579101,tfmini,0,484
142.583129,tfmini,0,486
142.610916,tfmini,0,487
142.625793,tfmini,0,486
142.629959,tfmini,0,496
142.641433,tfmini,0,500
142.642837,tfmini,0,494
142.648223,tfmini,0,489
142.653030,tfmini,0,492
142.657089,tfmini,0,490
142.667129,tfmini,0,503
142.688049,tfmini,0,494
142.693542,tfmini,0,483
142.698806,tfmini,0,496
142.704956,tfmini,0,482
142.713378,tfmini,0,23004
142.723999,tfmini,0,493
142.739868,tfmini,0,481
142.744064,tfmini,0,488
142.754562,tfmini,0,498
142.759933,tfmini,0,501
142.799209,tfmini,0,486
142.800582,tfmini,0,486
142.807067,tfmini,0,489
142.812576,tfmini,0,490
142.814819,tfmini,0,472
142.823150,tfmini,0,468
142.831329,tfmini,0,474
142.835525,tfmini,0,492
142.837799,tfmini,0,487
142.840759,tfmini,0,484
142.842147,tfmini,0,495
142.845962,tfmini,0,491
142.847320,tfmini,0,23019
142.852645,tfmini,0,476
142.862396,tfmini,0,502
142.880355,tfmini,0,498
142.889556,tfmini,0,478
142.894088,tfmini,0,486
142.895507,tfmini,0,490
142.897842,tfmini,0,488
142.901657,tfmini,0,494
142.910232,tfmini,0,484
142.923004,tfmini,0,483
142.928283,tfmini,0,482
142.929656,tfmini,0,482
142.941986,tfmini,0,502
142.944335,tfmini,0,476
142.951553,tfmini,0,490
142.967102,tfmini,0,476
143.000457,tfmini,0,483
143.022171,tfmini,0,486
143.026596,tfmini,0,483
143.037078,tfmini,0,478
143.043441,tfmini,0,504
143.047622,tfmini,0,476
143.056304,tfmini,0,482
143.060577,tfmini,0,485
143.069030,tfmini,0,498
143.083938,tfmini,0,497
143.090927,tfmini,0,484
143.092910,tfmini,0,489
143.097183,tfmini,0,498
143.105148,tfmini,0,39410
143.107131,tfmini,0,492
143.140014,tfmini,0,481
143.142395,tfmini,0,493
143.150833,tfmini,0,23016
143.152954,tfmini,0,494
143.179626,tfmini,0,491
143.186050,tfmini,0,495
143.191070,tfmini,0,471
143.222457,tfmini,0,486
143.246597,tfmini,0,483
143.254653,tfmini,0,2515
143.264007,tfmini,0,484
143.266464,tfmini,0,479
143.276351,tfmini,0,483
143.285003,tfmini,0,484
143.296813,tfmini,0,485
143.303161,tfmini,0,483
143.307342,tfmini,0,494
143.318496,tfmini,0,485
143.321960,tfmini,0,488
143.323348,tfmini,0,497
143.324768,tfmini,0,497
143.328796,tfmini,0,479
143.337493,tfmini,0,495
143.343734,tfmini,0,484
143.352035,tfmini,0,10471
143.358016,tfmini,0,495
143.359420,tfmini,0,481
143.362258,tfmini,0,494
143.365707,tfmini,0,478
143.369277,tfmini,0,476
143.375747,tfmini,0,473
143.378128,tfmini,0,2517
143.416732,tfmini,0,261
143.418121,tfmini,0,294
143.425582,tfmini,0,282
143.439544,tfmini,0,307
143.449569,tfmini,0,453
143.458602,tfmini,0,457
143.491256,tfmini,0,470
143.495681,tfmini,0,458
143.500839,tfmini,0,450
143.525955,tfmini,0,450
143.531250,tfmini,0,319
143.537124,tfmini,0,476
143.539489,tfmini,0,472
143.544677,tfmini,0,476
143.546676,tfmini,0,451
143.551589,tfmini,0,468
143.556991,tfmini,0,474
143.582565,tfmini,0,469
143.588806,tfmini,0,475
143.593948,tfmini,0,478
143.599609,tfmini,0,455
143.601959,tfmini,0,22997
143.612960,tfmini,0,454
143.615463,tfmini,0,460
143.623886,tfmini,0,466
143.636001,tfmini,0,471
143.639419,tfmini,0,454
143.643753,tfmini,0,456
143.647705,tfmini,0,10505
143.661727,tfmini,0,449
143.672836,tfmini,0,474
143.677139,tfmini,0,465
143.692489,tfmini,0,466
143.693878,tfmini,0,463
143.696090,tfmini,0,468
143.730194,tfmini,0,473
143.733413,tfmini,0,465
143.738906,tfmini,0,463
143.742004,tfmini,0,14548
143.747955,tfmini,0,317
143.751037,tfmini,0,39222
143.752990,tfmini,0,473
143.757400,tfmini,0,39372
143.760467,tfmini,0,22833
143.768524,tfmini,0,22979
143.777862,tfmini,0,461
143.797607,tfmini,0,477
143.799957,tfmini,0,464
143.801345,tfmini,0,468
143.802734,tfmini,0,468
143.818084,tfmini,0,461
143.830307,tfmini,0,458
143.834503,tfmini,0,465
143.836837,tfmini,0,459
143.840057,tfmini,0,470
143.842437,tfmini,0,459
143.859970,tfmini,0,458
143.862304,tfmini,0,469
143.867706,tfmini,0,454
143.869125,tfmini,0,471
143.871231,tfmini,0,471
143.874450,tfmini,0,473
143.875839,tfmini,0,474
143.878799,tfmini,39168,89
143.882019,tfmini,0,451
143.887527,tfmini,0,39381
143.896591,tfmini,0,471
143.911743,tfmini,0,472
143.919097,tfmini,0,485
143.934402,tfmini,0,462
143.942596,tfmini,0,474
143.944717,tfmini,0,465
143.947067,tfmini,0,482
143.949432,tfmini,0,471
143.951797,tfmini,0,39385
143.963012,tfmini,0,472
143.972198,tfmini,0,466
143.977691,tfmini,0,464
143.980209,tfmini,0,471
143.983871,tfmini,0,456
143.986221,tfmini,0,466
143.988098,tfmini,0,467
143.989471,tfmini,0,467
143.994140,tfmini,0,452
143.997955,tfmini,153,60928
144.000732,tfmini,0,456
144.010650,tfmini,0,469
144.011993,tfmini,0,469
144.019485,tfmini,0,317
144.025115,tfmini,0,479
144.027511,tfmini,0,453
144.030487,tfmini,0,467
144.056137,tfmini,0,463
144.059616,tfmini,0,451
144.060974,tfmini,0,459
144.069442,tfmini,0,465
144.072509,tfmini,0,454
144.073883,tfmini,0,454
144.076263,tfmini,0,465
144.080154,tfmini,0,476
144.082626,tfmini,22784,153
144.087142,tfmini,0,466
144.092285,tfmini,0,468
144.098281,tfmini,0,473
144.099670,tfmini,0,473
144.103988,tfmini,0,458
144.115798,tfmini,0,462
144.119125,tfmini,0,463
144.126327,tfmini,0,464
144.127746,tfmini,0,39376
144.174179,tfmini,0,468
144.182495,tfmini,0,467
144.189727,tfmini,0,469
144.196456,tfmini,0,477
144.201370,tfmini,0,472
144.214904,tfmini,0,471
144.218368,tfmini,0,465
144.220840,tfmini,0,467
144.223175,tfmini,0,468
144.225189,tfmini,0,469
144.226562,tfmini,0,458
144.238540,tfmini,0,468
144.263244,tfmini,0,459
144.269882,tfmini,0,472
144.272262,tfmini,0,475
144.278182,tfmini,0,2534
144.288406,tfmini,0,467
144.290863,tfmini,0,479
144.306396,tfmini,0,474
144.320068,tfmini,0,475
144.323394,tfmini,0,461
144.329284,tfmini,0,460
144.335296,tfmini,0,465
144.339218,tfmini,0,461
144.341690,tfmini,0,454
144.373214,tfmini,0,474
144.383666,tfmini,0,467
144.392593,tfmini,0,468
144.395904,tfmini,0,463
144.401184,tfmini,0,12749
144.417114,tfmini,0,467
144.431167,tfmini,0,484
144.435684,tfmini,0,470
144.439910,tfmini,0,39373
144.463653,tfmini,0,475
144.471893,tfmini,0,453
144.482620,tfmini,0,466
144.496520,tfmini,0,485
144.498748,tfmini,0,476
144.502182,tfmini,0,455
144.507843,tfmini,0,477
144.510330,tfmini,0,485
144.513153,tfmini,0,477
144.514572,tfmini,0,477
144.515945,tfmini,0,480
144.518203,tfmini,0,468
144.526031,tfmini,0,468
144.535140,tfmini,0,478
144.539520,tfmini,0,470
144.546844,tfmini,0,479
144.550704,tfmini,0,480
144.553817,tfmini,0,478
144.579910,tfmini,0,472
144.590866,tfmini,0,473
144.599899,tfmini,0,474
144.605926,tfmini,0,475
144.610092,tfmini,0,449
144.644409,tfmini,0,457
144.646896,tfmini,0,309
144.648315,tfmini,0,308
144.652481,tfmini,0,306
144.664230,tfmini,0,282
144.665603,tfmini,0,270
144.667968,tfmini,0,276
144.676391,tfmini,0,379
144.683364,tfmini,0,376
144.685455,tfmini,0,373
144.693771,tfmini,0,348
144.701019,tfmini,2,322
144.706146,tfmini,5,305
144.712890,tfmini,8,291
144.714279,tfmini,9,4131
144.716445,tfmini,10,291
144.717910,tfmini,11,287
144.726501,tfmini,22,279
144.734619,tfmini,33,255
144.758300,tfmini,6,3430
144.762649,tfmini,18,3447
144.764129,tfmini,20,3447
144.775833,tfmini,58,3620
144.779281,tfmini,138,3895
144.782730,tfmini,156,4202
144.796920,tfmini,276,5836
144.800354,tfmini,281,5995
144.806243,tfmini,284,5974
144.808731,tfmini,284,39321
144.817825,tfmini,285,5974
144.821380,tfmini,285,5991
144.843353,tfmini,286,5985
144.845855,tfmini,286,5975
144.857437,tfmini,286,5979
144.858947,tfmini,286,5979
144.867401,tfmini,7833,37889
144.870834,tfmini,286,5965
144.876861,tfmini,286,5962
144.880706,tfmini,285,5982
144.884185,tfmini,286,5962
144.890548,tfmini,286,5975
144.893035,tfmini,10270,39257
144.916183,tfmini,286,5979
144.925704,tfmini,286,5961
144.928192,tfmini,286,5957
144.930694,tfmini,286,5957
144.941452,tfmini,286,5962
144.944839,tfmini,286,5958
144.946350,tfmini,286,5958
144.964294,tfmini,285,5979
144.968887,tfmini,286,5971
144.972579,tfmini,286,5980
144.975677,tfmini,286,5962
144.987289,tfmini,286,5969
144.996231,tfmini,286,5981
145.001495,tfmini,285,5982
145.003967,tfmini,285,5969
145.007049,tfmini,285,5985
145.039749,tfmini,283,6008
