timestamp_sec,source,value1,value2
213.030212,laser,2,
213.035202,tfmini,0,3902
213.044433,tfmini,0,3329
213.049850,tfmini,0,3447
213.058578,tfmini,0,3337
213.067047,tfmini,0,22823
213.076675,tfmini,1,3349
213.093444,tfmini,0,3337
213.123291,tfmini,0,3335
213.124740,tfmini,0,3335
213.133010,tfmini,89,3328
213.136657,tfmini,0,3345
213.144409,tfmini,1,22790
213.146499,tfmini,1,3349
213.148986,tfmini,1,3342
213.150421,tfmini,1,3333
213.151840,tfmini,1,3333
213.155700,tfmini,1,22797
213.162429,tfmini,1,3337
213.164581,tfmini,1,3358
213.168869,tfmini,1,3344
213.176116,tfmini,0,3344
213.180099,tfmini,1,3342
213.181503,tfmini,1,3344
213.196670,tfmini,1,3334
213.208694,tfmini,1,3347
213.213150,tfmini,0,3349
213.219451,tfmini,1,3333
213.233566,tfmini,0,3343
213.241943,tfmini,1,3340
213.265350,tfmini,1,3340
213.266799,tfmini,1,3340
213.285369,tfmini,1,3331
213.287872,tfmini,1,3332
213.317489,tfmini,0,3337
213.320968,tfmini,1,3345
213.326812,tfmini,0,3351
213.329116,tfmini,1,3343
213.332138,tfmini,1,3339
213.354049,tfmini,0,3344
213.366287,tfmini,0,3342
213.380371,tfmini,0,3347
213.383605,tfmini,0,3344
213.389068,tfmini,1,10761
213.394805,tfmini,1,3339
213.406661,tfmini,1,3340
213.416656,tfmini,0,3345
213.432678,tfmini,1,3346
213.434112,tfmini,1,3353
213.435531,tfmini,1,3353
213.447845,tfmini,1,3328
213.449249,tfmini,1,3328
213.452774,tfmini,1,3352
213.476409,tfmini,0,3342
213.481765,tfmini,0,3343
213.484252,tfmini,0,3354
213.486465,tfmini,0,3328
213.491531,tfmini,1,3354
213.494552,tfmini,0,3347
213.513504,tfmini,0,3339
213.523559,tfmini,1,3342
213.531677,tfmini,0,3348
213.536758,tfmini,0,3351
213.540603,tfmini,1,3336
213.545898,tfmini,0,3340
213.553695,tfmini,1,3329
213.557769,tfmini,1,3344
213.561157,tfmini,1,3358
213.562591,tfmini,1,22797
213.580322,tfmini,0,3351
213.583572,tfmini,0,3342
213.585968,tfmini,0,3358
213.589492,tfmini,0,3360
213.596618,tfmini,0,3340
213.598556,tfmini,0,3334
213.603637,tfmini,1,3348
213.605819,tfmini,1,3346
213.609954,tfmini,0,3344
213.612335,tfmini,0,3337
213.616806,tfmini,0,3352
213.621032,tfmini,0,39320
213.629333,tfmini,0,39177
213.639923,tfmini,1,3343
213.642303,tfmini,1,3344
213.652603,tfmini,0,3344
213.661117,tfmini,0,3349
213.666427,tfmini,0,3347
213.668991,tfmini,0,3356
213.674758,tfmini,0,39191
213.682037,tfmini,0,3339
213.688095,tfmini,1,3338
213.692169,tfmini,1,3339
213.696411,tfmini,4353,39257
213.703170,tfmini,0,3357
213.712646,tfmini,0,3332
213.716995,tfmini,1,3340
