timestamp_sec,source,value1,value2
108.830940,laser,3,
108.834472,tfmini,41,16207
108.840728,tfmini,1,3828
108.842170,tfmini,1,3828
108.845046,tfmini,1,3825
108.851097,tfmini,1,3816
108.853263,tfmini,1,3826
108.856147,tfmini,1,3849
108.858535,tfmini,1,3839
108.861434,tfmini,1,3826
108.864196,tfmini,2,3836
108.882011,tfmini,1,3831
108.886489,tfmini,1,3838
108.894332,tfmini,2,23029
108.902626,tfmini,1,3830
108.904808,tfmini,2,3825
108.920852,tfmini,1,3834
108.928100,tfmini,1,3828
108.931228,tfmini,1,3835
108.969627,tfmini,1,3842
108.973136,tfmini,1,3824
108.975532,tfmini,2,3815
108.977958,tfmini,2,3823
108.979385,tfmini,2,3842
108.987777,tfmini,409,62976
108.992385,tfmini,1,3815
109.001632,tfmini,2,3821
109.005958,tfmini,1,3832
109.022560,tfmini,1,3845
109.038543,tfmini,2,3839
109.057594,tfmini,1,3837
109.060951,tfmini,1,3827
109.069427,tfmini,1,3826
109.085571,tfmini,2,3831
109.087966,tfmini,1,3820
109.092193,tfmini,1,3826
109.093643,tfmini,1,3826
109.104270,tfmini,1,3824
109.120033,tfmini,1,3817
109.123550,tfmini,1,3831
109.130805,tfmini,2,3808
109.153121,tfmini,1,3823
109.155639,tfmini,1,3831
109.162178,tfmini,1,22856
109.164245,tfmini,2,22786
109.167297,tfmini,2,3822
109.169448,tfmini,2,3827
109.177536,tfmini,1,2553
109.180664,tfmini,1,3831
109.183212,tfmini,1,3833
109.186576,tfmini,2,39177
109.195114,tfmini,2,3848
109.204421,tfmini,1,3851
109.214851,tfmini,1,3829
109.249580,tfmini,1,3834
109.252014,tfmini,1,3838
109.258422,tfmini,1,3828
109.264503,tfmini,1,3828
109.275901,tfmini,1,3826
109.287887,tfmini,1,3820
109.297592,tfmini,2,3842
109.311614,tfmini,1,3837
109.325683,tfmini,1,3821
109.327957,tfmini,1,3834
109.329391,tfmini,1,3815
109.335571,tfmini,1,3846
109.336990,tfmini,1537,34831
109.354682,tfmini,2,3828
109.357810,tfmini,2,3826
109.361167,tfmini,2,3836
109.362640,tfmini,2,3836
109.364059,tfmini,2,2551
109.367942,tfmini,1,3831
109.370361,tfmini,2,3831
109.374336,tfmini,2,3805
109.393981,tfmini,1,3826
109.406417,tfmini,2,3810
109.407829,tfmini,2,3810
109.412422,tfmini,1,3827
109.417869,tfmini,1,3827
109.426025,tfmini,1,3827
109.437316,tfmini,1,3837
109.438743,tfmini,1,3820
109.457084,tfmini,1,3820
109.459472,tfmini,1,3820
109.474845,tfmini,1,3819
109.485900,tfmini,1,3849
109.503814,tfmini,2,3832
109.537681,tfmini,1,3816
109.539123,tfmini,1,3816
109.547950,tfmini,1,3833
109.556678,tfmini,1,3838
109.565040,tfmini,2,39407
109.616539,tfmini,1,3836
109.628555,tfmini,1,3830
109.633255,tfmini,1,3836
109.640800,tfmini,1,3831
109.655212,tfmini,2,3842
109.669136,tfmini,1,3826
109.671707,tfmini,2,3830
109.686386,tfmini,1,3814
109.688758,tfmini,1,3825
109.707069,tfmini,1,3824
109.708511,tfmini,1,3824
109.710899,tfmini,1,3817
109.714408,tfmini,1,3822
109.719001,tfmini,1,3828
109.723594,tfmini,1,3834
109.753089,tfmini,1,3826
109.764320,tfmini,2,3825
109.766586,tfmini,2,3824
109.769981,tfmini,1,3834
109.773826,tfmini,1,3823
109.790222,tfmini,1,3816
109.817657,tfmini,1,3827
109.819114,tfmini,1,3848
109.820526,tfmini,1,3848
109.827102,tfmini,1,3820
109.841667,tfmini,1,3833
109.845031,tfmini,1,3820
109.852020,tfmini,1,3825
109.856971,tfmini,1,3825
109.865577,tfmini,1,3826
109.871139,tfmini,1,3834
109.873672,tfmini,1,3832
109.882400,tfmini,1,3824
109.886886,tfmini,1,3835
109.890365,tfmini,1,3827
109.908462,tfmini,1,3821
109.927375,tfmini,1,3831
109.928802,tfmini,1,3820
109.956253,tfmini,1,3819
109.959648,tfmini,1,3819
109.969688,tfmini,2,3817
109.971954,tfmini,1,3835
109.977195,tfmini,1,3821
109.999153,tfmini,1,3814
110.005447,tfmini,1,3834
110.010490,tfmini,1,3837
110.022117,tfmini,1,3822
110.029586,tfmini,2,3824
110.036491,tfmini,1,3826
110.054908,tfmini,2,3825
110.063140,tfmini,1,3818
110.071853,tfmini,1,3824
110.075355,tfmini,1,3822
110.079940,tfmini,1,3821
110.081359,tfmini,1,3827
110.093811,tfmini,1,3830
110.100112,tfmini,1,3821
110.114677,tfmini,1,3834
110.122947,tfmini,1,3818
110.127044,tfmini,1,3825
110.130416,tfmini,1,3826
110.136253,tfmini,1,3818
110.137710,tfmini,1,3818
110.151748,tfmini,1,3819
110.170898,tfmini,1,3831
110.186897,tfmini,1,3820
110.209434,tfmini,1,3812
110.224212,tfmini,1,3820
110.232604,tfmini,1,3836
110.244476,tfmini,1,3819
110.249794,tfmini,1,3814
110.268028,tfmini,1,3842
110.272399,tfmini,1,3826
110.279541,tfmini,1,3824
110.280975,tfmini,1,39408
110.289054,tfmini,1,22937
110.294654,tfmini,1,3833
110.314353,tfmini,1,3828
110.316749,tfmini,1,3816
110.320159,tfmini,2,3826
110.323516,tfmini,2,1779
110.327865,tfmini,1,3834
110.329917,tfmini,1,3818
110.347038,tfmini,2,3832
110.359756,tfmini,1,3814
110.361206,tfmini,1,3827
110.366767,tfmini,1,3818
110.385826,tfmini,1,3837
110.389167,tfmini,1,3843
110.403968,tfmini,1,3841
110.405372,tfmini,1,3846
110.408775,tfmini,1,3824
110.413085,tfmini,1,3828
110.421531,tfmini,1,3878
110.430870,tfmini,1,3862
110.446731,tfmini,1,3910
110.448150,tfmini,1,3910
110.454315,tfmini,1,3904
110.456878,tfmini,1,3935
110.458297,tfmini,1,3935
110.460739,tfmini,1,3909
110.467132,tfmini,409,18176
110.483329,tfmini,1,3908
110.493652,tfmini,2,3919
110.505287,tfmini,1,3904
110.506729,tfmini,1,3896
110.509109,tfmini,1,3912
110.534111,tfmini,2,3905
110.544448,tfmini,2,3932
110.549041,tfmini,2,3929
110.565307,tfmini,2,3926
110.567703,tfmini,2,3933
110.570960,tfmini,1,3939
110.581306,tfmini,2,3936
110.582717,tfmini,2,3932
110.586112,tfmini,1,3942
110.594367,tfmini,1,18520
110.601432,tfmini,1,3918
110.624053,tfmini,2,3926
110.638870,tfmini,1,3935
110.648086,tfmini,1,3940
110.656692,tfmini,1,3939
110.676612,tfmini,1,3960
110.685867,tfmini,2,3937
110.699821,tfmini,1,3940
110.709648,tfmini,1,3934
110.718605,tfmini,1,3936
110.721977,tfmini,1,3955
110.727424,tfmini,1,3942
110.734085,tfmini,1,3965
110.736480,tfmini,1,3961
110.738655,tfmini,1,3961
110.741058,tfmini,1,3956
110.743453,tfmini,1,22856
110.753204,tfmini,1,3840
110.755638,tfmini,1,3854
110.773582,tfmini,2,3873
110.787246,tfmini,1,3871
110.789665,tfmini,1,3874
110.796073,tfmini,1,3896
110.816207,tfmini,1,3887
110.860389,tfmini,1,4035
110.861801,tfmini,1,4034
110.869079,tfmini,2,4032
110.878303,tfmini,1,3901
110.881538,tfmini,1,4040
110.886970,tfmini,1,39226
110.890625,tfmini,1,4046
110.904693,tfmini,1,4033
110.913421,tfmini,1,4065
110.923965,tfmini,1,4069
110.926483,tfmini,1,4096
110.935958,tfmini,1,4101
110.939094,tfmini,1,4121
110.944503,tfmini,2,4125
110.959808,tfmini,2,4186
110.976654,tfmini,1,4306
110.993568,tfmini,1,4444
110.998031,tfmini,2,4478
111.003341,tfmini,2,4546
111.006614,tfmini,2,39185
111.034286,tfmini,3,5461
111.043518,tfmini,3,6127
111.045913,tfmini,3,6167
111.050224,tfmini,3,6684
111.051681,tfmini,3,6945
111.053718,tfmini,3,7272
111.067520,tfmini,3,9486
111.073059,tfmini,3,10230
111.091194,tfmini,2,8211
111.102401,laser,996,
111.106506,tfmini,1,3389
111.110954,tfmini,153,768
111.118797,tfmini,0,2545
111.122787,tfmini,0,2516
111.129669,tfmini,0,2674
111.140480,tfmini,0,3089
111.147605,tfmini,0,3042
111.180145,tfmini,0,2618
111.182525,tfmini,0,2677
111.187980,tfmini,0,2621
111.189392,tfmini,0,2804
111.192169,tfmini,0,2848
111.194564,tfmini,0,2893
111.200042,tfmini,0,3045
111.207298,tfmini,0,3162
111.210289,tfmini,0,3170
111.211715,tfmini,0,3170
111.229064,tfmini,0,3115
111.235237,tfmini,1,3117
111.238258,tfmini,1,3142
111.254486,tfmini,1,3390
111.262847,tfmini,1,3631
111.280662,tfmini,2,4414
111.282081,tfmini,2,4653
111.291763,tfmini,3,4977
111.298873,tfmini,2,5146
111.313499,tfmini,3,5588
111.316993,tfmini,3,5633
111.320495,tfmini,3,5714
111.325592,tfmini,3,39257
111.329360,tfmini,3,5858
111.347557,tfmini,4,6178
111.349952,tfmini,4,6173
111.351387,tfmini,4,6173
111.358398,tfmini,4,64777
111.370323,tfmini,4,6185
111.371742,tfmini,4,6156
111.375114,tfmini,3,6149
111.376586,tfmini,3,6112
111.379936,tfmini,3,6099
111.384292,tfmini,3,6011
111.390823,tfmini,3,5841
111.394912,tfmini,3,5641
111.396369,tfmini,3,5709
111.399841,tfmini,3,39177
111.409255,tfmini,3,5501
111.415756,tfmini,3,5421
111.418174,tfmini,3,22920
111.421234,tfmini,3,5407
111.422660,tfmini,3,5381
111.433044,tfmini,3,5178
111.436660,tfmini,3,5153
111.439079,tfmini,3,5152
111.441589,tfmini,3,5152
111.449562,tfmini,3,39231
111.463020,tfmini,3,4935
111.465408,tfmini,3,4880
111.469734,tfmini,3,4659
111.471199,tfmini,3,4659
111.475791,tfmini,2,4627
111.494621,tfmini,2,4621
111.502037,tfmini,2,4670
111.504417,tfmini,2,4665
111.508735,tfmini,2,4722
111.514297,tfmini,2,4734
111.519134,tfmini,2,4677
111.521530,tfmini,2,4717
111.538642,tfmini,3,5114
111.542015,tfmini,3,5191
111.543434,tfmini,3,5317
111.547813,tfmini,3,5499
111.552047,tfmini,22937,3
111.558021,tfmini,3,5939
111.560913,tfmini,3,6136
111.569625,tfmini,4,6634
111.581115,tfmini,4,6960
111.587028,tfmini,4,6954
111.609596,tfmini,3,6118
111.611824,laser,986,
111.623405,tfmini,3,5154
111.625686,tfmini,2,5138
111.627105,tfmini,2,4864
111.634513,tfmini,2,4583
111.643478,tfmini,2,3301
111.644905,tfmini,2,2822
111.656288,tfmini,1,575
111.670509,tfmini,0,285
111.671875,tfmini,0,285
111.683250,tfmini,4,272
111.693290,tfmini,51,246
111.696655,tfmini,22,1285
111.701286,tfmini,248,4210
111.705482,tfmini,4621,22937
111.712890,tfmini,12,12636
111.717483,tfmini,9,5384
111.720848,tfmini,1,2807
111.733360,tfmini,0,3077
111.734779,tfmini,0,3077
111.741096,tfmini,1,3421
111.751380,tfmini,2,4548
111.753768,tfmini,2,4830
111.760208,tfmini,3,39189
111.763015,tfmini,3,5927
111.765289,tfmini,3,6142
111.771812,tfmini,4,2315
111.775672,tfmini,4,6754
111.781509,tfmini,4,6987
111.785140,tfmini,4,6960
