config_id,volume_L,volume_m3,stl_ok,single_solid
1174,0.0069097950887825,6.9097950887825e-06,True,True
1175,0.0233315156824671,2.3331515682467168e-05,True,True
1176,0.011006384106374,1.100638410637404e-05,True,True
1177,0.0132633034103889,1.326330341038895e-05,True,True
1178,0.0106796008594705,1.0679600859470576e-05,True,True
1179,0.019827352670895,1.9827352670895056e-05,True,True
1180,0.0088234820246019,8.823482024601979e-06,True,True
1181,0.0098280557339287,9.828055733928731e-06,True,True
1182,0.0068448069652522,6.844806965252214e-06,True,True
1183,0.008052434227433,8.052434227433065e-06,True,True
1184,0.0108251468067621,1.0825146806762116e-05,True,True
1185,0.0210681410552094,2.10681410552094e-05,True,True
1186,0.0250886860046493,2.5088686004649395e-05,True,True
1187,0.0244727650164864,2.447276501648648e-05,True,True
1188,0.0216204459128922,2.162044591289228e-05,True,True
1189,0.0130047193967362,1.3004719396736276e-05,True,True
1190,0.0319007108081919,3.1900710808191925e-05,True,True
1191,0.0211637306990076,2.116373069900761e-05,True,True
1192,0.0234518798926396,2.345187989263968e-05,True,True
1193,0.0123364733364753,1.2336473336475364e-05,True,True
1194,0.0130838607815669,1.308386078156691e-05,True,True
1195,0.0199962724063236,1.999627240632364e-05,True,True
1196,0.010669686401175,1.066968640117506e-05,True,True
1197,0.0253724065009959,2.5372406500995984e-05,True,True
1198,0.0328075371367904,3.280753713679049e-05,True,True
1199,0.0099779655033998,9.977965503399866e-06,True,True
1200,0.0075512024226494,7.551202422649439e-06,True,True
1201,0.0250736646661445,2.507366466614456e-05,True,True
1202,0.0234371928724127,2.3437192872412736e-05,True,True
1203,0.0067929141696445,6.79291416964457e-06,True,True
1204,0.0116013687850218,1.1601368785021804e-05,True,True
1205,0.0083744871238483,8.374487123848374e-06,True,True
1206,0.0109472717060024,1.0947271706002488e-05,True,True
1207,0.0073916225783994,7.391622578399464e-06,True,True
1208,0.0147671080118065,1.4767108011806507e-05,True,True
1209,0.0130227909933643,1.3022790993364316e-05,True,True
1210,0.0166362020839534,1.6636202083953397e-05,True,True
1211,0.0097663618574933,9.766361857493355e-06,True,True
1212,0.0172959756839976,1.7295975683997604e-05,True,True
1213,0.0224109892722533,2.241098927225334e-05,True,True
1214,0.0135584802143516,1.3558480214351692e-05,True,True
1215,0.0137031473741943,1.3703147374194346e-05,True,True
1216,0.0084697855026711,8.46978550267116e-06,True,True
1217,0.0168117287382217,1.6811728738221723e-05,True,True
1218,0.0177112373454736,1.771123734547367e-05,True,True
1219,0.0163696673513634,1.636966735136344e-05,True,True
1220,0.0076096583559411,7.609658355941109e-06,True,True
1221,0.0157623326239402,1.576233262394022e-05,True,True
1222,0.0152368857747507,1.5236885774750791e-05,True,True
1223,0.0081518196367501,8.15181963675018e-06,True,True
1224,0.0190994946726303,1.9099494672630343e-05,True,True
1225,0.0170380069197615,1.703800691976155e-05,True,True
1226,0.0048190884381041,4.819088438104149e-06,True,True
1227,0.0094891597845005,9.489159784500598e-06,True,True
1228,0.0060981998771863,6.098199877186363e-06,True,True
1229,0.0220178499299763,2.2017849929976336e-05,True,True
1230,0.0138916649095189,1.3891664909518974e-05,True,True
1231,0.0250538888766417,2.50538888766418e-05,True,True
1232,0.0157832662143813,1.5783266214381337e-05,True,True
1233,0.0077147813681582,7.714781368158255e-06,True,True
1234,0.0113364430976845,1.1336443097684567e-05,True,True
1235,0.0185863881175662,1.858638811756621e-05,True,True
1236,0.0169535059328733,1.6953505932873343e-05,True,True
1237,0.014043742362285,1.404374236228509e-05,True,True
1238,0.0121508220481084,1.2150822048108457e-05,True,True
1239,0.0091865186909694,9.18651869096946e-06,True,True
1240,0.0089449407718744,8.944940771874473e-06,True,True
1241,0.0112258207463402,1.1225820746340244e-05,True,True
1242,0.0055855795586069,5.585579558606958e-06,True,True
1243,0.0132352686900802,1.323526869008021e-05,True,True
1244,0.0071411762593373,7.14117625933739e-06,True,True
1245,0.0079247349625897,7.924734962589753e-06,True,True
1246,0.0148392177333502,1.483921773335026e-05,True,True
1247,0.0054934867249749,5.493486724974901e-06,True,True
1248,0.0073819402818208,7.381940281820881e-06,True,True
1249,0.0043468769851108,4.346876985110811e-06,True,True
1250,0.0117236962962958,1.172369629629583e-05,True,True
1251,0.0145212028290884,1.4521202829088478e-05,True,True
1252,0.0152831531572151,1.5283153157215123e-05,True,True
1253,0.0111132767017208,1.1113276701720898e-05,True,True
1254,0.0131931497707273,1.3193149770727356e-05,True,True
1255,0.0109390436339819,1.0939043633981936e-05,True,True
1256,0.0132033554761715,1.32033554761715e-05,True,True
1257,0.0149634141175549,1.496341411755496e-05,True,True
1258,0.0128500009203478,1.285000092034787e-05,True,True
1259,0.0161526274786162,1.615262747861628e-05,True,True
1260,0.0049589124712857,4.9589124712857975e-06,True,True
1261,0.0106601758917676,1.0660175891767685e-05,True,True
1262,0.0226421568603455,2.2642156860345552e-05,True,True
1263,0.0043977143524742,4.397714352474228e-06,True,True
1264,0.0078283257387859,7.828325738785963e-06,True,True
1265,0.014639335112717,1.4639335112717022e-05,True,True
1266,0.0351158024455375,3.51158024455375e-05,True,True
1267,0.0108545538031044,1.08545538031045e-05,True,True
1268,0.0131948587494303,1.319485874943038e-05,True,True
1269,0.0109183302115241,1.0918330211524195e-05,True,True
1270,0.0083027283399368,8.302728339936801e-06,True,True
1271,0.0184103023365151,1.8410302336515146e-05,True,True
1272,0.0062715907112195,6.271590711219552e-06,True,True
1273,0.0080414885377812,8.041488537781264e-06,True,True
1274,0.0107473028413426,1.074730284134268e-05,True,True
1275,0.0129670830867694,1.2967083086769405e-05,True,True
1276,0.0092148550498811,9.214855049881146e-06,True,True
1277,0.0235169167278468,2.3516916727846893e-05,True,True
1278,0.0103971721402162,1.0397172140216265e-05,True,True
1279,0.0111538684445242,1.115386844452429e-05,True,True
1280,0.0147316559264908,1.4731655926490804e-05,True,True
1281,0.0086273144302598,8.627314430259872e-06,True,True
1282,0.0094698331291794,9.469833129179417e-06,True,True
1283,0.0089609906261578,8.960990626157824e-06,True,True
1284,0.0098392458870579,9.83924588705794e-06,True,True
1285,0.0135594874879363,1.3559487487936393e-05,True,True
1286,0.0127477265096318,1.2747726509631807e-05,True,True
1287,0.0167770363844541,1.6777036384454198e-05,True,True
1288,0.0052646943021927,5.2646943021927725e-06,True,True
1289,0.0134260609570813,1.3426060957081384e-05,True,True
1290,0.012337683139882,1.2337683139882035e-05,True,True
1291,0.016440876185009,1.644087618500909e-05,True,True
1292,0.0065219288612086,6.52192886120862e-06,True,True
1293,0.0070856944101751,7.085694410175157e-06,True,True
1294,0.0109391596138075,1.0939159613807533e-05,True,True
1295,0.0158423974146002,1.5842397414600254e-05,True,True
1296,0.0075866571031002,7.586657103100237e-06,True,True
1297,0.0080811967689027,8.081196768902766e-06,True,True
1298,0.0205561005871525,2.055610058715256e-05,True,True
1299,0.0099417909207306,9.941790920730627e-06,True,True
1300,0.0135434220290387,1.354342202903876e-05,True,True
1301,0.0136345231604274,1.3634523160427475e-05,True,True
1302,0.0286009335228531,2.860093352285316e-05,True,True
1303,0.0145574208688934,1.4557420868893418e-05,True,True
1304,0.0063095667845982,6.309566784598278e-06,True,True
1305,0.0087192675498635,8.719267549863551e-06,True,True
1306,0.0114716827507157,1.147168275071578e-05,True,True
1307,0.0099680066764658,9.96800667646587e-06,True,True
1308,0.0172771034452848,1.72771034452848e-05,True,True
1309,0.0092064143766544,9.206414376654424e-06,True,True
1310,0.0145267316254415,1.45267316254416e-05,True,True
1311,0.0057370025495632,5.737002549563286e-06,True,True
1312,0.011954360841846,1.1954360841846055e-05,True,True
1313,0.0110478029288167,1.104780292881674e-05,True,True
1314,0.0059638475070845,5.963847507084566e-06,True,True
1315,0.0125020726733684,1.2502072673368472e-05,True,True
1316,0.011182171985985,1.1182171985985004e-05,True,True
1317,0.0164856104449835,1.6485610444983576e-05,True,True
1318,0.0139983323898598,1.3998332389859869e-05,True,True
1319,0.0088474187204898,8.847418720489876e-06,True,True
1320,0.0114172400575364,1.1417240057536408e-05,True,True
1321,0.0204395674549245,2.04395674549246e-05,True,True
1322,0.0088570850519799,8.857085051979945e-06,True,True
1323,0.020776683704477,2.077668370447708e-05,True,True
1324,0.0047554254422861,4.755425442286105e-06,True,True
1325,0.0306370830558126,3.063708305581262e-05,True,True
1326,0.0211755565425277,2.1175556542527704e-05,True,True
1327,0.0088074868894652,8.807486889465217e-06,True,True
1328,0.014134451846102,1.4134451846102028e-05,True,True
1329,0.0087553633486715,8.755363348671512e-06,True,True
1330,0.0078043003955531,7.80430039555319e-06,True,True
1331,0.0241608059398851,2.416080593988516e-05,True,True
1332,0.0077819758754678,7.781975875467815e-06,True,True
1333,0.0057473889856185,5.747388985618571e-06,True,True
1334,0.0179577003312071,1.79577003312071e-05,True,True
1335,0.0110037907952352,1.100379079523524e-05,True,True
1336,0.0113900791531331,1.139007915313314e-05,True,True
1337,0.0110065855673395,1.1006585567339532e-05,True,True
1338,0.0198287217647151,1.9828721764715144e-05,True,True
1339,0.0149031117390089,1.4903111739008972e-05,True,True
1340,0.0132736928861938,1.327369288619387e-05,True,True
1341,0.006429794256899,6.429794256899037e-06,True,True
1342,0.0176294157912187,1.7629415791218703e-05,True,True
1343,0.0066245638239561,6.624563823956101e-06,True,True
1344,0.0159348248665062,1.5934824866506293e-05,True,True
1345,0.0157814621702186,1.578146217021869e-05,True,True
1346,0.0150400633575869,1.5040063357586952e-05,True,True
1347,0.007988094587342,7.988094587342096e-06,True,True
1348,0.0207185544034179,2.0718554403417977e-05,True,True
1349,0.0141062526020405,1.4106252602040573e-05,True,True
1350,0.0146357420977135,1.4635742097713512e-05,True,True
1351,0.0095908109154353,9.590810915435368e-06,True,True
1352,0.0092443392726461,9.244339272646156e-06,True,True
1353,0.0060015270901079,6.00152709010792e-06,True,True
1354,0.011446000535163,1.144600053516306e-05,True,True
1355,0.0176638653230207,1.766386532302071e-05,True,True
1356,0.0259929998875353,2.599299988753536e-05,True,True
1357,0.017547076310603,1.754707631060306e-05,True,True
1358,0.0071939647618275,7.193964761827578e-06,True,True
1359,0.0158787041518758,1.5878704151875882e-05,True,True
1360,0.0230079599816973,2.300795998169732e-05,True,True
1361,0.024818660478055,2.481866047805504e-05,True,True
1362,0.0154089838131443,1.5408983813144363e-05,True,True
1363,0.0156059520122338,1.560595201223389e-05,True,True
1364,0.0101648577509742,1.0164857750974236e-05,True,True
1365,0.0131923004276149,1.3192300427614938e-05,True,True
1366,0.0212763990669908,2.1276399066990862e-05,True,True
1367,0.0125326877602207,1.2532687760220724e-05,True,True
1368,0.0100227190776669,1.0022719077666928e-05,True,True
1369,0.0161901895457856,1.619018954578569e-05,True,True
1370,0.0161858227332928,1.6185822733292808e-05,True,True
1371,0.0170529059815776,1.705290598157764e-05,True,True
1372,0.0120445527904425,1.2044552790442564e-05,True,True
1373,0.0078197969533277,7.819796953327725e-06,True,True
1374,0.0157026659234542,1.5702665923454227e-05,True,True
1375,0.0068573030363485,6.857303036348516e-06,True,True
1376,0.0285792783956051,2.857927839560512e-05,True,True
1377,0.0177836434070253,1.7783643407025394e-05,True,True
1378,0.0344283304002756,3.4428330400275617e-05,True,True
1379,0.0072008180704826,7.200818070482685e-06,True,True
1380,0.0058850987515323,5.885098751532341e-06,True,True
1381,0.0203229261633582,2.0322926163358296e-05,True,True
1382,0.0129832491442882,1.2983249144288238e-05,True,True
1383,0.0056711891648773,5.671189164877345e-06,True,True
1384,0.0103092901897492,1.0309290189749294e-05,True,True
1385,0.0092269485982452,9.22694859824527e-06,True,True
1386,0.0094720863506306,9.472086350630685e-06,True,True
1387,0.0224488262189156,2.244882621891561e-05,True,True
1388,0.0171926708336032,1.719267083360322e-05,True,True
1389,0.010516402862821,1.0516402862821088e-05,True,True
1390,0.0086443497472571,8.644349747257193e-06,True,True
1391,0.0049744342980066,4.974434298006619e-06,True,True
1392,0.0168385554805925,1.6838555480592517e-05,True,True
1393,0.0179805886077197,1.7980588607719776e-05,True,True
1394,0.0271024601817181,2.710246018171813e-05,True,True
1395,0.0104611773076093,1.0461177307609338e-05,True,True
1396,0.0049762527737265,4.976252773726577e-06,True,True
1397,0.0163969939697838,1.639699396978388e-05,True,True
1398,0.0071547539696711,7.154753969671142e-06,True,True
1399,0.0079121989554092,7.912198955409286e-06,True,True
1400,0.0167485642089024,1.674856420890243e-05,True,True
1401,0.0189865561684774,1.898655616847744e-05,True,True
1402,0.0233016580057491,2.3301658005749147e-05,True,True
1403,0.0125738255544016,1.2573825554401614e-05,True,True
1404,0.0127300072980711,1.273000729807118e-05,True,True
1405,0.022993687138895,2.299368713889505e-05,True,True
1406,0.0141423524915407,1.4142352491540782e-05,True,True
1407,0.019245834529651,1.9245834529651004e-05,True,True
1408,0.006263071095055,6.263071095055041e-06,True,True
1409,0.0120041798039625,1.2004179803962586e-05,True,True
1410,0.0090894779718611,9.089477971861182e-06,True,True
1411,0.0109327450558529,1.0932745055852932e-05,True,True
1412,0.0185896580091156,1.858965800911566e-05,True,True
1413,0.0220129786652499,2.2012978665249926e-05,True,True
1414,0.0122309683371197,1.2230968337119734e-05,True,True
1415,0.0322146251948957,3.2214625194895745e-05,True,True
1416,0.0168273402949965,1.6827340294996507e-05,True,True
1417,0.0091261977110099,9.126197711009906e-06,True,True
1418,0.0104733899636724,1.047338996367244e-05,True,True
1419,0.0295697239132766,2.9569723913276696e-05,True,True
1420,0.0213813586217916,2.138135862179169e-05,True,True
1421,0.021118664035566,2.111866403556601e-05,True,True
1422,0.0090117388743801,9.011738874380129e-06,True,True
1423,0.0127864370857568,1.2786437085756853e-05,True,True
1424,0.014246350559162,1.4246350559162056e-05,True,True
1425,0.0203499568016133,2.0349956801613343e-05,True,True
1426,0.02125224417066,2.1252244170660025e-05,True,True
1427,0.014060855340773,1.4060855340773043e-05,True,True
1428,0.0108983936601505,1.089839366015055e-05,True,True
1429,0.0230159894484883,2.301598944848837e-05,True,True
1430,0.0115661709757054,1.1566170975705449e-05,True,True
1431,0.0145374236642361,1.4537423664236163e-05,True,True
1432,0.0250624802787028,2.5062480278702803e-05,True,True
1433,0.011895993842314,1.1895993842314029e-05,True,True
1434,0.0085660278245282,8.5660278245283e-06,True,True
1435,0.0049182836719454,4.918283671945441e-06,True,True
1436,0.0123043743660628,1.230437436606282e-05,True,True
1437,0.0080747695097247,8.074769509724756e-06,True,True
1438,0.0183534774808533,1.835347748085336e-05,True,True
1439,0.0065875636504442,6.587563650444255e-06,True,True
1440,0.0258574341019953,2.5857434101995327e-05,True,True
1441,0.0162203987377296,1.622039873772963e-05,True,True
1442,0.0056675787464657,5.667578746465705e-06,True,True
1443,0.0067273217347869,6.727321734786948e-06,True,True
1444,0.0129276636601577,1.2927663660157711e-05,True,True
1445,0.0301175262659154,3.01175262659154e-05,True,True
1446,0.0192272148268182,1.922721482681829e-05,True,True
1447,0.0189224671924199,1.892246719241999e-05,True,True
1448,0.0213738209724121,2.1373820972412187e-05,True,True
1449,0.0096698094201056,9.669809420105602e-06,True,True
1450,0.0057332041070416,5.733204107041664e-06,True,True
1451,0.013569081268043,1.3569081268043076e-05,True,True
1452,0.006799837990742,6.7998379907420725e-06,True,True
1453,0.0168893746427296,1.688937464272966e-05,True,True
1454,0.019616357151789,1.961635715178902e-05,True,True
1455,0.014680507451013,1.4680507451013035e-05,True,True
1456,0.022921703022242,2.2921703022242075e-05,True,True
1457,0.0091111016948739,9.111101694873928e-06,True,True
1458,0.0185157683388866,1.851576833888668e-05,True,True
1459,0.0091747701056215,9.17477010562155e-06,True,True
1460,0.006902310489284,6.902310489284083e-06,True,True
1461,0.0230361366452372,2.3036136645237285e-05,True,True
1462,0.0097254597348142,9.725459734814265e-06,True,True
1463,0.0294911279696603,2.949112796966032e-05,True,True
1464,0.017796639968328,1.7796639968328016e-05,True,True
1465,0.0112975294097293,1.1297529409729307e-05,True,True
1466,0.0127622674206438,1.2762267420643885e-05,True,True
1467,0.0118344067816737,1.183440678167376e-05,True,True
1468,0.0071850395774547,7.1850395774547946e-06,True,True
1469,0.0212531721755406,2.1253172175540665e-05,True,True
1470,0.0257591709963804,2.5759170996380465e-05,True,True
1471,0.0157146402114465,1.571464021144654e-05,True,True
1472,0.0152162233114231,1.5216223311423143e-05,True,True
1473,0.0126932360608129,1.269323606081291e-05,True,True
1474,0.0063295600128715,6.329560012871559e-06,True,True
1475,0.0218384859327225,2.1838485932722588e-05,True,True
1476,0.0236968469169492,2.369684691694929e-05,True,True
1477,0.0193739886919981,1.937398869199816e-05,True,True
1478,0.0136404339889084,1.3640433988908466e-05,True,True
1479,0.013819217142473,1.3819217142473056e-05,True,True
1480,0.009718131172972,9.71813117297204e-06,True,True
1481,0.0093989012261235,9.398901226123546e-06,True,True
1482,0.0220222048165674,2.202220481656745e-05,True,True
1483,0.0116172896997209,1.1617289699720924e-05,True,True
1484,0.0108560607171994,1.0856060717199442e-05,True,True
1485,0.0116364674848596,1.1636467484859642e-05,True,True
1486,0.0147353992050035,1.4735399205003596e-05,True,True
1487,0.0075726418538986,7.572641853898633e-06,True,True
1488,0.0217658515829325,2.176585158293259e-05,True,True
1489,0.0279165475902046,2.791654759020469e-05,True,True
1490,0.0114315857787487,1.1431585778748754e-05,True,True
1491,0.0090027180711413,9.002718071141344e-06,True,True
1492,0.0271067964550107,2.7106796455010743e-05,True,True
1493,0.0207851887930776,2.078518879307767e-05,True,True
1494,0.0242922607916226,2.429226079162263e-05,True,True
1495,0.016410557899774,1.6410557899774034e-05,True,True
1496,0.0136641048647297,1.3664104864729786e-05,True,True
1497,0.0290646758652169,2.906467586521694e-05,True,True
1498,0.0072587669499134,7.258766949913407e-06,True,True
1499,0.017169057765305,1.716905776530506e-05,True,True
1500,0.013481475248438,1.3481475248438024e-05,True,True
1501,0.0103462616850892,1.0346261685089283e-05,True,True
1502,0.0164965847824456,1.6496584782445625e-05,True,True
1503,0.0094963903334991,9.496390333499167e-06,True,True
1504,0.0137108133751527,1.3710813375152744e-05,True,True
1505,0.0204090259420595,2.040902594205958e-05,True,True
1506,0.0268380310931484,2.683803109314841e-05,True,True
1507,0.0086299385722568,8.629938572256815e-06,True,True
1508,0.0117460567252873,1.1746056725287344e-05,True,True
1509,0.0122027267470767,1.220272674707676e-05,True,True
1510,0.0255484531967884,2.554845319678844e-05,True,True
1511,0.0107380270645069,1.0738027064506922e-05,True,True
1512,0.0105038645892477,1.0503864589247776e-05,True,True
1513,0.0088023873376709,8.802387337670953e-06,True,True
1514,0.0073166219206987,7.316621920698791e-06,True,True
1515,0.0085867889987221,8.586788998722187e-06,True,True
1516,0.0108650322371504,1.086503223715047e-05,True,True
1517,0.0058641101613205,5.864110161320549e-06,True,True
1518,0.0117703655991896,1.1770365599189603e-05,True,True
1519,0.0149859716719301,1.4985971671930155e-05,True,True
1520,0.0163401129024628,1.6340112902462833e-05,True,True
1521,0.0174155559458875,1.741555594588754e-05,True,True
1522,0.017059107915807,1.705910791580701e-05,True,True
1523,0.0162065169135961,1.620651691359612e-05,True,True
1524,0.0250694809874577,2.5069480987457752e-05,True,True
1525,0.0069175466924976,6.917546692497606e-06,True,True
1526,0.0064211935886963,6.4211935886963336e-06,True,True
1527,0.0131602432009447,1.3160243200944724e-05,True,True
1528,0.0170346523947468,1.7034652394746864e-05,True,True
1529,0.0320082347927725,3.200823479277256e-05,True,True
1530,0.0064115240901164,6.41152409011641e-06,True,True
1531,0.0245735739823941,2.457357398239416e-05,True,True
1532,0.017033936041207,1.7033936041207077e-05,True,True
1533,0.0181326515116872,1.8132651511687216e-05,True,True
1534,0.0139347640222479,1.3934764022247992e-05,True,True
1535,0.0221686667938666,2.216866679386668e-05,True,True
1536,0.0104055181874179,1.0405518187417937e-05,True,True
1537,0.018152372803008,1.8152372803008053e-05,True,True
1538,0.0272747453341664,2.7274745334166405e-05,True,True
1539,0.0127775619257465,1.277756192574653e-05,True,True
1540,0.0155991135653057,1.5599113565305703e-05,True,True
1541,0.0162398382191808,1.623983821918087e-05,True,True
1542,0.0056061108080501,5.6061108080501145e-06,True,True
1543,0.0132275369773524,1.3227536977352434e-05,True,True
1544,0.0197303545225941,1.9730354522594183e-05,True,True
1545,0.0108318864158276,1.083188641582764e-05,True,True
1546,0.0248231137217669,2.4823113721766907e-05,True,True
1547,0.0077516157686413,7.75161576864132e-06,True,True
1548,0.0159592072054446,1.595920720544465e-05,True,True
1549,0.0230998496388211,2.309984963882113e-05,True,True
1550,0.0131565558600291,1.3156555860029118e-05,True,True
1551,0.0111507099757664,1.1150709975766452e-05,True,True
1552,0.0101535703661771,1.0153570366177127e-05,True,True
1553,0.0142365231057671,1.4236523105767184e-05,True,True
1554,0.0095300914748017,9.530091474801777e-06,True,True
1555,0.0063387702247205,6.338770224720596e-06,True,True
1556,0.0059865205679635,5.986520567963523e-06,True,True
1557,0.0145121393136954,1.4512139313695438e-05,True,True
1558,0.0110940648038187,1.109406480381877e-05,True,True
1559,0.0095659486349936,9.565948634993676e-06,True,True
1560,0.0068981118052847,6.8981118052847695e-06,True,True
1561,0.0088298754275424,8.829875427542487e-06,True,True
1562,0.0197068480068268,1.9706848006826896e-05,True,True
1563,0.0096734238658949,9.67342386589492e-06,True,True
1564,0.0141562499757603,1.4156249975760331e-05,True,True
1565,0.0180266546560271,1.8026654656027155e-05,True,True
1566,0.012645462733122,1.2645462733122083e-05,True,True
1567,0.01343234331582,1.343234331582008e-05,True,True
1568,0.0059060302569124,5.906030256912466e-06,True,True
1569,0.0059331426910093,5.93314269100939e-06,True,True
1570,0.0139050474396975,1.3905047439697502e-05,True,True
1571,0.0088795213114731,8.879521311473194e-06,True,True
1572,0.0102612980189618,1.0261298018961863e-05,True,True
1573,0.010340008665679,1.0340008665679058e-05,True,True
1574,0.0137793870602414,1.3779387060241415e-05,True,True
1575,0.0245994327966891,2.4599432796689183e-05,True,True
1576,0.0268259537620213,2.6825953762021324e-05,True,True
1577,0.008749453329609,8.749453329609014e-06,True,True
1578,0.0162624220289614,1.626242202896144e-05,True,True
1579,0.0074734317895954,7.473431789595478e-06,True,True
1580,0.030503323753794,3.0503323753794043e-05,True,True
1581,0.0066151099851467,6.615109985146756e-06,True,True
1582,0.0060940542618733,6.09405426187335e-06,True,True
1583,0.0177020031633457,1.770200316334579e-05,True,True
1584,0.0200875581564565,2.008755815645656e-05,True,True
1585,0.005777633257912,5.7776332579120455e-06,True,True
1586,0.0230670076003864,2.306700760038648e-05,True,True
1587,0.0303708774367665,3.0370877436766594e-05,True,True
1588,0.010097181088552,1.0097181088552058e-05,True,True
1589,0.0104683991462126,1.0468399146212646e-05,True,True
1590,0.0258913984022301,2.5891398402230148e-05,True,True
1591,0.007625314533644,7.625314533644009e-06,True,True
1592,0.0096589647944055,9.658964794405549e-06,True,True
1593,0.0135924760698613,1.3592476069861304e-05,True,True
1594,0.0116282500398727,1.1628250039872738e-05,True,True
1595,0.0234036403358753,2.3403640335875333e-05,True,True
1596,0.02211458531379,2.2114585313790063e-05,True,True
1597,0.0084222671311603,8.422267131160335e-06,True,True
1598,0.0104622541970305,1.046225419703052e-05,True,True
1599,0.0076643284706611,7.66432847066112e-06,True,True
1600,0.0153039947497803,1.5303994749780387e-05,True,True
1601,0.012914309447028,1.291430944702806e-05,True,True
1602,0.0104327446133141,1.0432744613314158e-05,True,True
1603,0.0109977232190791,1.0997723219079111e-05,True,True
1604,0.0052057102808262,5.205710280826275e-06,True,True
1605,0.006219742673177,6.219742673177029e-06,True,True
1606,0.0136592060017197,1.3659206001719773e-05,True,True
1607,0.0126438838237225,1.2643883823722564e-05,True,True
1608,0.0235060059597526,2.3506005959752672e-05,True,True
1609,0.014251139960317,1.4251139960317071e-05,True,True
1610,0.0359375161758886,3.593751617588865e-05,True,True
1611,0.0103148355868894,1.0314835586889463e-05,True,True
1612,0.0137932949936855,1.3793294993685571e-05,True,True
1613,0.019265809834731,1.926580983473101e-05,True,True
1614,0.0106243889225626,1.06243889225627e-05,True,True
1615,0.022469378758237,2.2469378758237096e-05,True,True
1616,0.0078677967114564,7.86779671145643e-06,True,True
1617,0.005733595715871,5.7335957158710805e-06,True,True
1618,0.0099322231904715,9.932223190471571e-06,True,True
1619,0.0070779397368608,7.077939736860848e-06,True,True
1620,0.0141360464939928,1.4136046493992866e-05,True,True
1621,0.0192726095385258,1.927260953852582e-05,True,True
1622,0.0120278530160329,1.2027853016032958e-05,True,True
1623,0.0226153470333568,2.2615347033356813e-05,True,True
1624,0.0211833620630745,2.118336206307456e-05,True,True
1625,0.0113383325214523,1.1338332521452365e-05,True,True
1626,0.0126200004707489,1.262000047074892e-05,True,True
1627,0.0116081398472191,1.1608139847219196e-05,True,True
1628,0.0076617335142192,7.661733514219203e-06,True,True
1629,0.0081930566487488,8.193056648748871e-06,True,True
1630,0.0074841936711898,7.484193671189838e-06,True,True
1631,0.0164022367720696,1.6402236772069697e-05,True,True
1632,0.0150357526189404,1.5035752618940435e-05,True,True
1633,0.0185402065533673,1.854020655336731e-05,True,True
1634,0.0106709259604905,1.0670925960490512e-05,True,True
1635,0.0044506079015056,4.450607901505641e-06,True,True
1636,0.0205871226274812,2.058712262748128e-05,True,True
1637,0.0057034971356697,5.70349713566974e-06,True,True
1638,0.0137739866702285,1.3773986670228567e-05,True,True
1639,0.0045926507580309,4.592650758030994e-06,True,True
1640,0.0095592733030647,9.559273303064753e-06,True,True
1641,0.0148129495181275,1.4812949518127547e-05,True,True
1642,0.0081280760933711,8.128076093371153e-06,True,True
1643,0.0079408547460085,7.94085474600854e-06,True,True
1644,0.0094500376679664,9.450037667966452e-06,True,True
1645,0.0080596630311623,8.059663031162394e-06,True,True
1646,0.0104586637420735,1.0458663742073557e-05,True,True
1647,0.0105890490837908,1.058904908379083e-05,True,True
1648,0.0172486162919135,1.724861629191351e-05,True,True
1649,0.0128899930402754,1.2889993040275411e-05,True,True
1650,0.0085362080880109,8.536208088010948e-06,True,True
1651,0.0127725661258253,1.2772566125825373e-05,True,True
1652,0.0181265352809566,1.8126535280956687e-05,True,True
1653,0.0119579554258415,1.1957955425841506e-05,True,True
1654,0.0081487208246376,8.148720824637664e-06,True,True
1655,0.0160700180960837,1.6070018096083748e-05,True,True
1656,0.0074948218851396,7.4948218851396676e-06,True,True
1657,0.0098142275747857,9.814227574785766e-06,True,True
1658,0.0096601387018067,9.660138701806716e-06,True,True
1659,0.0135715675341943,1.3571567534194342e-05,True,True
1660,0.0221324976990451,2.213249769904515e-05,True,True
1661,0.0053302681604212,5.330268160421266e-06,True,True
1662,0.0123465393896241,1.2346539389624164e-05,True,True
1663,0.0206330586282952,2.063305862829528e-05,True,True
1664,0.0089240684671372,8.924068467137297e-06,True,True
1665,0.0102870858512302,1.02870858512302e-05,True,True
1666,0.0203204369434521,2.03204369434522e-05,True,True
1667,0.0115248515503927,1.1524851550392747e-05,True,True
1668,0.0061250116447725,6.125011644772557e-06,True,True
1669,0.0115804984608054,1.158049846080549e-05,True,True
1670,0.0222449932872315,2.2244993287231585e-05,True,True
1671,0.0177657753049357,1.7765775304935764e-05,True,True
1672,0.01365262461654,1.3652624616540093e-05,True,True
1673,0.0097241017390591,9.724101739059167e-06,True,True
1674,0.0113991126562794,1.1399112656279417e-05,True,True
1675,0.0070346640533774,7.034664053377487e-06,True,True
1676,0.0206412902526477,2.064129025264772e-05,True,True
1677,0.0131676596035304,1.316765960353042e-05,True,True
1678,0.0101047419912728,1.0104741991272896e-05,True,True
1679,0.0061592312532241,6.159231253224137e-06,True,True
1680,0.0129697544383228,1.2969754438322825e-05,True,True
1681,0.0298466682757726,2.984666827577262e-05,True,True
1682,0.0094588466830063,9.458846683006309e-06,True,True
1683,0.0398544932209012,3.985449322090124e-05,True,True
1684,0.0382548667221198,3.82548667221198e-05,True,True
