config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,frontal_area_drag_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
13,True,True,5500.0,0.02179028,5.174919677395116e-05,0.006902400000000001,0.0016969474460618956,1.014,0.01446,8.32836,4.74358,7.43083936,4.3743803,0.37396739,4.65318658,-10.06188659,1739.90412774
14,True,False,5500.0,0.02041978,4.700266621036365e-05,0.0057728,0.0015452705929900998,0.1235,0.01627,9.37085,0.61652,0.0,0.0,0.0,0.0,0.0,5500.0
15,True,True,5500.0,0.00615075,1.457128368491114e-05,0.002695,0.001316196766232148,0.1168,0.001271,0.73204,1.93573,2.19532773,3.40458797,0.53464513,1.41390159,-5.64914883,3507.00197999
16,True,True,5500.0,0.01981354,6.157760503821192e-05,0.0050634,0.0016683803079049699,0.4318,0.004233,2.43803,2.22153,6.0663604,5.95140963,0.72840366,2.27575191,-9.27578113,3243.63076385
17,True,True,5500.0,0.02045504,4.1849380610149936e-05,0.006112799999999999,0.0017582584185128554,0.4602,0.01052,6.05909,2.29339,1.45175002,1.77913529,0.36695047,1.91143927,-5.12028283,2641.71190215
18,True,True,5500.0,0.00861037,1.665607781060824e-05,0.004054800000000001,0.0013286168868465063,0.1505,0.00291,1.67604,1.78175,0.62560729,1.46640633,0.25971377,0.91955155,-3.39258005,3512.98921705
19,True,True,5500.0,0.01156699,3.9673999931320014e-05,0.004085999999999999,0.00178830155790497,0.4579,0.005157,2.97022,4.03535,10.07063014,6.84909143,1.51963772,3.66709225,-9.08967503,2066.89343819
20,True,False,5500.0,0.02161687,4.040390597095138e-05,0.0072510000000000005,0.0014838678517613778,0.2049,0.004357,2.50945,0.96623,0.0,0.0,0.0,0.0,0.0,5500.0
21,True,True,5500.0,0.03206191,9.198284660186628e-05,0.008628,0.002198870428519331,0.4463,0.007048,4.05936,1.41895,1.01607187,2.31060779,0.46840743,0.86690046,-4.3621117,4177.43858679
22,True,True,5500.0,0.00694293,1.8578505082591417e-05,0.0025573500000000003,0.0013936541017613778,0.3764,0.003764,2.16791,5.52634,11.69503454,6.72358471,1.90319957,4.81585277,-8.3348415,1641.79228722
23,True,True,5500.0,0.02505909,6.863134624901174e-05,0.005998,0.001860638334218816,0.5106,0.01568,9.03103,2.07705,1.32677043,1.80151362,0.39541242,1.6602265,-4.9373505,2872.54591853
24,True,True,5500.0,0.01599245,3.7179006059370905e-05,0.004847499999999999,0.001517450954833174,0.2993,0.004552,2.62176,1.90776,1.2600422,2.13141876,0.39056735,1.3078955,-4.77842098,3433.82839623
25,True,True,5500.0,0.01419958,3.348953584960668e-05,0.004931400000000001,0.0017028487399183036,0.1514,0.003215,1.85171,1.08688,0.02045968,0.48947363,0.18455139,0.07254308,-0.63304633,5072.87345603
26,True,True,5500.0,0.01990822,3.233937523562633e-05,0.0053125,0.0014966256368465062,0.2991,0.002939,1.69274,1.53149,1.5727735,2.64152807,0.56852911,1.19861169,-5.34088125,3889.01690384
27,True,False,5500.0,0.02144935,6.372589354133613e-05,0.0068249999999999995,0.0019540586960618955,0.1438,0.003309,1.90585,0.6834,0.0,0.0,0.0,0.0,0.0,5500.0
28,False,False,5500.0,0.00813815,1.740171779420615e-05,0.003443999999999999,0.001357338016232148,,,,,,,,,,
29,True,True,5500.0,0.0287498,8.354777683111611e-05,0.007959,0.002068655187290612,0.9968,0.01265,7.28588,3.53431,10.98214806,6.01272967,0.78274714,4.49659907,-11.51455958,2176.41461834
30,True,True,5500.0,0.00988575,3.1192938632052267e-05,0.0046932,0.0016019938166762539,0.638,0.007297,4.20277,6.57873,6.21944751,4.38833921,0.31314714,4.66320714,-8.16978944,1633.30673002
31,True,True,5500.0,0.02761259,7.216580452561445e-05,0.008128800000000002,0.0020424647048331744,0.3621,0.004874,2.80722,1.33676,0.75042345,2.13590546,0.46119242,0.67783551,-3.76644827,4385.22497397
32,True,True,5500.0,0.02224256,4.86662747591102e-05,0.006716000000000001,0.001526786963604458,0.4913,0.009789,5.63806,2.25161,1.48502151,1.97762263,0.31259511,1.73449594,-5.21761399,2902.85944677
33,True,False,5500.0,0.01042415,3.3238165147182614e-05,0.0040944,0.0018839374460618958,0.009954,0.004066,2.34185,0.09734,0.0,0.0,0.0,0.0,0.0,5500.0
34,False,False,5500.0,0.00515541,1.7736506329730948e-05,0.0019755,0.0012707854723757388,,,,,,,,,,
35,True,True,5500.0,0.04221502,0.000133799759454,0.010344000000000002,0.0028192456779826715,0.5472,0.008347,4.80753,1.32133,0.75670215,2.11129116,0.5272046,0.69189641,-3.78843569,4411.53152682
36,True,True,5500.0,0.00890209,2.77823968017186e-05,0.0028403999999999994,0.001468253334218816,0.2355,0.002174,1.25213,2.69668,5.95983032,6.02986818,0.64285684,2.33142786,-8.05013437,2905.29239317
37,True,True,5500.0,0.01607505,3.586433728569302e-05,0.0033324,0.0014672287399183038,0.1791,0.001635,0.94169,1.13573,0.2238637,1.45696104,0.36265391,0.27391868,-2.08140739,4925.25315464
38,True,True,5500.0,0.01097769,2.9727633637440265e-05,0.0037752,0.0015004724460618956,0.2463,0.00313,1.80275,2.2871,3.1091318,3.86253671,0.46686436,1.82439035,-6.81482134,3139.84459955
39,True,True,5500.0,0.0058257,1.6038450684726285e-05,0.0018945,0.0013202661193039427,0.1456,0.001365,0.78618,2.54768,5.64752119,5.49848095,1.038759,2.40512453,-7.26611187,2914.6397332
40,True,False,5500.0,0.02146992,6.097347745005274e-05,0.0061704,0.00200904155790497,0.1726,0.003168,1.82464,0.81949,0.0,0.0,0.0,0.0,0.0,5500.0
41,True,True,5500.0,0.00647946,1.670858635733682e-05,0.00323875,0.0013089161193039428,0.1353,0.002071,1.19281,2.12858,1.31244908,2.33991468,0.3495786,1.29555238,-4.65327795,3313.39898759
42,True,True,5500.0,0.01465084,3.936965518086658e-05,0.0047504,0.0015000119636044578,0.3403,0.004142,2.38562,2.36772,2.26604228,2.88523848,0.35299508,1.89736723,-6.17908978,3120.56781466
43,True,True,5500.0,0.01051616,2.406965152691511e-05,0.004314000000000001,0.0014835622486895834,0.2077,0.002507,1.44393,2.01331,1.52350542,2.46764027,0.35377009,1.4105194,-5.09430686,3423.3665821
44,True,True,5500.0,0.01097911,2.2304098193296585e-05,0.0035700000000000003,0.0013898771280752252,0.294,0.003096,1.78317,2.72968,5.70165628,4.65364938,0.71510473,2.83414943,-8.4575117,2614.6336313
45,True,True,5500.0,0.0117219,2.2215280545106745e-05,0.004680000000000001,0.0013818184986895835,0.1349,0.003557,2.04868,1.17313,0.04361206,0.55435664,0.1463126,0.14311315,-0.92342377,4726.74275384
46,True,True,5500.0,0.00695173,2.580578517832401e-05,0.0021922499999999998,0.0015121960754475349,0.3512,0.003925,2.26064,5.14983,13.34131726,7.83060301,2.76356857,4.6723007,-8.09904371,1655.32074116
47,True,True,5500.0,0.01655154,4.026937609502443e-05,0.004243200000000001,0.001508471601761378,0.5108,0.005411,3.11651,3.14589,7.04219458,4.86417033,0.53589708,3.68765758,-9.61681402,2466.05864382
48,True,True,5500.0,0.01353067,4.7200318062677096e-05,0.0035606,0.002052058794067988,0.4489,0.00676,3.89348,3.3819,10.51913914,6.26847526,1.60108322,4.10042181,-9.20976347,2151.78760744
49,True,True,5500.0,0.0210868,6.107840144324974e-05,0.006360000000000001,0.001730342928519331,1.35,0.01764,10.15991,6.52611,10.19528946,5.12309723,0.40194273,6.11747621,-10.95294626,1476.3860753
50,True,True,5500.0,0.0165728,4.7833027430704485e-05,0.005062499999999999,0.001838947084218816,0.2666,0.002722,1.56776,1.63982,2.68577563,4.01107884,0.74933098,1.38322249,-6.58784646,3890.67862627
51,False,False,5500.0,0.0075733,2.668688604045045e-05,0.0032424999999999997,0.001600973575447535,,,,,,,,,,
52,True,False,5500.0,0.02126063,3.7624211503441975e-05,0.006360000000000001,0.0015477780162321483,0.1748,0.003705,2.13393,0.8381,0.0,0.0,0.0,0.0,0.0,5500.0
53,False,False,5500.0,0.01621796,4.467376320253474e-05,0.0055320000000000005,0.001582497687290612,,,,,,,,,,
54,True,True,5500.0,0.00747894,2.3486564597551432e-05,0.00339,0.001479191722375739,0.4453,0.004586,2.64135,6.06937,4.26402512,3.54981308,0.22725289,4.09139261,-7.0702882,1814.81871894
55,True,False,5500.0,0.03253022,7.555716770235577e-05,0.005844,0.0018645233342188161,0.05366,0.00227,1.30743,0.16815,0.0,0.0,0.0,0.0,0.0,5500.0
56,True,True,5500.0,0.02375774,6.163299969300536e-05,0.004041299999999999,0.001652895954833174,0.5959,0.006417,3.69593,2.55681,9.72251438,6.06391673,0.92868951,3.64758443,-11.18772088,2708.3139047
57,True,True,5500.0,0.0294238,9.156296442855792e-05,0.00742225,0.0023008027339042093,1.123,0.02676,15.41265,3.89056,2.60353726,2.110596,0.32114659,3.40791297,-6.68390735,1959.31758056
58,True,True,5500.0,0.00503944,1.2557338857193568e-05,0.00242,0.0011995005162321482,0.1802,0.001531,0.88179,3.64505,7.83613175,6.75272169,1.91653857,2.85519902,-7.49780567,2328.1563228
59,True,True,5500.0,0.00852949,2.989912431664957e-05,0.0029487999999999997,0.0016413924460618957,0.2398,0.002449,1.41052,2.86587,9.22092153,7.2297889,2.26063218,2.99024626,-8.29079473,2665.19515507
60,True,True,5500.0,0.03700941,8.129130582568939e-05,0.009018,0.002036794222375739,0.7057,0.009063,5.21991,1.94374,3.60800174,3.60559649,0.70075952,2.16936121,-7.88102878,3267.88000379
61,True,True,5500.0,0.01187038,4.258049695316335e-05,0.0031619999999999994,0.0017747780073359364,0.8132,0.009699,5.58622,6.98335,9.2079523,5.34029263,0.35857844,5.71832147,-9.06369943,1517.43926855
62,True,True,5500.0,0.00799008,2.135028602798748e-05,0.0028070000000000005,0.001366012851761378,0.323,0.003145,1.81139,4.12081,8.95784965,6.43920141,1.34553754,3.53795509,-8.62269029,2078.77212314
63,True,True,5500.0,0.01061372,2.4181558039623904e-05,0.0036300000000000004,0.0014368873693039429,0.3273,0.003419,1.9692,3.14347,6.99270979,5.22362938,0.70724021,3.21442631,-8.80441706,2430.59094088
64,True,True,5500.0,0.00694602,1.646214996870108e-05,0.0030239999999999998,0.0011978434986895834,0.1126,0.005708,3.28757,1.65247,0.19250097,0.78180575,0.18314791,0.51317448,-1.9218771,3530.05320489
65,True,True,5500.0,0.01810191,4.028976505199883e-05,0.003582,0.0017196398391595901,0.2572,0.002391,1.37712,1.44836,1.78837594,3.20023246,0.6106855,1.10908124,-5.60011145,4163.78022353
66,True,True,5500.0,0.00954974,2.688453789276389e-05,0.00369125,0.001625719101761378,0.1911,0.002501,1.44047,2.03986,1.60055748,2.50103778,0.43604344,1.48003012,-5.12673576,3392.39421752
67,True,True,5500.0,0.00674426,1.912286230372976e-05,0.002678,0.0014984137399183036,0.367,0.004751,2.73638,5.54706,9.04081118,5.46170421,1.40122702,4.62223725,-7.82047353,1475.36392958
68,True,True,5500.0,0.0363392,9.511818406317566e-05,0.006241600000000002,0.00244967439166235,0.5242,0.005313,3.06007,1.47046,2.66966748,3.74141435,0.76578902,1.41656648,-6.81996942,4077.83460877
69,True,True,5500.0,0.02923717,7.148710362906947e-05,0.00652375,0.0020441330929900996,0.4456,0.005689,3.27663,1.55361,2.10372143,3.10318451,0.63034359,1.36805924,-6.11901608,3874.18570117
70,True,True,5500.0,0.00843593,2.383522507183963e-05,0.004110599999999999,0.0015095030929900997,0.5338,0.005808,3.34517,6.45025,7.74593159,5.12417166,0.36737706,4.68445658,-8.29462998,1559.58022959
71,True,True,5500.0,0.01355884,3.754619348543036e-05,0.004736,0.001762661963604458,0.2036,0.00245,1.4111,1.53069,1.38386757,2.96154849,0.58354294,0.95141906,-4.91033214,4086.36920798
72,True,True,5500.0,0.01072436,2.972428202807461e-05,0.003961,0.0016770720842188159,0.2222,0.002383,1.37251,2.11205,3.25421145,4.29193674,0.51428116,1.69428499,-6.79763844,3335.44558213
73,True,True,5500.0,0.01481736,3.519587741776532e-05,0.0041129999999999995,0.001715742308316703,0.255,0.002611,1.50383,1.75429,2.85688577,3.84040623,0.6105411,1.5698905,-6.72504747,3686.44035295
74,True,True,5500.0,0.0081043,2.06175869805514e-05,0.00262,0.0014510587399183036,0.1317,0.002052,1.18187,1.65654,1.43435824,2.5793972,0.52818503,1.15041451,-4.8773893,3735.28876213
75,True,False,5500.0,0.01726015,3.947141376521825e-05,0.006025999999999999,0.0015745994636044579,0.03859,0.005625,3.23977,0.22791,0.0,0.0,0.0,0.0,0.0,5500.0
76,False,False,5500.0,0.0118715,3.40677815654422e-05,0.0053714999999999995,0.001646363575447535,,,,,,,,,,
77,False,False,5500.0,0.01820595,5.343272877837132e-05,0.006312,0.001715116075447535,,,,,,,,,,
78,True,True,5500.0,0.01027416,3.286250559744887e-05,0.004038,0.0018168649460618956,0.4117,0.004838,2.78649,4.08475,5.04032668,3.93265127,0.40526886,3.52018123,-7.58708873,2085.58526003
79,True,True,5500.0,0.0165926,5.286016217840539e-05,0.00683,0.0017016429285193308,0.2759,0.05289,30.46245,1.69499,0.05365175,0.37264197,0.10012763,0.3050702,-1.02408718,3150.32468912
80,True,True,5500.0,0.032626,9.88006717534281e-05,0.006579999999999999,0.0023952607602180554,1.006,0.01486,8.55875,3.14315,5.78132287,3.54146967,0.5192454,4.31833188,-9.29434487,2338.86937186
81,True,True,5500.0,0.00544653,1.2999751293459928e-05,0.00216,0.001315420516232148,0.1063,0.001288,0.74183,1.9895,2.35614388,3.39825316,0.5412445,1.51382316,-5.68187208,3387.23426459
82,True,True,5500.0,0.00627567,2.1120607686180003e-05,0.0026963999999999994,0.001411273334218816,0.2118,0.01079,6.21459,3.4403,0.66682898,1.08864707,0.14929642,1.60651332,-3.44183244,2031.46985883
83,True,True,5500.0,0.016617,3.61941915074295e-05,0.0050880000000000005,0.001448934222375739,0.5565,0.009321,5.36851,3.41384,2.2048787,2.06676992,0.30950171,2.84372963,-6.17337469,2197.41117649
84,True,True,5500.0,0.00812038,2.931128927401788e-05,0.0032045999999999997,0.001586868816676254,0.7019,0.008488,4.88874,8.81109,17.05060518,8.01573969,2.86385634,6.46344909,-8.5832451,1002.21337395
85,True,True,5500.0,0.01490601,5.0221049103733137e-05,0.005960000000000001,0.0018815045808000398,0.9862,0.01176,6.77327,6.74426,11.59568913,6.35813162,0.48779016,5.56059676,-9.96507893,1519.61968299
86,True,True,5500.0,0.02103406,4.658334263861624e-05,0.005449200000000001,0.001612657851761378,0.2303,0.002195,1.26423,1.1161,0.12583785,1.18116579,0.30639215,0.18768978,-1.56617691,5012.62959912
87,True,True,5500.0,0.03974328,0.000130122019877,0.007461250000000001,0.0031031647596813958,0.8366,0.009973,5.74404,2.14578,8.33081832,6.02891319,0.94336904,3.05658452,-10.43361021,3146.31834921
88,True,True,5500.0,0.0083837,2.115756848946236e-05,0.003032,0.0013288559986895834,0.3034,0.005165,2.97483,3.68902,2.62769783,2.2803807,0.32348161,3.13203546,-6.281235,2028.97882235
89,True,True,5500.0,0.01056676,3.492104544978167e-05,0.0037244,0.0015831951872906118,0.7755,0.008977,5.17038,7.48119,10.06461756,5.66437613,0.41665573,5.69261989,-9.18924719,1405.10241921
90,True,True,5500.0,0.00546827,1.3584141626465808e-05,0.002032,0.0012781605162321481,0.1648,0.001686,0.97107,3.07212,6.15807227,5.39237922,1.11399676,2.72755538,-7.30321425,2516.69213952
91,False,False,5500.0,0.0062375,2.1709653032193735e-05,0.0027387999999999996,0.001468253334218816,,,,,,,,,,
92,True,True,5500.0,0.01384928,3.634603803174567e-05,0.0043479999999999994,0.001587474704833174,0.4394,0.004857,2.79743,3.23418,6.61286118,4.70285917,0.65405482,3.50532196,-9.01583111,2405.51669272
93,True,True,5500.0,0.01295606,3.378028796207719e-05,0.004200000000000001,0.001499569222375739,0.4318,0.009104,5.24353,3.39735,1.77469385,1.83488397,0.27154909,2.57433209,-5.51512672,2180.65553589
94,True,True,5500.0,0.01282235,2.424263181028693e-05,0.003969,0.001537506886846506,0.1731,0.002594,1.49404,1.37613,0.62420237,1.72441044,0.47383883,0.7055378,-3.4131382,4153.58957233
95,True,True,5500.0,0.01033754,2.782280231462677e-05,0.0036570000000000005,0.0018195948083167032,0.3898,0.004787,2.75711,3.84375,9.32882846,5.93167077,1.51802041,3.91614497,-8.58311584,1991.34770693
96,True,True,5500.0,0.00499407,1.9758364679561867e-05,0.002166,0.0013839424460618957,0.4468,0.004086,2.35337,9.11989,5.97822891,4.58118503,0.26178213,5.19601298,-6.8487707,1450.11739057
97,True,True,5500.0,0.01267547,3.65053325768744e-05,0.0036672000000000002,0.0018432705628457472,0.6084,0.007405,4.26497,4.89278,2.58593628,2.35661356,0.18854903,3.66533029,-6.30903231,2018.53823449
98,True,True,5500.0,0.02064126,3.767765105277213e-05,0.0046,0.001712127491976959,0.3199,0.00304,1.75091,1.57983,2.51062901,3.30278251,0.6908809,1.54688992,-6.55372906,3792.9963207
99,True,True,5500.0,0.01133541,2.681201279010154e-05,0.002848,0.0015341913817808052,0.3424,0.004079,2.34934,3.07913,8.91147211,5.33621699,1.02562582,4.0088964,-9.29520732,2189.45068852
100,True,True,5500.0,0.01621975,4.23182335203009e-05,0.005496,0.001736476075447535,0.4766,0.006531,3.76159,2.9953,2.70420673,2.58626436,0.35773457,2.70324143,-6.62815831,2536.06279393
101,True,True,5500.0,0.00799328,2.5199702484701537e-05,0.0030799999999999994,0.001517536075447535,0.3081,0.002951,1.69965,3.92914,6.40888233,5.41019635,0.56531924,3.19632591,-7.86191053,2274.18594879
102,True,True,5500.0,0.01216959,3.8183650966725765e-05,0.0045225,0.001482755187290612,0.3653,0.004683,2.69721,3.05988,5.46322385,5.1865869,0.48150764,2.51248672,-8.41238606,2636.11301853
103,True,False,5500.0,0.01670263,3.505622702752972e-05,0.007200000000000001,0.0015366192223757388,0.1089,0.01391,8.01158,0.66462,0.0,0.0,0.0,0.0,0.0,5500.0
104,True,True,5500.0,0.00743973,2.343768696096897e-05,0.0029723999999999996,0.001527823334218816,0.2026,0.002312,1.33162,2.77596,4.6322759,5.10913927,0.64514339,2.12534106,-7.15715296,2815.76509892
105,True,True,5500.0,0.01419168,3.479424289544775e-05,0.0042888,0.0015927347048331742,0.4863,0.005047,2.90686,3.49302,9.02831996,5.88698058,0.86888204,3.72885646,-9.82933294,2239.7564607
106,True,True,5500.0,0.01070628,2.147261976983386e-05,0.004604799999999999,0.0012383732574608643,0.1342,0.009111,5.24756,1.27775,0.02781249,0.35956215,0.10996635,0.14695971,-0.73790246,4276.70901732
107,True,True,5500.0,0.0079596,2.0638069037785957e-05,0.003096,0.00135691148114702,0.172,0.009636,5.54994,2.20277,0.37803465,0.91711223,0.1663803,0.9417112,-2.66535638,2704.44589481
108,True,True,5500.0,0.01916535,5.9232316384595366e-05,0.00561,0.001868906940996192,0.6684,0.007578,4.36461,3.55509,11.67263163,6.92409909,0.94459945,4.13046944,-10.82149511,2263.88163995
109,False,False,5500.0,0.00502038,1.4983810937667085e-05,0.0023112000000000002,0.0012541312399183037,,,,,,,,,,
110,True,True,5500.0,0.00593469,1.7305452125203746e-05,0.002694600000000001,0.001266990351761378,0.1905,0.004698,2.70585,3.27211,1.08322239,1.61581372,0.22219804,1.76767681,-4.27322039,2434.97711404
111,True,True,5500.0,0.04603571,0.0001105444316699,0.007908000000000002,0.0030264075886229317,0.5916,0.008337,4.80177,1.30998,1.0030994,2.22815155,0.50758336,0.8630392,-4.33955289,4267.19487924
112,True,True,5500.0,0.02853457,6.305761987392873e-05,0.004956,0.0022480186412506204,0.3487,0.003617,2.08324,1.24569,0.73436822,2.14133867,0.51671127,0.64373198,-3.72302628,4536.52988502
113,True,True,5500.0,0.0164558,3.2930375687103366e-05,0.0049896,0.0016042609986895834,0.4402,0.004701,2.70758,2.72685,5.25851562,3.97154446,0.54919962,3.22090557,-8.63138046,2594.95073525
114,True,True,5500.0,0.01542363,2.910749280453407e-05,0.005172,0.001635019991976959,0.3154,0.003286,1.8926,2.08452,3.57086064,3.76208276,0.58310839,2.10384972,-7.4080749,3187.44219302
115,True,False,5500.0,0.00884206,2.257008563656531e-05,0.00409,0.00169632655790497,0.07194,0.005039,2.90226,0.82937,0.0,0.0,0.0,0.0,0.0,5500.0
116,True,True,5500.0,0.00524575,1.5182766193622726e-05,0.0018582,0.0012489337399183037,0.1107,0.001215,0.69979,2.15115,2.68185369,3.92658989,0.54960758,1.55199513,-5.94029907,3339.7569832
117,True,True,5500.0,0.02124909,4.9385660469343824e-05,0.004149,0.0015032742223757389,0.3154,0.002536,1.46063,1.51305,2.53486055,3.965981,0.71523773,1.28966079,-6.64689637,4096.14283784
118,False,False,5500.0,0.00235286,1.2405864733918029e-05,0.00269625,0.001478400351761378,,,,,,,,,,
119,True,False,5500.0,0.01357072,4.3642305420254646e-05,0.0034527000000000004,0.0017154313166762537,0.09388,0.001604,0.92384,0.70518,0.0,0.0,0.0,0.0,0.0,5500.0
120,True,True,5500.0,0.00811457,2.8002485816729897e-05,0.003352,0.0016542879285193308,0.4353,0.004543,2.61658,5.46832,11.76168323,7.53191487,2.35046597,4.15469781,-8.28242659,1719.98967034
121,True,True,5500.0,0.01258791,2.531077109506891e-05,0.003388,0.0013781232574608645,0.226,0.003829,2.20535,1.83015,1.20376798,1.89177559,0.37820248,1.39325864,-4.65183519,3318.22744861
122,True,False,5500.0,0.02860956,8.525672520655915e-05,0.0080145,0.00206599530790497,0.1046,0.006777,3.90327,0.37269,0.0,0.0,0.0,0.0,0.0,5500.0
123,True,True,5500.0,0.00859472,2.847739024379107e-05,0.0032735999999999998,0.001573009704833174,0.3798,0.004296,2.47432,4.50458,10.16851139,6.65731842,1.56755714,3.94516464,-8.54844821,1941.63491526
124,False,False,5500.0,0.00295531,1.9584174092808004e-05,0.004690000000000001,0.001681911678519331,,,,,,,,,,
125,True,True,5500.0,0.01974787,4.0553331888503465e-05,0.006262500000000001,0.001882110472375739,0.3788,0.003999,2.30326,1.95533,2.72662987,3.3379988,0.56176077,1.79718042,-6.71817779,3381.04338285
126,False,False,5500.0,0.01796265,3.1407720932234605e-05,0.004605,0.0015477780162321483,,,,,,,,,,
127,True,True,5500.0,0.00868379,2.617921032181399e-05,0.0028159999999999995,0.001463036963604458,0.3718,0.004152,2.39138,4.36447,10.06949553,6.45352901,1.54085524,4.0002472,-8.81109781,1947.28788103
128,True,True,5500.0,0.00530466,1.0916167471144874e-05,0.0029075999999999998,0.001457618454833174,0.2809,0.002862,1.64839,5.3979,4.01122656,3.58650185,0.33463602,3.20601215,-6.40229523,1770.73595985
129,True,True,5500.0,0.01409176,4.299106910045599e-05,0.0043824,0.001813464904264143,0.5401,0.005947,3.42523,3.90697,8.76265907,6.15697825,0.70910584,3.64724939,-9.4013596,2204.54448025
130,True,True,5500.0,0.03031822,6.944904583397123e-05,0.0076536,0.0018981649460618956,0.5898,0.007512,4.3266,1.98304,3.56629019,3.63967045,0.67274087,2.12592461,-7.77344879,3243.30212875
131,True,True,5500.0,0.01618062,5.189908819280403e-05,0.0041388,0.0018306403675320913,0.5646,0.005379,3.09808,3.55694,10.8206102,7.19075431,0.87483045,3.8488933,-10.19658673,2375.48035578
132,True,False,5500.0,0.02857338,6.721724639748612e-05,0.006018,0.0018371899460618956,0.09738,0.002224,1.28093,0.34741,0.0,0.0,0.0,0.0,0.0,5500.0
133,False,False,5500.0,0.01331297,4.187144537180716e-05,0.0052899999999999996,0.00165387655790497,,,,,,,,,,
134,True,True,5500.0,0.01448295,2.631029548811513e-05,0.003943749999999999,0.0013898771280752252,0.4041,0.004255,2.4507,2.84422,6.05089893,4.36870521,0.57848265,3.30552584,-9.0743628,2455.07277062
135,True,True,5500.0,0.02048112,3.501991792606847e-05,0.0042388,0.0013181546280752253,0.3558,0.003292,1.89606,1.77086,3.23683312,3.59324498,0.74625567,1.89378651,-7.44127616,3503.73130166
136,True,True,5500.0,0.00736439,2.4044607556932863e-05,0.002878,0.0014694760754475349,0.6119,0.00859,4.94748,8.46983,8.52914704,4.54104831,0.35650944,6.74880873,-8.0996906,1041.63829095
137,True,False,5500.0,0.01500264,4.9041189506762686e-05,0.004568,0.0018049629285193309,0.1443,0.003653,2.10398,0.98046,0.0,0.0,0.0,0.0,0.0,5500.0
138,True,True,5500.0,0.01025201,2.585103190476034e-05,0.0032598,0.0013921801105326618,0.5743,0.007562,4.3554,5.71032,11.73732827,5.67539151,1.09479896,5.80058915,-9.73161379,1429.14123241
139,True,True,5500.0,0.01137044,2.2993598720019785e-05,0.0044352,0.0014350982574608644,0.2151,0.002249,1.29533,1.92839,2.00912247,3.02925951,0.49012683,1.47147757,-5.77847154,3488.69378626
140,True,True,5500.0,0.01743113,3.727750613461708e-05,0.0047020000000000005,0.0015002801105326617,0.5272,0.006018,3.46612,3.08305,8.02026212,5.03516662,0.65385218,3.81345121,-10.12103374,2342.73112252
