config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,frontal_area_drag_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
23,True,False,3000.0,0.02505909,6.863134624901174e-05,0.005998,0.001860638334218816,0.1485,0.005921,1.86014,0.60408,0.0,0.0,0.0,0.0,0.0,3000.0
24,True,False,3000.0,0.01599245,3.7179006059370905e-05,0.004847499999999999,0.001517450954833174,0.08794,0.001817,0.57083,0.56053,0.0,0.0,0.0,0.0,0.0,3000.0
25,True,False,3000.0,0.01419958,3.348953584960668e-05,0.004931400000000001,0.0017028487399183036,0.04411,0.001388,0.43605,0.31666,0.0,0.0,0.0,0.0,0.0,3000.0
26,True,False,3000.0,0.01990822,3.233937523562633e-05,0.0053125,0.0014966256368465062,0.0881,0.001024,0.3217,0.4511,0.0,0.0,0.0,0.0,0.0,3000.0
27,True,False,3000.0,0.02144935,6.372589354133613e-05,0.0068249999999999995,0.0019540586960618955,0.04219,0.001335,0.4194,0.20051,0.0,0.0,0.0,0.0,0.0,3000.0
28,False,False,3000.0,0.00813815,1.740171779420615e-05,0.003443999999999999,0.001357338016232148,,,,,,,,,,
29,True,True,3000.0,0.0287498,8.354777683111611e-05,0.007959,0.002068655187290612,0.2946,0.00417,1.31004,1.04455,0.00503723,0.30813901,0.08636165,0.02645937,-0.31433461,2859.12638857
30,True,True,3000.0,0.00988575,3.1192938632052267e-05,0.0046932,0.0016019938166762539,0.1886,0.002415,0.75869,1.94475,1.69769913,2.57660866,0.44707878,1.45087239,-5.2756548,1814.44001291
31,True,False,3000.0,0.02761259,7.216580452561445e-05,0.008128800000000002,0.0020424647048331744,0.1066,0.001788,0.56172,0.39353,0.0,0.0,0.0,0.0,0.0,3000.0
32,True,False,3000.0,0.02224256,4.86662747591102e-05,0.006716000000000001,0.001526786963604458,0.1444,0.003526,1.10773,0.66178,0.0,0.0,0.0,0.0,0.0,3000.0
33,True,False,3000.0,0.01042415,3.3238165147182614e-05,0.0040944,0.0018839374460618958,0.002901,0.001707,0.53627,0.02837,0.0,0.0,0.0,0.0,0.0,3000.0
34,False,False,3000.0,0.00515541,1.7736506329730948e-05,0.0019755,0.0012707854723757388,,,,,,,,,,
35,True,False,3000.0,0.04221502,0.000133799759454,0.010344000000000002,0.0028192456779826715,0.1611,0.003076,0.96635,0.38901,0.0,0.0,0.0,0.0,0.0,3000.0
36,True,False,3000.0,0.00890209,2.77823968017186e-05,0.0028403999999999994,0.001468253334218816,0.06965,0.0007792,0.24479,0.79755,0.0,0.0,0.0,0.0,0.0,3000.0
37,True,False,3000.0,0.01607505,3.586433728569302e-05,0.0033324,0.0014672287399183038,0.05281,0.0006393,0.20084,0.33488,0.0,0.0,0.0,0.0,0.0,3000.0
38,True,False,3000.0,0.01097769,2.9727633637440265e-05,0.0037752,0.0015004724460618956,0.07279,0.001111,0.34903,0.67591,0.0,0.0,0.0,0.0,0.0,3000.0
39,True,False,3000.0,0.0058257,1.6038450684726285e-05,0.0018945,0.0013202661193039427,0.04292,0.0005168,0.16236,0.751,0.0,0.0,0.0,0.0,0.0,3000.0
40,True,False,3000.0,0.02146992,6.097347745005274e-05,0.0061704,0.00200904155790497,0.0505,0.00139,0.43668,0.23977,0.0,0.0,0.0,0.0,0.0,3000.0
41,True,False,3000.0,0.00647946,1.670858635733682e-05,0.00323875,0.0013089161193039428,0.03991,0.0007664,0.24077,0.62788,0.0,0.0,0.0,0.0,0.0,3000.0
42,True,False,3000.0,0.01465084,3.936965518086658e-05,0.0047504,0.0015000119636044578,0.1005,0.001478,0.46433,0.69925,0.0,0.0,0.0,0.0,0.0,3000.0
43,True,False,3000.0,0.01051616,2.406965152691511e-05,0.004314000000000001,0.0014835622486895834,0.06122,0.0009166,0.28796,0.59343,0.0,0.0,0.0,0.0,0.0,3000.0
44,True,False,3000.0,0.01097911,2.2304098193296585e-05,0.0035700000000000003,0.0013898771280752252,0.0866,0.001101,0.34589,0.80405,0.0,0.0,0.0,0.0,0.0,3000.0
45,True,False,3000.0,0.0117219,2.2215280545106745e-05,0.004680000000000001,0.0013818184986895835,0.03931,0.001436,0.45113,0.34185,0.0,0.0,0.0,0.0,0.0,3000.0
46,True,True,3000.0,0.00695173,2.580578517832401e-05,0.0021922499999999998,0.0015121960754475349,0.1034,0.001482,0.46558,1.51621,1.15132461,2.31379012,0.59365252,1.00037434,-4.37865352,2116.63526009
47,True,False,3000.0,0.01655154,4.026937609502443e-05,0.004243200000000001,0.001508471601761378,0.1511,0.001741,0.54695,0.93059,0.0,0.0,0.0,0.0,0.0,3000.0
48,True,False,3000.0,0.01353067,4.7200318062677096e-05,0.0035606,0.002052058794067988,0.132,0.002475,0.77754,0.99446,0.0,0.0,0.0,0.0,0.0,3000.0
49,True,True,3000.0,0.0210868,6.107840144324974e-05,0.006360000000000001,0.001730342928519331,0.3995,0.005567,1.74892,1.93124,2.0740416,2.57709409,0.47422071,1.74705421,-6.03022709,1726.99849973
50,True,False,3000.0,0.0165728,4.7833027430704485e-05,0.005062499999999999,0.001838947084218816,0.07836,0.001124,0.35312,0.48198,0.0,0.0,0.0,0.0,0.0,3000.0
51,False,False,3000.0,0.0075733,2.668688604045045e-05,0.0032424999999999997,0.001600973575447535,,,,,,,,,,
52,True,False,3000.0,0.02126063,3.7624211503441975e-05,0.006360000000000001,0.0015477780162321483,0.05112,0.001394,0.43794,0.2451,0.0,0.0,0.0,0.0,0.0,3000.0
53,False,False,3000.0,0.01621796,4.467376320253474e-05,0.0055320000000000005,0.001582497687290612,,,,,,,,,,
54,True,True,3000.0,0.00747894,2.3486564597551432e-05,0.00339,0.001479191722375739,0.1318,0.001496,0.46998,1.79641,1.27005977,2.26212621,0.42200597,1.24462327,-4.59777145,1946.98403799
55,True,False,3000.0,0.03253022,7.555716770235577e-05,0.005844,0.0018645233342188161,0.0157,0.0008995,0.28259,0.0492,0.0,0.0,0.0,0.0,0.0,3000.0
56,True,False,3000.0,0.02375774,6.163299969300536e-05,0.004041299999999999,0.001652895954833174,0.1755,0.002219,0.69712,0.75301,0.0,0.0,0.0,0.0,0.0,3000.0
57,True,True,3000.0,0.0294238,9.156296442855792e-05,0.00742225,0.0023008027339042093,0.329,0.009266,2.911,1.1398,0.02754031,0.45289323,0.12695613,0.10570279,-0.73454582,2602.71898889
58,True,True,3000.0,0.00503944,1.2557338857193568e-05,0.00242,0.0011995005162321482,0.05337,0.0005128,0.1611,1.07956,0.02491485,0.58165315,0.1754499,0.07265345,-0.69776879,2788.34006267
59,True,False,3000.0,0.00852949,2.989912431664957e-05,0.0029487999999999997,0.0016413924460618957,0.07065,0.0009196,0.2889,0.84435,0.0,0.0,0.0,0.0,0.0,3000.0
60,True,False,3000.0,0.03700941,8.129130582568939e-05,0.009018,0.002036794222375739,0.2085,0.002984,0.93745,0.57428,0.0,0.0,0.0,0.0,0.0,3000.0
61,True,True,3000.0,0.01187038,4.258049695316335e-05,0.0031619999999999994,0.0017747780073359364,0.2405,0.003161,0.99306,2.06529,2.75514285,3.14542523,0.49325622,1.96108849,-6.44073817,1704.30039332
62,True,True,3000.0,0.00799008,2.135028602798748e-05,0.0028070000000000005,0.001366012851761378,0.09543,0.001088,0.34181,1.21749,0.19897892,1.1687084,0.33891834,0.31330055,-1.95341784,2521.10362165
63,True,False,3000.0,0.01061372,2.4181558039623904e-05,0.0036300000000000004,0.0014368873693039429,0.0966,0.001162,0.36505,0.92777,0.0,0.0,0.0,0.0,0.0,3000.0
64,True,False,3000.0,0.00694602,1.646214996870108e-05,0.0030239999999999998,0.0011978434986895834,0.03257,0.002119,0.6657,0.47798,0.0,0.0,0.0,0.0,0.0,3000.0
65,True,False,3000.0,0.01810191,4.028976505199883e-05,0.003582,0.0017196398391595901,0.07612,0.0008026,0.25214,0.42865,0.0,0.0,0.0,0.0,0.0,3000.0
66,True,False,3000.0,0.00954974,2.688453789276389e-05,0.00369125,0.001625719101761378,0.05609,0.001072,0.33678,0.59872,0.0,0.0,0.0,0.0,0.0,3000.0
67,True,True,3000.0,0.00674426,1.912286230372976e-05,0.002678,0.0014984137399183036,0.1075,0.001771,0.55638,1.62482,0.92240504,1.84447306,0.42157307,1.03345134,-3.97665206,1934.06680224
68,True,False,3000.0,0.0363392,9.511818406317566e-05,0.006241600000000002,0.00244967439166235,0.1552,0.00174,0.54664,0.43536,0.0,0.0,0.0,0.0,0.0,3000.0
69,True,False,3000.0,0.02923717,7.148710362906947e-05,0.00652375,0.0020441330929900996,0.1314,0.001959,0.61544,0.45813,0.0,0.0,0.0,0.0,0.0,3000.0
70,True,True,3000.0,0.00843593,2.383522507183963e-05,0.004110599999999999,0.0015095030929900997,0.1577,0.001962,0.61638,1.90559,1.63040095,2.5316397,0.4661546,1.38820828,-5.14297709,1812.58068911
71,True,False,3000.0,0.01355884,3.754619348543036e-05,0.004736,0.001762661963604458,0.05995,0.000959,0.30128,0.45071,0.0,0.0,0.0,0.0,0.0,3000.0
72,True,False,3000.0,0.01072436,2.972428202807461e-05,0.003961,0.0016770720842188159,0.06554,0.0009272,0.29129,0.62297,0.0,0.0,0.0,0.0,0.0,3000.0
73,True,False,3000.0,0.01481736,3.519587741776532e-05,0.0041129999999999995,0.001715742308316703,0.07536,0.0009058,0.28457,0.51844,0.0,0.0,0.0,0.0,0.0,3000.0
74,True,False,3000.0,0.0081043,2.06175869805514e-05,0.00262,0.0014510587399183036,0.03861,0.0008626,0.27099,0.48564,0.0,0.0,0.0,0.0,0.0,3000.0
75,True,False,3000.0,0.01726015,3.947141376521825e-05,0.006025999999999999,0.0015745994636044579,0.01103,0.00226,0.71,0.06514,0.0,0.0,0.0,0.0,0.0,3000.0
76,False,False,3000.0,0.0118715,3.40677815654422e-05,0.0053714999999999995,0.001646363575447535,,,,,,,,,,
77,False,False,3000.0,0.01820595,5.343272877837132e-05,0.006312,0.001715116075447535,,,,,,,,,,
78,True,True,3000.0,0.01027416,3.286250559744887e-05,0.004038,0.0018168649460618956,0.1207,0.002014,0.63272,1.19755,0.12346534,0.90016922,0.26390888,0.24897257,-1.54502127,2524.87307832
79,True,False,3000.0,0.0165926,5.286016217840539e-05,0.00683,0.0017016429285193308,0.07582,0.01974,6.2015,0.4658,0.0,0.0,0.0,0.0,0.0,3000.0
80,True,False,3000.0,0.032626,9.88006717534281e-05,0.006579999999999999,0.0023952607602180554,0.2963,0.004982,1.56514,0.92576,0.0,0.0,0.0,0.0,0.0,3000.0
81,True,False,3000.0,0.00544653,1.2999751293459928e-05,0.00216,0.001315420516232148,0.0311,0.0004994,0.15689,0.58206,0.0,0.0,0.0,0.0,0.0,3000.0
82,True,False,3000.0,0.00627567,2.1120607686180003e-05,0.0026963999999999994,0.001411273334218816,0.06088,0.004403,1.38324,0.98888,0.0,0.0,0.0,0.0,0.0,3000.0
83,True,True,3000.0,0.016617,3.61941915074295e-05,0.0050880000000000005,0.001448934222375739,0.1637,0.003258,1.02353,1.00422,1.71e-06,0.01639099,0.0,0.00016211,-0.00578893,2985.96321862
84,True,True,3000.0,0.00812038,2.931128927401788e-05,0.0032045999999999997,0.001586868816676254,0.2075,0.00281,0.88279,2.60479,3.76601209,3.68375745,0.60613462,2.37468748,-6.84613414,1437.23823885
85,True,True,3000.0,0.01490601,5.0221049103733137e-05,0.005960000000000001,0.0018815045808000398,0.292,0.003736,1.1737,1.99688,2.45081899,3.1024773,0.48579014,1.71481388,-6.27069824,1769.36778943
86,True,False,3000.0,0.02103406,4.658334263861624e-05,0.005449200000000001,0.001612657851761378,0.06804,0.0007905,0.24834,0.32974,0.0,0.0,0.0,0.0,0.0,3000.0
87,True,False,3000.0,0.03974328,0.000130122019877,0.007461250000000001,0.0031031647596813958,0.2475,0.003249,1.0207,0.63481,0.0,0.0,0.0,0.0,0.0,3000.0
88,True,True,3000.0,0.0083837,2.115756848946236e-05,0.003032,0.0013288559986895834,0.08832,0.002095,0.65816,1.07388,0.00531288,0.25367488,0.06638829,0.03484008,-0.32276857,2771.56816132
89,True,True,3000.0,0.01056676,3.492104544978167e-05,0.0037244,0.0015831951872906118,0.2291,0.002958,0.92928,2.21011,2.60083502,3.06010444,0.45613862,1.92701579,-6.30062961,1633.91962461
90,True,False,3000.0,0.00546827,1.3584141626465808e-05,0.002032,0.0012781605162321481,0.04859,0.000604,0.18975,0.90579,0.0,0.0,0.0,0.0,0.0,3000.0
91,False,False,3000.0,0.0062375,2.1709653032193735e-05,0.0027387999999999996,0.001468253334218816,,,,,,,,,,
92,True,False,3000.0,0.01384928,3.634603803174567e-05,0.0043479999999999994,0.001587474704833174,0.1297,0.001722,0.54098,0.95465,0.0,0.0,0.0,0.0,0.0,3000.0
93,True,False,3000.0,0.01295606,3.378028796207719e-05,0.004200000000000001,0.001499569222375739,0.1264,0.003419,1.07411,0.9945,0.0,0.0,0.0,0.0,0.0,3000.0
94,True,False,3000.0,0.01282235,2.424263181028693e-05,0.003969,0.001537506886846506,0.05079,0.0009505,0.29861,0.40378,0.0,0.0,0.0,0.0,0.0,3000.0
95,True,True,3000.0,0.01033754,2.782280231462677e-05,0.0036570000000000005,0.0018195948083167032,0.1146,0.001724,0.54161,1.13005,0.05230401,0.66555074,0.1880331,0.13874353,-1.0098838,2647.3425387
96,True,True,3000.0,0.00499407,1.9758364679561867e-05,0.002166,0.0013839424460618957,0.1321,0.001344,0.42223,2.69637,2.61135945,3.31771546,0.36022052,2.04138833,-5.72067274,1551.24263583
97,True,True,3000.0,0.01267547,3.65053325768744e-05,0.0036672000000000002,0.0018432705628457472,0.1801,0.002337,0.73419,1.44837,0.62145141,1.57946155,0.31549384,0.81012993,-3.38817202,2170.79434464
98,True,False,3000.0,0.02064126,3.767765105277213e-05,0.0046,0.001712127491976959,0.09445,0.001034,0.32484,0.46644,0.0,0.0,0.0,0.0,0.0,3000.0
99,True,False,3000.0,0.01133541,2.681201279010154e-05,0.002848,0.0015341913817808052,0.1002,0.001593,0.50046,0.90108,0.0,0.0,0.0,0.0,0.0,3000.0
100,True,False,3000.0,0.01621975,4.23182335203009e-05,0.005496,0.001736476075447535,0.1399,0.002538,0.79734,0.87923,0.0,0.0,0.0,0.0,0.0,3000.0
101,True,True,3000.0,0.00799328,2.5199702484701537e-05,0.0030799999999999994,0.001517536075447535,0.09082,0.001079,0.33898,1.15821,0.11789646,1.00491289,0.2522169,0.21140988,-1.50949836,2631.99566127
102,True,False,3000.0,0.01216959,3.8183650966725765e-05,0.0045225,0.001482755187290612,0.1082,0.001529,0.48035,0.90632,0.0,0.0,0.0,0.0,0.0,3000.0
103,True,False,3000.0,0.01670263,3.505622702752972e-05,0.007200000000000001,0.0015366192223757388,0.02984,0.005938,1.86548,0.18211,0.0,0.0,0.0,0.0,0.0,3000.0
104,True,False,3000.0,0.00743973,2.343768696096897e-05,0.0029723999999999996,0.001527823334218816,0.0598,0.0008556,0.26879,0.81936,0.0,0.0,0.0,0.0,0.0,3000.0
105,True,True,3000.0,0.01419168,3.479424289544775e-05,0.0042888,0.0015927347048331742,0.1437,0.001738,0.54601,1.03218,0.00195529,0.22127582,0.09162844,0.01454564,-0.19584962,2897.47144001
106,True,False,3000.0,0.01070628,2.147261976983386e-05,0.004604799999999999,0.0012383732574608643,0.03765,0.003629,1.14008,0.35847,0.0,0.0,0.0,0.0,0.0,3000.0
107,True,False,3000.0,0.0079596,2.0638069037785957e-05,0.003096,0.00135691148114702,0.04929,0.003822,1.20072,0.63125,0.0,0.0,0.0,0.0,0.0,3000.0
108,True,True,3000.0,0.01916535,5.9232316384595366e-05,0.00561,0.001868906940996192,0.1978,0.002453,0.77063,1.05206,0.01012743,0.4172387,0.14773665,0.04020208,-0.44560929,2842.79740472
109,False,False,3000.0,0.00502038,1.4983810937667085e-05,0.0023112000000000002,0.0012541312399183037,,,,,,,,,,
110,True,False,3000.0,0.00593469,1.7305452125203746e-05,0.002694600000000001,0.001266990351761378,0.05602,0.00171,0.53721,0.96222,0.0,0.0,0.0,0.0,0.0,3000.0
111,True,False,3000.0,0.04603571,0.0001105444316699,0.007908000000000002,0.0030264075886229317,0.1741,0.002775,0.87179,0.38551,0.0,0.0,0.0,0.0,0.0,3000.0
112,True,False,3000.0,0.02853457,6.305761987392873e-05,0.004956,0.0022480186412506204,0.103,0.001198,0.37636,0.36796,0.0,0.0,0.0,0.0,0.0,3000.0
113,True,False,3000.0,0.0164558,3.2930375687103366e-05,0.0049896,0.0016042609986895834,0.1295,0.001649,0.51805,0.8022,0.0,0.0,0.0,0.0,0.0,3000.0
114,True,False,3000.0,0.01542363,2.910749280453407e-05,0.005172,0.001635019991976959,0.09311,0.001107,0.34777,0.61538,0.0,0.0,0.0,0.0,0.0,3000.0
115,True,False,3000.0,0.00884206,2.257008563656531e-05,0.00409,0.00169632655790497,0.02079,0.002283,0.71723,0.23968,0.0,0.0,0.0,0.0,0.0,3000.0
116,True,False,3000.0,0.00524575,1.5182766193622726e-05,0.0018582,0.0012489337399183037,0.03267,0.0004693,0.14743,0.63485,0.0,0.0,0.0,0.0,0.0,3000.0
117,True,False,3000.0,0.02124909,4.9385660469343824e-05,0.004149,0.0015032742223757389,0.09334,0.0008702,0.27338,0.44777,0.0,0.0,0.0,0.0,0.0,3000.0
118,False,False,3000.0,0.00235286,1.2405864733918029e-05,0.00269625,0.001478400351761378,,,,,,,,,,
119,True,False,3000.0,0.01357072,4.3642305420254646e-05,0.0034527000000000004,0.0017154313166762537,0.02764,0.0007071,0.22214,0.20762,0.0,0.0,0.0,0.0,0.0,3000.0
120,True,True,3000.0,0.00811457,2.8002485816729897e-05,0.003352,0.0016542879285193308,0.1285,0.001582,0.497,1.61424,1.11819142,2.37525934,0.41428187,0.97380826,-4.34620945,2093.34401352
121,True,False,3000.0,0.01258791,2.531077109506891e-05,0.003388,0.0013781232574608645,0.06629,0.00149,0.4681,0.53682,0.0,0.0,0.0,0.0,0.0,3000.0
122,True,False,3000.0,0.02860956,8.525672520655915e-05,0.0080145,0.00206599530790497,0.03018,0.002832,0.8897,0.10753,0.0,0.0,0.0,0.0,0.0,3000.0
123,True,True,3000.0,0.00859472,2.847739024379107e-05,0.0032735999999999998,0.001573009704833174,0.1119,0.001514,0.47564,1.32718,0.42988581,1.54359999,0.41664733,0.53364217,-2.82889627,2370.17353986
124,False,False,3000.0,0.00295531,1.9584174092808004e-05,0.004690000000000001,0.001681911678519331,,,,,,,,,,
125,True,False,3000.0,0.01974787,4.0553331888503465e-05,0.006262500000000001,0.001882110472375739,0.1117,0.001443,0.45333,0.57659,0.0,0.0,0.0,0.0,0.0,3000.0
126,False,False,3000.0,0.01796265,3.1407720932234605e-05,0.004605,0.0015477780162321483,,,,,,,,,,
127,True,True,3000.0,0.00868379,2.617921032181399e-05,0.0028159999999999995,0.001463036963604458,0.1098,0.001455,0.4571,1.28891,0.33489704,1.37841664,0.33430965,0.45867733,-2.51537381,2405.59423505
128,True,True,3000.0,0.00530466,1.0916167471144874e-05,0.0029075999999999998,0.001457618454833174,0.08304,0.001008,0.31667,1.59574,0.47623613,1.42250013,0.26354723,0.69514524,-2.92681936,2066.01118244
129,True,True,3000.0,0.01409176,4.299106910045599e-05,0.0043824,0.001813464904264143,0.1599,0.001944,0.61073,1.15668,0.11896716,0.99236142,0.27005193,0.21463531,-1.51993073,2622.88166918
130,True,False,3000.0,0.03031822,6.944904583397123e-05,0.0076536,0.0018981649460618956,0.1738,0.00269,0.84509,0.58436,0.0,0.0,0.0,0.0,0.0,3000.0
131,True,True,3000.0,0.01618062,5.189908819280403e-05,0.0041388,0.0018306403675320913,0.1672,0.001749,0.54946,1.05335,0.01506025,0.51131935,0.14987082,0.04906304,-0.54327067,2843.34124342
132,True,False,3000.0,0.02857338,6.721724639748612e-05,0.006018,0.0018371899460618956,0.02857,0.0009655,0.30332,0.10192,0.0,0.0,0.0,0.0,0.0,3000.0
133,False,False,3000.0,0.01331297,4.187144537180716e-05,0.0052899999999999996,0.00165387655790497,,,,,,,,,,
134,True,False,3000.0,0.01448295,2.631029548811513e-05,0.003943749999999999,0.0013898771280752252,0.1191,0.00148,0.46496,0.83827,0.0,0.0,0.0,0.0,0.0,3000.0
135,True,False,3000.0,0.02048112,3.501991792606847e-05,0.0042388,0.0013181546280752253,0.105,0.001121,0.35217,0.5226,0.0,0.0,0.0,0.0,0.0,3000.0
136,True,True,3000.0,0.00736439,2.4044607556932863e-05,0.002878,0.0014694760754475349,0.1793,0.003046,0.95693,2.48184,3.22090808,2.97747532,0.49797381,2.55414673,-6.50212069,1320.28949303
137,True,False,3000.0,0.01500264,4.9041189506762686e-05,0.004568,0.0018049629285193309,0.04229,0.001617,0.508,0.28734,0.0,0.0,0.0,0.0,0.0,3000.0
138,True,True,3000.0,0.01025201,2.585103190476034e-05,0.0032598,0.0013921801105326618,0.1692,0.002507,0.7876,1.68237,1.18106083,1.99143462,0.39522944,1.2391924,-4.56502136,1863.65534282
139,True,False,3000.0,0.01137044,2.2993598720019785e-05,0.0044352,0.0014350982574608644,0.06347,0.0007957,0.24998,0.56901,0.0,0.0,0.0,0.0,0.0,3000.0
140,True,False,3000.0,0.01743113,3.727750613461708e-05,0.0047020000000000005,0.0015002801105326617,0.1557,0.001984,0.62329,0.91053,0.0,0.0,0.0,0.0,0.0,3000.0
141,True,False,3000.0,0.02060891,5.36058021620033e-05,0.0037399500000000006,0.0021191838824793398,0.1103,0.001175,0.36914,0.54557,0.0,0.0,0.0,0.0,0.0,3000.0
142,True,False,3000.0,0.03678015,0.000101806227452,0.006995999999999999,0.0024819290661395937,0.1645,0.001959,0.61544,0.45591,0.0,0.0,0.0,0.0,0.0,3000.0
143,True,False,3000.0,0.00793354,3.122915463325336e-05,0.002418,0.0015541966785193309,0.02878,0.0005524,0.17354,0.36979,0.0,0.0,0.0,0.0,0.0,3000.0
144,True,False,3000.0,0.00999549,2.572562585432878e-05,0.0026265000000000004,0.0014940117223757388,0.05619,0.0008085,0.254,0.57304,0.0,0.0,0.0,0.0,0.0,3000.0
145,True,False,3000.0,0.02800138,7.354703998530464e-05,0.006549600000000001,0.0018574528675320912,0.2416,0.003386,1.06374,0.87953,0.0,0.0,0.0,0.0,0.0,3000.0
146,True,True,3000.0,0.02088646,6.536725112790513e-05,0.0071835,0.002140216122061135,0.3472,0.005433,1.70683,1.69452,1.32204604,2.1807151,0.49536456,1.27427258,-4.86916191,1911.93627341
147,True,False,3000.0,0.02166589,7.130220651239754e-05,0.006751,0.00186046655790497,0.08385,0.009567,3.00556,0.39451,0.0,0.0,0.0,0.0,0.0,3000.0
148,False,False,3000.0,0.0058054,2.3551920980181687e-05,0.0026585999999999997,0.00148584530790497,,,,,,,,,,
149,True,True,3000.0,0.00773039,2.7266248959407847e-05,0.003837,0.00158878655790497,0.07742,0.002561,0.80456,1.0209,0.00016322,0.0769153,0.00487758,0.0033707,-0.05658896,2932.1466695
150,False,False,3000.0,0.00052833,2.0074966769757337e-06,0.005536,0.0015691568868465063,,,,,,,,,,
